RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17525,215582,25979,1062,43918,74311,11829,293962,5733,84331,2000000,328999,3582,688108,5323,93378,24168,87855,36087,124272,174044,68313,11283,57678,8223,22759,5300,10946,80475,583830,351056,179714,23.27,29.49,1002.17,179020.98,-1,baseline
2000000,17504,215155,25949,1039,43951,74277,11850,294001,5737,84287,2000000,328519,3609,686755,5323,93743,24136,88013,36075,124184,174125,68328,11294,57651,8235,22754,5297,10955,80575,585203,350601,179659,23.26,29.49,1002.21,179020.98,-1,baseline
2000000,17502,215183,25966,1073,43926,74256,11795,293876,5712,84331,2000000,327930,3572,687606,5266,93591,24115,88062,36059,124132,174015,68279,11275,57609,8214,22756,5268,10912,80533,584977,350753,179580,23.26,29.48,1002.21,179397.34,-1,baseline
2000000,17505,215318,25944,1034,43876,74312,11811,293884,5686,84305,2000000,328534,3596,687935,5307,93730,24138,87966,36079,124243,174027,68311,11301,57625,8244,22754,5297,10921,80534,584572,350659,179606,23.25,29.47,1002.18,179775.28,-1,baseline
2000000,17530,215234,25944,1030,43901,74288,11822,294016,5707,84297,2000000,328847,3630,687527,5309,93739,24143,88032,36093,124267,174089,68317,11305,57603,8225,22728,5270,10871,80522,584188,350318,179562,23.25,29.45,1002.21,179586.1,-1,baseline
2000000,17488,215255,25942,1025,43900,74342,11809,293984,5687,84316,2000000,328930,3556,687585,5265,93664,24141,87943,36051,124160,174080,68273,11291,57578,8221,22740,5252,10922,80515,585548,350218,179552,23.25,29.47,1002.19,179775.28,-1,baseline
2000000,17489,215039,25931,1025,43876,74313,11831,293824,5702,84304,2000000,329388,3579,687312,5298,93919,24125,87983,36100,124195,173995,68301,11287,57575,8217,22752,5286,10891,80490,583674,350169,179602,23.25,29.45,1002.18,179586.1,-1,baseline
2000000,17536,214895,25964,1039,43932,74296,11841,293784,5707,84310,2000000,329587,3563,687591,5320,93686,24143,88038,36102,124164,174089,68281,11316,57586,8244,22751,5291,10947,80537,584022,350310,179692,23.24,29.45,1002.21,179775.28,-1,baseline
2000000,17518,215370,25947,1046,43910,74323,11836,293990,5732,84316,2000000,329160,3607,687726,5298,93420,24168,87756,36091,124166,174064,68337,11308,57610,8253,22745,5314,10915,80485,583008,350706,179636,23.24,29.45,1002.2,179964.84,-1,baseline
2000000,17503,215148,25940,1030,43910,74258,11809,293847,5670,84286,2000000,328934,3536,688352,5279,93834,24130,87728,36078,124152,174000,68285,11250,57566,8205,22715,5257,10908,80498,582135,350474,179556,23.24,29.45,1002.19,180154.82,-1,baseline
2000000,17502,215280,25931,1021,43886,74252,11798,293997,5687,84274,2000000,329059,3596,688566,5296,93465,24125,87744,36068,124180,173956,68289,11292,57584,8226,22745,5277,10882,80473,582633,350411,179573,23.24,29.45,1002.2,180727.14,-1,baseline
2000000,17507,215338,25949,1043,43881,74282,11800,294074,5691,84247,2000000,329197,3579,688171,5284,93694,24143,87690,36039,124166,173948,68259,11296,57530,8223,22754,5286,10892,80460,584103,350574,179539,23.23,29.44,1002.19,180535.96,-1,baseline
2000000,17493,215184,25942,1014,43942,74245,11807,293936,5716,84276,2000000,329419,3593,687526,5316,93739,24149,87739,36092,124147,173988,68287,11292,57508,8241,22772,5309,10899,80482,584306,350586,179485,23.23,29.44,1002.2,180727.14,-1,baseline
2000000,17512,215309,25950,1030,43923,74311,11811,293986,5707,84233,2000000,329579,3584,686976,5281,93531,24134,87647,36095,124180,173916,68295,11282,57509,8237,22742,5286,10913,80512,583486,350419,179521,23.23,29.42,1002.21,181303.1,-1,baseline
2000000,17519,215111,25956,1050,43953,74294,11844,293940,5721,84295,2000000,329205,3579,687852,5298,93651,24141,87710,36100,124196,173876,68288,11294,57472,8194,22734,5273,10917,80499,583466,350661,179540,23.22,29.43,1002.2,181495.92,-1,baseline
2000000,17512,215375,25955,1081,43940,74298,11812,293979,5696,84272,2000000,329823,3588,687280,5300,93800,24125,87714,36093,124228,173869,68258,11290,57512,8232,22760,5307,10929,80397,585078,350166,179566,23.21,29.42,1002.23,181303.1,-1,baseline
2000000,17516,215425,25905,1043,43931,74299,11830,294054,5705,84257,2000000,328802,3577,687464,5312,93627,24138,87762,36108,124158,173980,68295,11283,57463,8242,22761,5302,10906,80437,584923,350233,179642,23.2,29.42,1002.19,181882.76,-1,baseline
2000000,17505,215273,25951,1058,43936,74248,11827,294099,5728,84239,2000000,329266,3572,687234,5282,93799,24141,87641,36084,124023,173987,68277,11292,57414,8231,22738,5273,10885,80379,584112,350403,179527,23.2,29.41,1002.18,181689.14,-1,baseline
2000000,17527,215476,25951,1041,43890,74265,11784,294119,5691,84220,2000000,329312,3580,687221,5330,93977,24141,87757,36104,123821,174068,68276,11296,57493,8246,22768,5277,10933,80509,583701,350795,179614,23.19,29.41,1002.2,181689.14,-1,baseline
2000000,17535,215354,25974,1064,43902,74246,11798,293926,5698,84300,2000000,329612,3603,687865,5304,93671,24177,87767,36091,124160,173964,68253,11285,57472,8237,22729,5282,10885,80501,585109,350804,179551,23.18,29.41,1002.2,182466.14,-1,baseline
2000000,17523,215384,25931,1078,43931,74289,11852,293887,5703,84310,2000000,330482,3572,687401,5288,94233,24120,87715,36113,124183,173964,68244,11296,57531,8225,22769,5284,10896,80410,584661,350258,179631,23.18,29.42,1002.18,182271.26,-1,baseline
2000000,17528,215852,25909,1058,43951,74275,11832,294003,5700,84323,2000000,329900,3602,688042,5282,93855,24183,87776,36124,124243,174008,68309,11303,57494,8257,22776,5279,10921,80482,585193,350648,179583,23.17,29.4,1002.17,182076.81,-1,baseline
2000000,17539,215715,25908,1036,43923,74294,11843,294055,5728,84293,2000000,330391,3570,687515,5305,94188,24145,87733,36095,124206,174005,68318,11296,57558,8240,22779,5314,10919,80531,586075,350813,179549,23.16,29.42,1002.2,182466.14,-1,baseline
