precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,4881.0,472274.0,5526.0,223457.0,174909.0,5151.0,66158.0,149004.0,7424.0,216856.0,23397.0,43685.0,33000.0,317640.0,11778.0,46765.0,290507.0,12816.0,117548.0,12709.0,89427.0,27282.0,6907.0,190250.0,92170.0,100427.0,40064.0,54932.0,27424.0,426225.0,20223.0,15777.0,25.12,32.82,100139_3637_0700807,1676925686779,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4884.0,472561.0,5525.0,223830.0,174828.0,5146.0,66083.0,149174.0,7421.0,217014.0,23394.0,43701.0,32999.0,317565.0,11777.0,46781.0,290653.0,12819.0,117594.0,12710.0,89418.0,27299.0,6907.0,190270.0,92141.0,100492.0,40041.0,54971.0,27407.0,426075.0,20223.0,15775.0,25.1,32.82,100139_3637_0700807,1676925688720,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4878.0,473028.0,5527.0,223690.0,174785.0,5156.0,66094.0,148957.0,7422.0,217062.0,23394.0,43695.0,33003.0,317687.0,11774.0,46782.0,290862.0,12816.0,117507.0,12711.0,89391.0,27267.0,6911.0,190138.0,92154.0,100479.0,40042.0,54981.0,27444.0,426022.0,20226.0,15771.0,25.14,32.84,100139_3637_0700807,1676925689693,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4880.0,472873.0,5527.0,223804.0,175015.0,5151.0,66161.0,149066.0,7419.0,216658.0,23390.0,43714.0,32997.0,317777.0,11776.0,46774.0,290746.0,12814.0,117501.0,12712.0,89412.0,27291.0,6906.0,190224.0,92170.0,100464.0,40045.0,54957.0,27416.0,426051.0,20229.0,15775.0,25.13,32.82,100139_3637_0700807,1676925690664,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4883.0,473133.0,5525.0,223710.0,174821.0,5153.0,66121.0,148912.0,7422.0,216554.0,23394.0,43722.0,33003.0,317702.0,11777.0,46809.0,290730.0,12815.0,117464.0,12713.0,89403.0,27270.0,6909.0,190336.0,92189.0,100454.0,40025.0,54944.0,27407.0,426105.0,20223.0,15778.0,25.11,32.84,100139_3637_0700807,1676925691636,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4882.0,472842.0,5525.0,223814.0,174977.0,5154.0,66085.0,149110.0,7421.0,216864.0,23396.0,43708.0,33000.0,317672.0,11774.0,46796.0,290988.0,12813.0,117485.0,12711.0,89424.0,27277.0,6908.0,190397.0,92165.0,100447.0,40041.0,54929.0,27378.0,426097.0,20223.0,15776.0,25.13,32.82,100139_3637_0700807,1676925692607,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4884.0,472875.0,5531.0,223503.0,174924.0,5152.0,66086.0,148955.0,7420.0,216599.0,23394.0,43705.0,33002.0,317593.0,11772.0,46780.0,291253.0,12815.0,117489.0,12719.0,89373.0,27272.0,6908.0,190243.0,92165.0,100428.0,40045.0,54933.0,27433.0,426145.0,20220.0,15777.0,25.11,32.81,100139_3637_0700807,1676925693579,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4883.0,473036.0,5526.0,223470.0,174811.0,5151.0,66148.0,148864.0,7421.0,216683.0,23386.0,43704.0,33006.0,317648.0,11775.0,46816.0,291001.0,12819.0,117491.0,12712.0,89397.0,27257.0,6910.0,190156.0,92160.0,100435.0,40041.0,54925.0,27453.0,426155.0,20221.0,15773.0,25.15,32.8,100139_3637_0700807,1676925695521,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4883.0,473042.0,5523.0,223777.0,174984.0,5153.0,66204.0,149199.0,7419.0,216766.0,23390.0,43699.0,33012.0,317644.0,11780.0,46769.0,291067.0,12818.0,117435.0,12712.0,89451.0,27250.0,6910.0,190215.0,92167.0,100471.0,40055.0,54918.0,27486.0,426062.0,20224.0,15779.0,25.1,32.8,100139_3637_0700807,1676925696491,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4884.0,472847.0,5525.0,223296.0,175006.0,5154.0,66159.0,148936.0,7420.0,216864.0,23389.0,43710.0,33003.0,317436.0,11773.0,46850.0,291244.0,12817.0,117538.0,12713.0,89406.0,27269.0,6911.0,190211.0,92183.0,100422.0,40053.0,54947.0,27502.0,426231.0,20225.0,15775.0,25.1,32.8,100139_3637_0700807,1676925697457,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4882.0,472670.0,5526.0,223549.0,175059.0,5155.0,66124.0,148892.0,7423.0,216747.0,23383.0,43730.0,32998.0,317594.0,11775.0,46767.0,291079.0,12819.0,117526.0,12711.0,89397.0,27241.0,6904.0,190236.0,92177.0,100396.0,40043.0,54909.0,27487.0,426078.0,20230.0,15772.0,25.11,32.82,100139_3637_0700807,1676925698430,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4882.0,473263.0,5529.0,223547.0,174998.0,5156.0,66162.0,148867.0,7416.0,216907.0,23386.0,43714.0,33008.0,317544.0,11774.0,46777.0,290848.0,12816.0,117575.0,12715.0,89427.0,27239.0,6910.0,190231.0,92173.0,100395.0,40029.0,54905.0,27489.0,425961.0,20218.0,15778.0,25.1,32.79,100139_3637_0700807,1676925699401,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4884.0,472919.0,5524.0,224092.0,175031.0,5153.0,66118.0,149072.0,7421.0,216754.0,23377.0,43693.0,33005.0,317548.0,11777.0,46786.0,291138.0,12818.0,117634.0,12714.0,89455.0,27232.0,6910.0,189894.0,92162.0,100414.0,40033.0,54891.0,27411.0,425825.0,20226.0,15765.0,25.13,32.8,100139_3637_0700807,1676925700362,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4881.0,473058.0,5526.0,223212.0,175016.0,5150.0,66118.0,149009.0,7420.0,216779.0,23403.0,43700.0,32998.0,317766.0,11772.0,46780.0,290903.0,12816.0,117627.0,12712.0,89461.0,27254.0,6911.0,190360.0,92158.0,100438.0,40051.0,54871.0,27421.0,425996.0,20223.0,15769.0,25.14,32.8,100139_3637_0700807,1676925701333,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4883.0,472940.0,5525.0,223831.0,175129.0,5154.0,66106.0,148842.0,7423.0,216404.0,23389.0,43700.0,33014.0,317549.0,11775.0,46822.0,291030.0,12811.0,117638.0,12710.0,89392.0,27281.0,6909.0,190261.0,92175.0,100447.0,40033.0,54935.0,27482.0,425954.0,20220.0,15771.0,25.12,32.79,100139_3637_0700807,1676925702306,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4886.0,472690.0,5525.0,223604.0,174956.0,5153.0,66058.0,148963.0,7419.0,216561.0,23393.0,43698.0,33004.0,317696.0,11774.0,46810.0,291334.0,12814.0,117612.0,12707.0,89438.0,27248.0,6909.0,190029.0,92167.0,100480.0,40027.0,54922.0,27482.0,425884.0,20220.0,15773.0,25.13,32.79,100139_3637_0700807,1676925703277,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4883.0,472897.0,5525.0,223428.0,174953.0,5154.0,66106.0,149092.0,7418.0,216649.0,23388.0,43699.0,33002.0,317574.0,11775.0,46818.0,290998.0,12815.0,117670.0,12707.0,89447.0,27247.0,6907.0,190048.0,92164.0,100448.0,40029.0,54906.0,27478.0,426011.0,20219.0,15776.0,25.13,32.8,100139_3637_0700807,1676925704248,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4878.0,473203.0,5529.0,223599.0,174986.0,5151.0,66161.0,148822.0,7418.0,216949.0,23384.0,43716.0,33001.0,317688.0,11774.0,46815.0,290551.0,12813.0,117542.0,12713.0,89412.0,27255.0,6911.0,190265.0,92157.0,100379.0,40041.0,54895.0,27481.0,425947.0,20220.0,15777.0,25.13,32.78,100139_3637_0700807,1676925705220,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4882.0,473695.0,5523.0,223563.0,174959.0,5151.0,66162.0,149055.0,7419.0,217022.0,23391.0,43695.0,33012.0,317577.0,11778.0,46790.0,290978.0,12815.0,117458.0,12709.0,89463.0,27237.0,6909.0,190156.0,92174.0,100425.0,40046.0,54904.0,27408.0,425926.0,20221.0,15775.0,25.16,32.79,100139_3637_0700807,1676925706191,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4879.0,473863.0,5523.0,223585.0,174995.0,5151.0,66088.0,148987.0,7422.0,217089.0,23387.0,43715.0,33012.0,317642.0,11778.0,46822.0,290941.0,12817.0,117607.0,12713.0,89449.0,27278.0,6912.0,190097.0,92166.0,100473.0,40019.0,54918.0,27438.0,425903.0,20213.0,15775.0,25.13,32.79,100139_3637_0700807,1676925707163,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4878.0,473488.0,5524.0,223377.0,174960.0,5156.0,66105.0,148920.0,7422.0,216908.0,23383.0,43686.0,33002.0,317662.0,11774.0,46809.0,291039.0,12823.0,117625.0,12714.0,89455.0,27240.0,6911.0,190068.0,92172.0,100479.0,40020.0,54901.0,27490.0,426009.0,20221.0,15784.0,25.13,32.79,100139_3637_0700807,1676925708124,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4880.0,472688.0,5527.0,223565.0,174918.0,5154.0,66136.0,148686.0,7420.0,216556.0,23389.0,43684.0,33000.0,317577.0,11775.0,46788.0,291108.0,12815.0,117501.0,12712.0,89437.0,27249.0,6907.0,190460.0,92152.0,100455.0,40028.0,54927.0,27493.0,426005.0,20220.0,15778.0,25.14,32.79,100139_3637_0700807,1676925709096,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4884.0,473044.0,5525.0,223730.0,175006.0,5152.0,66190.0,148827.0,7422.0,216723.0,23384.0,43724.0,33002.0,317601.0,11774.0,46786.0,290848.0,12816.0,117577.0,12710.0,89444.0,27271.0,6911.0,190030.0,92143.0,100433.0,40034.0,54920.0,27446.0,425894.0,20221.0,15778.0,25.15,32.76,100139_3637_0700807,1676925710067,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4881.0,472884.0,5523.0,223945.0,175023.0,5150.0,66111.0,148645.0,7422.0,216726.0,23387.0,43667.0,33008.0,317543.0,11774.0,46805.0,290760.0,12814.0,117604.0,12710.0,89437.0,27252.0,6907.0,190041.0,92169.0,100458.0,40034.0,54906.0,27476.0,425905.0,20223.0,15782.0,25.13,32.79,100139_3637_0700807,1676925711039,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4882.0,472441.0,5526.0,223838.0,175080.0,5154.0,66107.0,148751.0,7424.0,216821.0,23386.0,43696.0,33012.0,317546.0,11775.0,46820.0,291209.0,12813.0,117637.0,12708.0,89454.0,27255.0,6910.0,190199.0,92142.0,100426.0,40036.0,54877.0,27501.0,425827.0,20222.0,15779.0,25.17,32.8,100139_3637_0700807,1676925712009,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4877.0,472722.0,5523.0,223642.0,175067.0,5151.0,66114.0,148741.0,7421.0,216753.0,23384.0,43683.0,33012.0,317586.0,11776.0,46818.0,291431.0,12810.0,117586.0,12710.0,89425.0,27243.0,6911.0,190325.0,92156.0,100448.0,40019.0,54929.0,27471.0,425819.0,20226.0,15774.0,25.18,32.79,100139_3637_0700807,1676925712981,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4883.0,472465.0,5524.0,223744.0,174909.0,5154.0,66183.0,148949.0,7422.0,216855.0,23383.0,43704.0,33004.0,317611.0,11779.0,46802.0,291077.0,12815.0,117701.0,12708.0,89415.0,27232.0,6909.0,190064.0,92162.0,100402.0,40028.0,54936.0,27483.0,425869.0,20224.0,15778.0,25.11,32.77,100139_3637_0700807,1676925713952,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4882.0,473498.0,5526.0,223447.0,174990.0,5151.0,66123.0,149000.0,7422.0,216557.0,23392.0,43715.0,33012.0,317577.0,11772.0,46820.0,291060.0,12819.0,117557.0,12708.0,89442.0,27239.0,6908.0,190178.0,92159.0,100427.0,40035.0,54950.0,27511.0,425779.0,20225.0,15782.0,25.13,32.79,100139_3637_0700807,1676925714924,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
