RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17536,216658,25875,1117,43863,74489,11814,297169,5687,84546,2000000,308093,3587,700033,5407,95565,24106,88440,36191,124510,175498,68457,11271,60917,8114,22752,5281,11451,82246,594347,350373,180508,22.29,31.89,1002.18,179020.98,-1,baseline
2000000,17532,216777,25848,1133,43853,74529,11782,297379,5698,84515,2000000,307318,3550,700492,5408,95522,24108,88458,36164,124548,175449,68430,11258,60907,8160,22765,5307,11439,82231,593000,350300,180465,22.29,31.88,1002.16,179208.95,-1,baseline
2000000,17545,216565,25832,1120,43866,74525,11784,297315,5691,84507,2000000,308167,3564,700238,5407,95584,24094,88440,36173,124482,175453,68499,11276,60860,8120,22752,5289,11426,82260,593555,350709,180525,22.29,31.88,1002.18,179020.98,-1,baseline
2000000,17573,216630,25894,1156,43874,74586,11816,297404,5735,84500,2000000,308964,3593,700415,5424,95265,24103,88440,36165,124579,175539,68465,11287,60902,8148,22781,5296,11441,82303,593227,350399,180471,22.28,31.87,1002.16,179397.34,-1,baseline
2000000,17561,216806,25868,1140,43871,74545,11821,297406,5726,84490,2000000,309019,3582,699499,5405,95414,24117,88418,36181,124538,175430,68460,11287,60877,8153,22752,5307,11430,82265,592661,350339,180560,22.28,31.85,1002.14,180345.18,-1,baseline
2000000,17597,216729,25893,1135,43873,74484,11839,297330,5710,84475,2000000,308437,3600,700339,5408,95298,24130,88455,36217,124584,175430,68528,11317,60903,8169,22794,5314,11480,82238,593134,349519,180514,22.28,31.83,1002.17,179964.84,-1,baseline
2000000,17572,216766,25879,1145,43895,74539,11807,297338,5725,84502,2000000,309996,3589,701086,5384,95270,24110,88371,36200,124554,175591,68444,11278,60844,8137,22769,5288,11443,82245,594496,350567,180452,22.28,31.82,1002.16,180154.82,-1,baseline
2000000,17554,216334,25836,1113,43860,74501,11809,297509,5695,84511,2000000,309297,3582,699998,5424,95405,24089,88391,36175,124573,175469,68437,11299,60841,8167,22785,5297,11446,82245,593486,350028,180508,22.27,31.81,1002.14,179020.98,-1,baseline
2000000,17577,216813,25888,1120,43880,74485,11818,297383,5712,84494,2000000,308733,3584,699364,5414,95590,24107,88403,36233,124669,175544,68455,11303,60782,8152,22753,5318,11476,82248,594064,350130,180496,22.27,31.79,1002.15,179964.84,-1,baseline
2000000,17552,216552,25906,1143,43927,74583,11853,297266,5723,84513,2000000,309870,3632,698814,5438,95522,24114,88496,36229,124576,175554,68457,11315,60740,8183,22799,5323,11441,82258,593684,350254,180557,22.27,31.78,1002.11,179208.95,-1,baseline
2000000,17554,216379,25897,1124,43866,74573,11809,297204,5714,84473,2000000,309816,3591,699406,5423,95696,24098,88395,36197,124563,175524,68426,11262,60708,8194,22776,5295,11426,82230,593168,349910,180562,22.27,31.77,1002.13,179397.34,-1,baseline
2000000,17545,216768,25865,1138,43898,74538,11791,297273,5696,84493,2000000,308894,3584,700528,5412,95550,24089,88402,36201,124533,175488,68435,11319,60716,8171,22774,5309,11439,82250,593837,349679,180581,22.27,31.76,1002.17,179020.98,-1,baseline
2000000,17573,216765,25888,1135,43902,74504,11825,297316,5721,84471,2000000,309714,3584,699711,5414,95611,24112,88458,36203,124556,175419,68441,11274,60653,8178,22774,5314,11421,82287,595378,349580,180529,22.27,31.76,1002.15,179397.34,-1,baseline
2000000,17561,216471,25899,1112,43868,74502,11773,297168,5705,84406,2000000,309860,3563,700739,5403,95884,24134,88420,36194,124545,175427,68460,11296,60642,8150,22742,5330,11464,82205,594028,349509,180522,22.26,31.74,1002.14,180345.18,-1,baseline
2000000,17561,216545,25908,1133,43859,74573,11809,297244,5698,84419,2000000,309099,3545,700424,5407,95791,24128,88490,36192,124503,175419,68457,11296,60669,8139,22779,5298,11433,82208,595483,349549,180532,22.27,31.73,1002.16,180918.73,-1,baseline
2000000,17536,216465,25879,1135,43867,74578,11787,297173,5709,84466,2000000,310162,3582,700906,5433,95640,24116,88456,36228,124508,175418,68452,11314,60636,8164,22756,5300,11465,82237,595324,349856,180545,22.26,31.72,1002.15,180154.82,-1,baseline
2000000,17577,216610,25856,1119,43886,74530,11837,297273,5739,84473,2000000,309589,3566,700194,5394,95155,24093,88534,36230,124420,175486,68440,11347,60611,8175,22781,5312,11421,82204,594794,350003,180516,22.26,31.7,1002.16,179586.1,-1,baseline
2000000,17575,216627,25922,1120,43846,74652,11812,297044,5733,84489,2000000,310356,3579,699415,5444,95309,24124,88491,36257,124527,175402,68528,11324,60645,8212,22787,5325,11416,82212,593902,349754,180574,22.26,31.71,1002.12,179964.84,-1,baseline
2000000,17606,216791,25927,1143,43924,74548,11825,297200,5716,84454,2000000,310198,3591,698735,5423,95285,24130,88517,36241,124501,175402,68448,11299,60645,8176,22753,5293,11423,82170,594663,349604,180493,22.27,31.7,1002.15,180535.96,-1,baseline
2000000,17575,216189,25886,1133,43893,74551,11836,297145,5714,84453,2000000,309594,3588,699884,5389,95512,24105,88403,36199,124491,175431,68445,11298,60518,8150,22751,5281,11410,82160,594057,349490,180497,22.25,31.69,1002.14,179964.84,-1,baseline
2000000,17556,216356,25870,1135,43888,74532,11828,296992,5710,84438,2000000,310050,3573,699264,5396,95608,24123,88466,36205,124544,175497,68473,11315,60572,8150,22788,5304,11431,82233,593681,349341,180531,22.26,31.69,1002.14,180345.18,-1,baseline
2000000,17554,216191,25848,1115,43878,74614,11805,297102,5726,84483,2000000,310237,3591,700076,5396,95196,24083,88429,36202,124539,175432,68488,11292,60572,8146,22727,5332,11414,82238,593039,350072,180554,22.26,31.68,1002.15,180535.96,-1,baseline
2000000,17548,216223,25877,1120,43882,74518,11786,297184,5707,84384,2000000,311255,3591,700148,5380,95645,24078,88481,36198,124495,175388,68459,11271,60527,8146,22741,5307,11413,82289,593882,349091,180474,22.26,31.68,1002.17,180535.96,-1,baseline
2000000,17571,216202,25907,1119,43880,74590,11782,297080,5712,84426,2000000,309323,3596,699528,5394,95597,24083,88488,36200,124610,175304,68420,11281,60467,8146,22740,5257,11366,82265,595138,349543,180525,22.26,31.67,1002.17,181110.71,-1,baseline
2000000,17559,216515,25900,1112,43867,74487,11805,297082,5728,84405,2000000,310707,3584,699133,5415,95810,24092,88437,36161,124440,175250,68459,11260,60483,8157,22765,5288,11382,82170,594994,349185,180424,22.27,31.67,1002.15,180154.82,-1,baseline
2000000,17532,216341,25866,1096,43821,74536,11761,296970,5709,84432,2000000,310009,3559,699621,5368,95547,24067,88357,36152,124439,175246,68455,11264,60507,8116,22706,5281,11353,82200,594884,349448,180505,22.27,31.66,1002.16,180154.82,-1,baseline
