precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1591.0,9627.0,38620.0,25592.0,101474.0,49025.0,5972.0,399632.0,6937.0,241616.0,233945.0,13886.0,34410.0,63754.0,3814.0,4179.0,99312.0,13157.0,187728.0,19180.0,17343.0,131822.0,309579.0,340563.0,50597.0,10894.0,25523.0,536950.0,32073.0,37715.0,136460.0,39564.0,25.71,35.83,100336_9598_704508,1676935093860,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9629.0,38622.0,25603.0,101412.0,49021.0,5970.0,398698.0,6934.0,241928.0,233893.0,13885.0,34407.0,63756.0,3813.0,4183.0,99308.0,13157.0,187663.0,19182.0,17343.0,131912.0,309664.0,340940.0,50596.0,10888.0,25541.0,536719.0,32071.0,37707.0,136516.0,39556.0,25.7,35.82,100336_9598_704508,1676935094834,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9626.0,38643.0,25605.0,101456.0,49019.0,5971.0,399781.0,6932.0,241659.0,233908.0,13887.0,34413.0,63761.0,3815.0,4183.0,99305.0,13158.0,187505.0,19184.0,17343.0,131810.0,309645.0,340402.0,50615.0,10892.0,25506.0,536773.0,32058.0,37721.0,136424.0,39526.0,25.72,35.82,100336_9598_704508,1676935095811,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9630.0,38633.0,25623.0,101457.0,49015.0,5968.0,399462.0,6933.0,241647.0,234016.0,13886.0,34401.0,63750.0,3815.0,4180.0,99309.0,13156.0,187550.0,19184.0,17345.0,131863.0,309461.0,340086.0,50588.0,10895.0,25516.0,536935.0,32072.0,37716.0,136397.0,39550.0,25.75,35.82,100336_9598_704508,1676935096786,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9626.0,38648.0,25616.0,101467.0,49010.0,5970.0,399170.0,6932.0,242259.0,233958.0,13881.0,34404.0,63773.0,3817.0,4179.0,99292.0,13158.0,187347.0,19185.0,17346.0,131974.0,309451.0,340398.0,50608.0,10890.0,25555.0,536418.0,32071.0,37704.0,136364.0,39562.0,25.75,35.82,100336_9598_704508,1676935097761,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9625.0,38640.0,25591.0,101502.0,49011.0,5974.0,399121.0,6936.0,241324.0,234004.0,13880.0,34403.0,63775.0,3816.0,4177.0,99294.0,13154.0,187795.0,19180.0,17344.0,131959.0,309492.0,340521.0,50592.0,10889.0,25582.0,536149.0,32058.0,37719.0,136420.0,39543.0,25.73,35.82,100336_9598_704508,1676935098736,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9623.0,38627.0,25601.0,101458.0,49034.0,5973.0,400351.0,6936.0,241649.0,233946.0,13883.0,34411.0,63748.0,3816.0,4180.0,99302.0,13156.0,187347.0,19185.0,17340.0,131856.0,309575.0,340072.0,50594.0,10892.0,25599.0,535951.0,32066.0,37706.0,136418.0,39532.0,25.72,35.81,100336_9598_704508,1676935099712,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9626.0,38632.0,25589.0,101453.0,49059.0,5968.0,399488.0,6937.0,241640.0,234018.0,13882.0,34398.0,63763.0,3815.0,4178.0,99294.0,13155.0,187416.0,19182.0,17344.0,131875.0,309787.0,340144.0,50606.0,10892.0,25565.0,536731.0,32061.0,37721.0,136382.0,39552.0,25.73,35.8,100336_9598_704508,1676935100686,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9624.0,38645.0,25596.0,101473.0,49035.0,5969.0,399790.0,6934.0,242206.0,233990.0,13882.0,34398.0,63768.0,3817.0,4182.0,99303.0,13154.0,187660.0,19179.0,17347.0,132044.0,309355.0,339629.0,50627.0,10892.0,25459.0,536564.0,32057.0,37712.0,136400.0,39560.0,25.69,35.8,100336_9598_704508,1676935101661,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9627.0,38635.0,25577.0,101421.0,49039.0,5968.0,398956.0,6933.0,241854.0,233892.0,13886.0,34400.0,63753.0,3816.0,4183.0,99311.0,13157.0,187228.0,19179.0,17342.0,131945.0,309462.0,339416.0,50614.0,10893.0,25616.0,536036.0,32063.0,37706.0,136397.0,39548.0,25.73,35.8,100336_9598_704508,1676935102626,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
