RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14682,942341,234849,580762,102292,58620,24389,376969,67834,449585,2000000,73740,10574,602737,133416,223782,166192,174367,138887,193612,218596,116325,32348,130715,27786,163251,34408,18014,1093455,619545,87083,103448,22.28,34.19,1000.63,117431.19,-1,baseline
2000000,14673,944274,234829,580479,102227,58582,24396,377093,67873,449168,2000000,73751,10568,602975,133473,222515,166075,174500,138852,193552,218495,116250,32376,130768,27801,163196,34444,18020,1109060,619673,87062,103427,22.28,34.2,1000.65,117593.01,-1,baseline
2000000,14701,944133,235067,580410,102236,58615,24390,376844,67842,449365,2000000,73746,10572,603082,133505,222877,166153,174354,138885,193712,218483,116289,32371,130763,27804,163100,34432,18011,1083195,619719,87107,103463,22.28,34.19,1000.62,117755.28,-1,baseline
2000000,14698,944942,235207,580378,102159,58601,24392,376923,67857,449337,2000000,73719,10565,603518,133386,223080,166014,174147,138914,193615,218445,116313,32358,130743,27765,163195,34435,18030,1094418,619621,87098,103455,22.27,34.16,1000.63,117431.19,-1,baseline
2000000,14676,945841,235161,580900,102159,58611,24387,377245,67900,450302,2000000,73730,10579,603631,133447,222818,166225,174399,138874,193631,218563,116270,32365,130719,27802,163049,34449,18029,1096126,619645,87153,103491,22.27,34.18,1000.62,117918.0,-1,baseline
2000000,14694,944892,235275,580702,102186,58658,24386,377184,67870,450790,2000000,73822,10598,603753,133461,221366,166178,174622,138849,193586,218664,116257,32367,130694,27768,163027,34447,18034,1090510,619684,87073,103469,22.27,34.18,1000.65,117755.28,-1,baseline
2000000,14671,944942,235053,580866,102120,58639,24378,377142,67867,450167,2000000,73718,10570,603390,133344,222070,166036,174416,138963,193612,218641,116259,32365,130732,27799,162972,34455,18018,1092949,619612,87092,103449,22.27,34.18,1000.65,117836.59,-1,baseline
2000000,14673,944391,234820,580618,102163,58595,24373,377402,67865,449343,2000000,73764,10574,603822,133407,222122,165988,174437,139006,193549,218710,116273,32356,130704,27763,163042,34430,18031,1088209,619744,87117,103464,22.27,34.19,1000.64,117593.01,-1,baseline
2000000,14684,945509,234921,580162,102199,58591,24396,377123,67875,449366,2000000,73774,10568,603559,133396,220507,166132,174421,138978,193582,218591,116284,32347,130738,27797,163068,34437,18057,1080191,619813,87128,103467,22.27,34.2,1000.64,117674.1,-1,baseline
2000000,14673,946480,234925,580586,102121,58638,24399,377136,67922,449431,2000000,73799,10570,603818,133361,222121,166318,174465,138926,193589,218608,116283,32358,130717,27794,163066,34421,18004,1089280,619775,87092,103484,22.27,34.2,1000.64,118162.93,-1,baseline
2000000,14660,948546,235001,580668,102197,58569,24374,377242,67830,449678,2000000,73782,10552,603583,133448,221705,166106,174522,138943,193762,218522,116291,32342,130732,27767,162924,34399,18025,1089424,619707,87053,103413,22.28,34.19,1000.62,117999.53,-1,baseline
