RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14715,936262,233200,603913,102020,58740,24429,376356,67913,449825,2000000,70041,10607,598143,132775,221442,168669,175535,138727,193767,217190,115931,32412,138437,27887,162555,34288,18001,1071643,607179,86976,103396,22.51,32.77,1001.49,119402.98,-1,baseline
2000000,14697,937697,233434,603947,102100,58671,24417,376226,67914,449243,2000000,70055,10646,598534,132858,221570,168519,175526,138708,193944,217119,115958,32442,138296,27881,162571,34294,17997,1077369,607279,87006,103382,22.52,32.77,1001.48,118986.75,-1,baseline
2000000,14724,936937,233355,604025,102023,58636,24419,376204,67929,450925,2000000,69981,10621,598163,132671,220845,168551,175399,138717,193810,217203,115922,32390,138281,27842,162417,34285,17964,1064149,607215,87019,103361,22.51,32.76,1001.5,119236.14,-1,baseline
2000000,14682,937481,233643,603790,102133,58736,24410,376347,67897,447957,2000000,70032,10612,598323,132689,220998,168523,175300,138645,193862,217133,115914,32367,138222,27858,162542,34321,17990,1061327,607018,86971,103301,22.51,32.75,1001.48,119152.89,-1,baseline
2000000,14710,937620,233580,604186,102231,58660,24419,376374,67911,449113,2000000,69984,10586,598027,132745,221458,168473,175518,138728,193852,216988,115990,32344,138274,27871,162553,34314,17969,1071353,606994,86954,103326,22.5,32.75,1001.5,119236.14,-1,baseline
2000000,14703,937189,233290,603984,102170,58634,24408,376715,67861,449335,2000000,69990,10588,597888,132660,221814,168402,175474,138708,193887,217024,115997,32396,138228,27885,162503,34321,17992,1065140,606999,86998,103305,22.51,32.74,1001.51,118408.88,-1,baseline
2000000,14705,937218,233065,603481,102221,58698,24424,376491,67928,449022,2000000,69983,10618,598553,132725,220347,168555,175551,138626,193878,217058,115900,32384,138253,27889,162478,34316,17987,1064490,606935,86987,103280,22.51,32.73,1001.5,118821.07,-1,baseline
2000000,14692,938232,233275,603024,102144,58661,24444,376329,67932,449015,2000000,69977,10623,598069,132776,221741,168458,175541,138594,193794,217099,115902,32389,138154,27900,162382,34332,17966,1053920,606885,86978,103336,22.51,32.71,1001.44,119319.5,-1,baseline
2000000,14728,933640,233026,603180,102123,58681,24421,376417,67914,449205,2000000,69968,10629,598510,132597,220979,168549,175385,138629,193877,217136,115950,32398,138152,27875,162676,34319,17985,1059030,606818,87006,103342,22.5,32.7,1001.45,118986.75,-1,baseline
2000000,14715,934550,232886,603270,102100,58582,24390,376197,67893,448815,2000000,69984,10611,598132,132599,221039,168399,175611,138569,193792,216869,115928,32396,137992,27888,162701,34264,17962,1059207,606681,86991,103291,22.5,32.71,1001.53,119319.5,-1,baseline
