RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14675,936568,237048,619937,101801,58780,24484,376948,67889,451841,2000000,69162,10582,597732,131666,220227,168316,175545,139354,193884,217772,116174,32440,139608,27901,163818,34448,17962,1164817,604088,87244,103353,21.99,32.9,1001.94,120413.92,-1,baseline
2000000,14662,935991,235435,619189,101874,58874,24493,376872,67897,452069,2000000,69149,10572,597459,131278,220758,168316,175508,139278,193799,217718,116113,32391,139431,27883,163707,34430,17969,1171624,604091,87247,103363,21.99,32.89,1001.94,121528.6,-1,baseline
2000000,14666,938471,235171,620228,101713,58854,24491,376874,67903,451115,2000000,69164,10568,597241,131358,220394,168240,175558,139247,193738,217767,116041,32402,139488,27857,163652,34425,17973,1176557,604060,87310,103339,21.99,32.88,1001.91,120840.21,-1,baseline
2000000,14667,935333,235408,620042,101701,58772,24477,376713,67914,450928,2000000,69052,10538,596880,131396,220578,168281,175382,139258,193768,217761,116129,32402,139452,27886,163682,34470,17987,1136487,604019,87270,103330,21.98,32.88,1001.91,120584.07,-1,baseline
2000000,14694,936640,235493,619250,101829,58848,24493,376706,67956,451512,2000000,69141,10586,597808,131244,220752,168355,175152,139319,193845,217764,116061,32424,139431,27904,163716,34467,17984,1164046,603980,87230,103340,21.98,32.88,1001.93,120159.58,-1,baseline
2000000,14685,935570,236107,619541,101751,58855,24489,376575,67908,450987,2000000,69072,10575,597907,131284,219858,168181,175495,139305,193735,217687,116140,32428,139443,27893,163663,34478,17989,1166542,603795,87320,103335,21.97,32.87,1001.91,120669.33,-1,baseline
2000000,14669,936927,235860,619965,101783,58847,24511,376556,67913,450322,2000000,69153,10577,597842,131469,219646,168236,175603,139252,193806,217636,116205,32438,139389,27925,163731,34448,17989,1159385,603718,87251,103367,21.97,32.87,1001.96,120925.83,-1,baseline
2000000,14676,939521,235613,619851,101789,58869,24529,376780,67912,451087,2000000,69089,10574,597334,131316,221024,168203,175520,139211,193729,217617,116097,32387,139327,27854,163806,34441,17973,1156800,603626,87224,103367,21.97,32.88,1001.93,120498.93,-1,baseline
2000000,14669,937032,235974,619571,101757,58781,24473,376496,67932,450383,2000000,69065,10561,597929,131345,221092,168114,175263,139306,193706,217570,115995,32384,139255,27891,163632,34448,17943,1127877,603499,87257,103315,21.95,32.85,1001.93,120840.21,-1,baseline
2000000,14687,937314,236258,619721,101845,58762,24492,376774,67957,450897,2000000,69101,10600,597683,131401,220359,168003,175417,139204,193644,217734,116094,32393,139279,27904,163726,34462,17966,1132214,603534,87274,103399,21.95,32.85,1001.95,120840.21,-1,baseline
2000000,14685,937542,236199,619460,101819,58838,24463,376615,67921,451263,2000000,69167,10581,597452,131465,220954,168405,175217,139177,193735,217723,116025,32423,139275,27902,163654,34453,17976,1163960,603658,87321,103359,21.94,32.85,1001.95,120754.71,-1,baseline
2000000,14676,937704,237422,620161,101898,58825,24509,376696,67892,451123,2000000,69072,10563,597651,131463,221077,168110,175564,139209,193764,217684,116089,32416,139249,27893,163674,34455,17982,1176795,603599,87223,103349,21.93,32.84,1001.96,121183.42,-1,baseline
2000000,14708,935908,236954,620138,101914,58878,24502,376421,67933,451711,2000000,69106,10583,597588,131317,221330,168242,175319,139235,193763,217597,116020,32424,139315,27899,163669,34457,17975,1158216,603674,87248,103364,21.93,32.84,1001.97,120925.83,-1,baseline
2000000,14689,936940,236808,620431,101859,58821,24489,376835,67943,451402,2000000,69076,10586,597622,131444,221560,168282,175251,139238,193732,217843,116104,32381,139232,27886,163560,34438,17977,1159743,603688,87326,103378,21.93,32.83,1001.93,121269.53,-1,baseline
2000000,14662,936102,237084,620446,101845,58792,24486,376694,67913,451248,2000000,69118,10577,597802,131533,221420,168178,175510,139272,193711,217850,116135,32380,139173,27881,163554,34462,17959,1152469,603708,87229,103400,21.92,32.82,1001.97,121011.57,-1,baseline
2000000,14669,936915,236734,620649,101804,58843,24497,376821,67894,451532,2000000,69100,10575,597680,131559,221017,168126,175525,139276,193708,217792,115999,32382,139288,27853,163643,34455,17955,1162815,603764,87287,103393,21.91,32.83,1001.95,120925.83,-1,baseline
2000000,14682,938932,236586,620086,101831,58740,24473,376578,67922,451579,2000000,69120,10577,597819,131295,220748,168168,175430,139211,193818,217670,116027,32387,139242,27892,163586,34437,17955,1152628,603752,87271,103333,21.92,32.83,1001.97,120754.71,-1,baseline
2000000,14666,939809,236124,620103,101773,58731,24457,376638,67915,450793,2000000,69088,10598,598355,131515,221128,168006,175574,139228,193749,217762,116111,32393,139210,27880,163774,34428,17948,1139006,603647,87231,103392,21.92,32.83,1001.95,121097.44,-1,baseline
2000000,14673,937835,236973,619995,101789,58820,24498,376593,67888,451861,2000000,69113,10565,597761,131535,220914,168213,175611,139219,193721,217720,116177,32398,139146,27913,163555,34453,17952,1152668,603713,87244,103385,21.9,32.82,1001.89,121183.42,-1,baseline
2000000,14683,938256,236655,620630,101719,58793,24486,376636,67938,451203,2000000,69119,10543,597501,131479,219755,168125,175583,139246,193745,217817,116117,32423,139203,27911,163700,34457,17960,1155210,603737,87227,103307,21.91,32.82,1001.94,121183.42,-1,baseline
2000000,14662,936534,236059,620408,101713,58766,24502,377031,67900,450934,2000000,69159,10593,597647,131569,219199,168222,175546,139254,193707,217752,116209,32432,139179,27888,163591,34451,17974,1150138,603701,87235,103384,21.91,32.83,1001.97,120329.02,-1,baseline
2000000,14653,935751,237031,620068,101732,58779,24497,376573,67890,451644,2000000,69164,10579,597806,131490,218302,168169,175404,139255,193734,217712,116157,32414,139119,27884,163651,34457,17975,1159860,603885,87243,103390,21.91,32.82,1001.95,120925.83,-1,baseline
2000000,14644,936218,236846,620847,101675,58793,24502,376555,67939,450620,2000000,69125,10575,597369,131474,220067,168251,175421,139246,193798,217677,116148,32394,139193,27922,163537,34482,17994,1182525,603992,87291,103463,21.91,32.82,1001.95,120840.21,-1,baseline
2000000,14664,936536,236898,620032,101740,58850,24495,376788,67959,451076,2000000,69183,10590,597928,131544,218560,168220,175562,139240,193818,217704,116116,32425,139249,27892,163582,34462,17987,1165394,604056,87319,103434,21.91,32.83,1002.0,120754.71,-1,baseline
2000000,14683,937460,236919,620306,101687,58860,24502,376888,67917,451405,2000000,69143,10574,597644,131496,220770,168205,175261,139198,193788,217898,116139,32423,139215,27909,163797,34478,17987,1167827,604066,87338,103440,21.92,32.82,1001.97,120498.93,-1,baseline
2000000,14678,935964,236837,619584,101784,58774,24507,376667,67967,451872,2000000,69196,10575,597850,131499,221273,168181,175315,139291,193733,217679,116074,32407,139235,27877,163677,34460,17953,1163858,604012,87266,103381,21.91,32.83,1001.96,120754.71,-1,baseline
2000000,14655,937660,237334,620033,101792,58820,24520,376795,67917,451250,2000000,69112,10574,597672,131563,220936,168203,175490,139320,193938,217787,116068,32416,139191,27874,163587,34466,17964,1157296,603881,87301,103409,21.92,32.83,1001.96,120498.93,-1,baseline
2000000,14655,935917,237179,620062,101687,58728,24495,376369,67892,452610,2000000,69124,10545,597315,131656,222350,168199,175738,139283,193908,217748,116102,32424,139140,27889,163582,34453,17953,1177103,603864,87260,103419,21.92,32.83,1001.98,120075.04,-1,baseline
2000000,14687,935527,236897,619881,101683,58741,24520,376712,67932,452165,2000000,69106,10561,597001,131514,222914,168325,175484,139242,193872,217721,116176,32414,139191,27888,163620,34448,17980,1160663,603862,87263,103406,21.92,32.83,1001.98,120925.83,-1,baseline
2000000,14673,933565,236766,619602,101822,58749,24511,376534,67930,451681,2000000,69165,10556,597469,131504,221713,168365,175416,139254,193882,217719,116173,32425,139096,27902,163494,34435,17977,1161273,603913,87269,103444,21.91,32.83,1001.93,121097.44,-1,baseline
2000000,14671,934691,236781,619890,101745,58764,24506,376617,67919,450560,2000000,69144,10565,597161,131545,222434,168447,175710,139254,193841,217712,116149,32418,139106,27906,163557,34462,17966,1171869,603837,87312,103398,21.92,32.83,1002.0,120754.71,-1,baseline
2000000,14698,935358,236443,618982,101754,58794,24520,376428,67914,451590,2000000,69123,10591,596725,131554,221933,168375,175477,139315,193849,217587,116171,32440,139051,27904,163535,34466,17962,1153827,603725,87284,103391,21.91,32.84,1001.97,121097.44,-1,baseline
2000000,14669,935327,236900,619769,101708,58792,24500,376406,67917,451136,2000000,69114,10577,596673,131549,221256,168039,175640,139386,193829,217590,116178,32411,139115,27900,163473,34446,17950,1159805,603721,87286,103358,21.91,32.85,1001.96,120754.71,-1,baseline
2000000,14691,934733,236720,619140,101706,58804,24520,376354,67925,452058,2000000,69153,10586,596755,131587,221745,168194,175505,139319,193762,217700,116144,32390,139150,27868,163587,34475,17961,1189952,603726,87308,103449,21.91,32.83,1001.96,121011.57,-1,baseline
2000000,14666,935594,237242,620041,101758,58788,24484,376440,67924,451306,2000000,69178,10586,597009,131494,221211,168345,175515,139319,193911,217857,116192,32438,139124,27950,163519,34495,18023,1162754,603883,87315,103434,21.91,32.84,1001.97,120925.83,-1,baseline
2000000,14673,936190,236851,619168,101780,58715,24509,376528,67932,451113,2000000,69184,10584,597083,131460,221806,168137,175672,139331,193792,217759,116133,32453,139119,27911,163557,34474,18007,1151008,603815,87360,103412,21.9,32.84,1001.95,121097.44,-1,baseline
2000000,14699,936303,236931,619358,101879,58788,24522,376493,67950,451213,2000000,69140,10591,597164,131578,222271,168209,175565,139381,193751,217887,116086,32465,139099,27899,163614,34462,17975,1174414,603835,87310,103426,21.9,32.83,1001.94,120925.83,-1,baseline
2000000,14682,936905,236848,618945,101787,58842,24539,376491,67937,451540,2000000,69201,10567,596978,131360,222056,168231,175674,139347,193873,217737,116139,32461,138987,27907,163454,34484,18010,1159019,603843,87272,103414,21.91,32.84,1001.98,121355.77,-1,baseline
2000000,14710,936413,237241,619824,101760,58722,24501,376411,67907,451435,2000000,69186,10574,596838,131484,220809,168200,175743,139335,193696,217739,116141,32400,138986,27868,163521,34449,17968,1160309,603872,87260,103482,21.91,32.85,1001.97,120925.83,-1,baseline
2000000,14690,936307,237111,619771,101779,58749,24519,376374,67936,450902,2000000,69204,10604,597058,131632,220072,168285,175645,139322,193715,217910,116146,32409,139116,27889,163510,34443,17978,1166531,603916,87286,103460,21.91,32.84,1001.94,120925.83,-1,baseline
2000000,14691,937370,237350,619879,101774,58676,24527,376421,67922,450984,2000000,69217,10597,597125,131433,220678,168106,175602,139287,193633,217786,116143,32423,139171,27904,163547,34453,18005,1170264,603817,87259,103395,21.92,32.83,1001.98,121269.53,-1,baseline
