RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14726,946637,234292,597911,103892,58448,24296,378695,67750,455095,2000000,73897,10584,606757,136082,223204,159537,171672,138564,193966,219133,116800,32471,148120,27712,160734,34380,18472,1073135,639088,86308,103505,23.21,34.76,998.98,110726.64,-1,baseline
2000000,14737,944373,234042,597972,103875,58370,24298,378467,67721,455884,2000000,73795,10579,606950,135998,223084,159564,171777,138557,193873,219113,116905,32491,148063,27699,160669,34418,18475,1065023,638668,86275,103580,23.2,34.77,998.96,109028.96,-1,baseline
2000000,14691,944330,233290,597919,103906,58425,24310,378636,67735,455061,2000000,73786,10595,607324,135939,222563,159330,171656,138501,194065,218951,116992,32496,147953,27701,160628,34382,18434,1076690,638389,86262,103549,23.2,34.74,998.96,109589.03,-1,baseline
2000000,14726,945591,234089,597860,103873,58466,24321,378514,67711,454978,2000000,73815,10611,607386,135967,222991,159696,171722,138469,194019,219130,116833,32500,147905,27705,160688,34380,18425,1066044,638420,86263,103518,23.2,34.72,999.0,110012.89,-1,baseline
2000000,14708,945856,233540,598194,103870,58370,24314,378469,67735,454910,2000000,73747,10604,607773,135926,222901,159502,171776,138512,194018,218912,116798,32487,147833,27719,160729,34382,18466,1057415,638274,86301,103563,23.19,34.71,998.99,108820.4,-1,baseline
2000000,14708,944891,234104,598526,103867,58398,24266,378357,67664,454895,2000000,73765,10567,607206,135849,222345,159477,171601,138461,193846,218980,116849,32510,147785,27719,160712,34378,18484,1071277,638275,86298,103501,23.2,34.72,999.08,109729.96,-1,baseline
2000000,14705,946780,233984,598460,103808,58410,24286,378290,67714,455279,2000000,73778,10570,607467,136159,223899,159348,171516,138449,194009,219031,116948,32473,147635,27687,160893,34370,18400,1072047,638138,86264,103491,23.19,34.68,999.08,109800.55,-1,baseline
2000000,14694,942980,234110,598063,103924,58371,24273,378259,67689,454981,2000000,73800,10581,606894,136044,221952,159379,171545,138449,193875,218936,116895,32477,147598,27703,160633,34391,18432,1075770,638136,86304,103480,23.19,34.67,999.08,109308.28,-1,baseline
2000000,14694,944593,234652,597671,103886,58321,24253,378282,67691,454869,2000000,73791,10575,606921,135847,222840,159543,171909,138446,193862,218933,116860,32442,147464,27687,160641,34382,18434,1084635,638066,86288,103492,23.19,34.67,999.11,109378.33,-1,baseline
2000000,14694,946905,234340,597652,103767,58387,24299,378462,67730,454622,2000000,73762,10589,607147,136051,222391,159449,171801,138461,193944,218853,116873,32453,147343,27678,160521,34337,18427,1078329,637965,86245,103502,23.18,34.65,999.08,109871.24,-1,baseline
