RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17528,218221,25717,1051,43548,74639,11573,297225,5659,84730,2000000,464025,3543,700344,5476,92275,22937,87688,36122,124340,175372,68988,11243,67528,7683,22392,5272,10939,86918,607079,350200,180986,23.34,33.19,999.58,161412.35,-1,baseline
2000000,17559,218323,25743,1044,43595,74564,11557,297338,5695,84728,2000000,466185,3554,699732,5497,92487,22941,87835,36089,124381,175250,68969,11267,67550,7703,22427,5307,10956,87009,607113,349938,180966,23.34,33.16,999.53,161565.15,-1,baseline
2000000,17559,218241,25745,1066,43601,74596,11561,297193,5687,84744,2000000,465362,3529,700780,5501,92655,22948,87794,36095,124230,175205,68949,11223,67483,7676,22397,5258,10932,87022,607251,349626,180978,23.34,33.14,999.57,162025.31,-1,baseline
2000000,17540,218440,25684,1027,43608,74535,11550,297383,5684,84692,2000000,464573,3508,699965,5446,92476,22900,87708,36038,124244,175232,68916,11221,67480,7648,22358,5233,10914,86932,606497,350211,180936,23.34,33.15,999.56,162025.31,-1,baseline
2000000,17542,217951,25716,1051,43568,74550,11531,297473,5664,84701,2000000,465140,3561,699135,5494,92511,22934,87857,36073,124327,175306,68969,11234,67506,7683,22397,5272,10912,86936,607725,350151,180972,23.34,33.11,999.51,162179.28,-1,baseline
2000000,17531,217483,25758,1037,43574,74542,11532,297379,5656,84747,2000000,464828,3545,699590,5473,92477,22923,87883,36040,124288,175284,68920,11211,67476,7664,22395,5243,10889,86961,607302,349830,180950,23.34,33.1,999.54,161871.64,-1,baseline
2000000,17531,217742,25720,1060,43556,74601,11534,297144,5638,84708,2000000,464216,3538,699142,5487,92585,22961,87870,36059,124333,175260,68943,11226,67434,7667,22397,5254,10902,86967,606571,349832,180928,23.34,33.1,999.55,162179.28,-1,baseline
2000000,17510,217650,25724,1025,43560,74518,11541,297266,5664,84702,2000000,463990,3506,699340,5467,92429,22927,87776,36029,124114,175208,68948,11232,67426,7671,22399,5266,10901,86968,605806,350012,180806,23.34,33.09,999.55,162333.54,-1,baseline
2000000,17520,217785,25709,1032,43536,74607,11527,297228,5671,84698,2000000,465056,3534,698621,5480,92682,22914,87977,36070,124307,175203,68957,11219,67408,7660,22402,5286,10903,87012,605655,349551,180933,23.34,33.09,999.55,162179.28,-1,baseline
2000000,17515,217620,25731,1014,43523,74578,11514,297488,5617,84681,2000000,466194,3533,699453,5492,92513,22948,87737,36037,124326,175252,68946,11218,67400,7674,22406,5263,10900,87037,605809,349432,180932,23.34,33.06,999.51,161565.15,-1,baseline
