RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14694,945930,235349,610393,103946,58611,24308,379733,67744,453908,2000000,74463,10583,608708,136265,222731,159947,172019,138918,194056,219287,117119,32460,151981,27759,160919,34413,18495,1087546,642505,86442,103596,22.64,35.44,999.2,111087.0,-1,baseline
2000000,14662,948799,235364,610339,103951,58571,24293,379856,67737,453858,2000000,74433,10558,609055,136401,222647,160132,172071,138942,193949,219374,117029,32419,151773,27713,161130,34396,18476,1091921,642518,86448,103656,22.64,35.43,999.27,110583.15,-1,baseline
2000000,14696,950143,234952,610343,103951,58591,24316,379991,67730,453368,2000000,74477,10588,608628,136262,222854,160070,171963,138930,193989,219381,117092,32415,151763,27766,161246,34426,18508,1084056,642424,86419,103630,22.64,35.44,999.26,110798.53,-1,baseline
2000000,14668,945666,234990,610150,103911,58671,24295,379752,67753,453566,2000000,74432,10586,609360,136151,222351,160138,171993,138910,193837,219313,117078,32416,151666,27727,161253,34420,18499,1074444,642376,86452,103670,22.64,35.42,999.25,110942.57,-1,baseline
2000000,14691,949916,235165,610269,103912,58588,24297,379808,67707,454593,2000000,74462,10591,609382,136200,222852,160052,171960,138870,194041,219349,117174,32420,151545,27752,161102,34449,18483,1084923,642253,86447,103632,22.64,35.42,999.16,111014.74,-1,baseline
2000000,14687,947812,235437,610590,103939,58577,24313,379490,67734,454584,2000000,74403,10554,608790,136007,222239,160016,171994,138851,193993,219412,117118,32428,151490,27725,161083,34397,18488,1084552,642125,86420,103614,22.64,35.43,999.23,111159.35,-1,baseline
2000000,14650,949263,235761,610382,103856,58651,24284,379759,67688,453622,2000000,74418,10558,609053,136164,222509,160001,171547,138971,194079,219525,117066,32413,151385,27727,161056,34417,18477,1078233,642031,86379,103569,22.63,35.41,999.25,110654.85,-1,baseline
2000000,14687,948684,235492,609675,103914,58722,24316,379800,67709,454448,2000000,74440,10566,609695,136107,222491,160164,171941,138869,194113,219426,117118,32455,151251,27732,161220,34424,18484,1082431,641917,86377,103608,22.63,35.41,999.25,111087.0,-1,baseline
2000000,14671,948423,235069,609269,103918,58593,24306,379605,67657,454459,2000000,74400,10574,608960,136157,222810,160041,172129,138908,194154,219573,117095,32446,151154,27697,161048,34381,18444,1086283,641710,86396,103537,22.63,35.4,999.19,111014.74,-1,baseline
2000000,14680,949359,234503,609359,103838,58535,24291,379643,67701,454580,2000000,74390,10559,608983,136267,222203,160087,171987,138880,193970,219208,117110,32437,151042,27700,161208,34402,18470,1082638,641678,86360,103546,22.64,35.41,999.17,111014.74,-1,baseline
2000000,14694,948929,234756,609574,103811,58571,24316,379555,67724,454447,2000000,74366,10552,609002,136243,223117,160145,171920,138834,193966,219374,117010,32433,151033,27718,161179,34375,18469,1082382,641551,86297,103616,22.63,35.39,999.19,110870.5,-1,baseline
2000000,14684,945567,234877,610260,103782,58597,24277,379765,67709,454076,2000000,74425,10577,608688,136157,222757,159959,171986,138857,194030,219228,117093,32443,150934,27729,161114,34417,18492,1081919,641444,86324,103609,22.62,35.39,999.24,110511.54,-1,baseline
