precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1591.0,9634.0,38613.0,25354.0,101263.0,49039.0,5962.0,399513.0,6937.0,241797.0,232328.0,14848.0,34448.0,63846.0,3828.0,4181.0,99389.0,13122.0,188056.0,19180.0,17335.0,131819.0,309350.0,339144.0,50427.0,10877.0,25535.0,572869.0,32028.0,37878.0,136426.0,39648.0,25.74,36.47,100336_9598_704508,1676933020786,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9635.0,38631.0,25337.0,101204.0,49036.0,5961.0,400266.0,6936.0,241502.0,232336.0,14849.0,34439.0,63846.0,3830.0,4180.0,99378.0,13123.0,187952.0,19188.0,17341.0,131825.0,309464.0,340105.0,50419.0,10880.0,25535.0,572682.0,32036.0,37867.0,136514.0,39619.0,25.72,36.47,100336_9598_704508,1676933021761,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9634.0,38633.0,25359.0,101227.0,48987.0,5957.0,399670.0,6936.0,241794.0,232315.0,14846.0,34440.0,63861.0,3827.0,4181.0,99361.0,13123.0,187889.0,19183.0,17339.0,131768.0,309152.0,340061.0,50459.0,10880.0,25563.0,572443.0,32033.0,37864.0,136502.0,39671.0,25.72,36.44,100336_9598_704508,1676933022736,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9636.0,38627.0,25354.0,101234.0,49050.0,5959.0,399534.0,6935.0,241475.0,232433.0,14847.0,34433.0,63863.0,3826.0,4180.0,99379.0,13122.0,188155.0,19186.0,17341.0,131826.0,309343.0,339304.0,50424.0,10877.0,25584.0,572081.0,32031.0,37857.0,136566.0,39656.0,25.73,36.47,100336_9598_704508,1676933023712,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9637.0,38639.0,25357.0,101323.0,49038.0,5960.0,399331.0,6938.0,241409.0,232323.0,14847.0,34440.0,63855.0,3826.0,4181.0,99380.0,13124.0,188197.0,19186.0,17341.0,131861.0,309464.0,339520.0,50441.0,10880.0,25590.0,571685.0,32035.0,37876.0,136572.0,39652.0,25.73,36.45,100336_9598_704508,1676933024687,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9634.0,38619.0,25353.0,101284.0,49050.0,5960.0,399101.0,6937.0,241895.0,232234.0,14845.0,34441.0,63856.0,3828.0,4185.0,99383.0,13120.0,188228.0,19180.0,17338.0,131844.0,309134.0,340092.0,50404.0,10878.0,25547.0,572071.0,32039.0,37863.0,136559.0,39651.0,25.72,36.45,100336_9598_704508,1676933025662,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9635.0,38632.0,25363.0,101252.0,49043.0,5958.0,399271.0,6938.0,242200.0,232337.0,14845.0,34434.0,63849.0,3828.0,4181.0,99386.0,13125.0,187709.0,19184.0,17343.0,131789.0,309454.0,339842.0,50424.0,10880.0,25637.0,571810.0,32045.0,37873.0,136610.0,39642.0,25.72,36.47,100336_9598_704508,1676933026637,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9634.0,38631.0,25361.0,101264.0,49033.0,5961.0,399548.0,6935.0,241277.0,232277.0,14847.0,34436.0,63853.0,3828.0,4178.0,99386.0,13121.0,187957.0,19181.0,17333.0,131727.0,309506.0,339728.0,50431.0,10877.0,25585.0,572370.0,32040.0,37878.0,136568.0,39649.0,25.73,36.46,100336_9598_704508,1676933027613,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9634.0,38633.0,25354.0,101192.0,49086.0,5959.0,399686.0,6936.0,241000.0,232261.0,14846.0,34437.0,63863.0,3829.0,4182.0,99385.0,13120.0,187718.0,19184.0,17336.0,131746.0,309199.0,339256.0,50441.0,10878.0,25593.0,572415.0,32043.0,37877.0,136602.0,39663.0,25.76,36.47,100336_9598_704508,1676933028588,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9634.0,38614.0,25334.0,101235.0,49041.0,5962.0,399626.0,6935.0,241140.0,232215.0,14842.0,34446.0,63859.0,3827.0,4177.0,99396.0,13122.0,188044.0,19184.0,17333.0,131817.0,309453.0,339530.0,50405.0,10876.0,25581.0,571950.0,32032.0,37858.0,136497.0,39646.0,25.72,36.46,100336_9598_704508,1676933029558,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9636.0,38627.0,25341.0,101161.0,49046.0,5960.0,399201.0,6938.0,241884.0,232144.0,14843.0,34443.0,63852.0,3826.0,4181.0,99390.0,13122.0,188048.0,19186.0,17335.0,131835.0,309295.0,340289.0,50434.0,10876.0,25551.0,572295.0,32033.0,37867.0,136519.0,39659.0,25.72,36.46,100336_9598_704508,1676933030523,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9636.0,38621.0,25339.0,101174.0,49052.0,5960.0,400141.0,6934.0,242229.0,232276.0,14850.0,34444.0,63854.0,3828.0,4180.0,99388.0,13118.0,187763.0,19181.0,17338.0,131765.0,309402.0,339708.0,50428.0,10880.0,25569.0,572929.0,32034.0,37879.0,136494.0,39654.0,25.72,36.46,100336_9598_704508,1676933031493,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9638.0,38618.0,25346.0,101142.0,49085.0,5958.0,399654.0,6938.0,241408.0,232245.0,14855.0,34447.0,63861.0,3830.0,4180.0,99394.0,13122.0,187784.0,19183.0,17339.0,131839.0,309276.0,339514.0,50430.0,10877.0,25633.0,573402.0,32044.0,37886.0,136546.0,39669.0,25.72,36.45,100336_9598_704508,1676933032458,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9634.0,38619.0,25354.0,101246.0,49029.0,5960.0,399968.0,6937.0,241803.0,232407.0,14863.0,34439.0,63853.0,3830.0,4180.0,99389.0,13122.0,188038.0,19182.0,17337.0,131738.0,309430.0,339942.0,50426.0,10879.0,25545.0,573130.0,32043.0,37898.0,136565.0,39662.0,25.7,36.49,100336_9598_704508,1676933033432,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9636.0,38624.0,25354.0,101230.0,49017.0,5959.0,400017.0,6937.0,241502.0,232390.0,14867.0,34451.0,63858.0,3830.0,4179.0,99390.0,13119.0,187987.0,19184.0,17335.0,131883.0,309525.0,339293.0,50451.0,10876.0,25538.0,573834.0,32042.0,37902.0,136510.0,39674.0,25.71,36.5,100336_9598_704508,1676933034407,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9634.0,38636.0,25358.0,101293.0,49049.0,5957.0,398842.0,6936.0,241323.0,232380.0,14870.0,34446.0,63849.0,3828.0,4182.0,99384.0,13120.0,188128.0,19183.0,17337.0,131879.0,309741.0,339271.0,50414.0,10879.0,25535.0,573054.0,32047.0,37895.0,136507.0,39640.0,25.74,36.52,100336_9598_704508,1676933035383,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9632.0,38628.0,25365.0,101210.0,49013.0,5958.0,399999.0,6934.0,241128.0,232334.0,14860.0,34441.0,63847.0,3828.0,4179.0,99388.0,13121.0,187862.0,19184.0,17334.0,131869.0,309325.0,338348.0,50422.0,10880.0,25556.0,572683.0,32042.0,37888.0,136472.0,39660.0,25.73,36.52,100336_9598_704508,1676933036348,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9634.0,38632.0,25357.0,101137.0,49021.0,5960.0,399931.0,6938.0,241710.0,232358.0,14855.0,34434.0,63864.0,3828.0,4180.0,99388.0,13118.0,187998.0,19183.0,17336.0,131906.0,309350.0,339195.0,50417.0,10879.0,25570.0,572428.0,32040.0,37887.0,136444.0,39644.0,25.72,36.52,100336_9598_704508,1676933037318,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9634.0,38626.0,25343.0,101196.0,49029.0,5959.0,399918.0,6937.0,241012.0,232344.0,14857.0,34436.0,63863.0,3825.0,4180.0,99402.0,13124.0,188055.0,19180.0,17340.0,131975.0,309684.0,339634.0,50411.0,10877.0,25524.0,573003.0,32048.0,37884.0,136541.0,39666.0,25.73,36.51,100336_9598_704508,1676933038288,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9633.0,38625.0,25341.0,101191.0,49033.0,5957.0,400023.0,6938.0,241506.0,232378.0,14858.0,34435.0,63844.0,3827.0,4182.0,99406.0,13122.0,187791.0,19183.0,17334.0,131946.0,309360.0,339761.0,50430.0,10881.0,25517.0,571953.0,32045.0,37892.0,136594.0,39682.0,25.73,36.52,100336_9598_704508,1676933039263,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9636.0,38635.0,25353.0,101211.0,49044.0,5959.0,400344.0,6935.0,241610.0,232403.0,14860.0,34436.0,63864.0,3829.0,4181.0,99392.0,13126.0,187985.0,19181.0,17335.0,131905.0,309595.0,339306.0,50419.0,10881.0,25543.0,572478.0,32039.0,37887.0,136552.0,39657.0,25.75,36.52,100336_9598_704508,1676933040239,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9634.0,38637.0,25347.0,101195.0,49048.0,5960.0,399677.0,6935.0,241649.0,232333.0,14857.0,34435.0,63831.0,3831.0,4182.0,99377.0,13124.0,188205.0,19181.0,17335.0,131935.0,309536.0,338835.0,50413.0,10876.0,25575.0,573166.0,32036.0,37890.0,136526.0,39648.0,25.75,36.52,100336_9598_704508,1676933041214,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9635.0,38640.0,25354.0,101177.0,49023.0,5960.0,399285.0,6936.0,241663.0,232349.0,14853.0,34440.0,63857.0,3828.0,4182.0,99373.0,13119.0,188278.0,19183.0,17333.0,131902.0,309431.0,338801.0,50420.0,10876.0,25524.0,572243.0,32044.0,37880.0,136411.0,39660.0,25.73,36.52,100336_9598_704508,1676933042189,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1595.0,9638.0,38625.0,25343.0,101194.0,49023.0,5960.0,399727.0,6936.0,241475.0,232398.0,14855.0,34446.0,63850.0,3826.0,4180.0,99374.0,13123.0,187713.0,19183.0,17335.0,131778.0,309266.0,339304.0,50398.0,10879.0,25563.0,572098.0,32046.0,37886.0,136449.0,39710.0,25.71,36.51,100336_9598_704508,1676933043165,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9635.0,38635.0,25349.0,101212.0,48999.0,5960.0,399888.0,6935.0,241510.0,232312.0,14854.0,34429.0,63859.0,3829.0,4178.0,99376.0,13122.0,188481.0,19182.0,17331.0,131769.0,309404.0,338563.0,50407.0,10881.0,25568.0,571903.0,32038.0,37869.0,136447.0,39708.0,25.75,36.52,100336_9598_704508,1676933044140,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9634.0,38648.0,25359.0,101182.0,49058.0,5961.0,400302.0,6939.0,241389.0,232195.0,14855.0,34445.0,63848.0,3827.0,4180.0,99377.0,13124.0,188056.0,19184.0,17333.0,131816.0,309529.0,338306.0,50394.0,10877.0,25562.0,571303.0,32038.0,37882.0,136532.0,39702.0,25.71,36.5,100336_9598_704508,1676933045104,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9633.0,38638.0,25350.0,101161.0,49016.0,5961.0,400113.0,6938.0,241047.0,232296.0,14844.0,34453.0,63835.0,3827.0,4179.0,99390.0,13121.0,188322.0,19185.0,17335.0,131917.0,309590.0,339199.0,50394.0,10881.0,25596.0,571797.0,32043.0,37873.0,136573.0,39682.0,25.74,36.5,100336_9598_704508,1676933046069,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9633.0,38641.0,25352.0,101131.0,49059.0,5960.0,400077.0,6936.0,241634.0,232236.0,14846.0,34448.0,63846.0,3826.0,4181.0,99387.0,13124.0,187859.0,19184.0,17332.0,131769.0,309667.0,339223.0,50402.0,10879.0,25528.0,572224.0,32035.0,37879.0,136472.0,39665.0,25.74,36.48,100336_9598_704508,1676933047045,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9631.0,38638.0,25341.0,101097.0,49051.0,5959.0,399505.0,6936.0,240933.0,232245.0,14850.0,34442.0,63837.0,3826.0,4180.0,99385.0,13124.0,188184.0,19187.0,17333.0,131870.0,308936.0,339403.0,50400.0,10879.0,25552.0,571695.0,32029.0,37865.0,136503.0,39667.0,25.75,36.48,100336_9598_704508,1676933048020,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9634.0,38648.0,25334.0,101107.0,49079.0,5960.0,399409.0,6940.0,241614.0,232262.0,14849.0,34449.0,63861.0,3824.0,4182.0,99376.0,13123.0,188047.0,19182.0,17333.0,131791.0,309391.0,339344.0,50380.0,10878.0,25543.0,571600.0,32040.0,37871.0,136531.0,39662.0,25.73,36.48,100336_9598_704508,1676933048996,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9635.0,38632.0,25344.0,101200.0,49027.0,5960.0,398956.0,6936.0,241572.0,232317.0,14851.0,34450.0,63852.0,3828.0,4182.0,99385.0,13120.0,188063.0,19183.0,17336.0,131763.0,309398.0,339134.0,50385.0,10876.0,25483.0,571579.0,32034.0,37878.0,136549.0,39688.0,25.73,36.47,100336_9598_704508,1676933049971,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9635.0,38639.0,25352.0,101182.0,49046.0,5959.0,399757.0,6938.0,241515.0,232377.0,14850.0,34447.0,63830.0,3828.0,4182.0,99382.0,13118.0,188229.0,19187.0,17330.0,131820.0,309348.0,339573.0,50397.0,10880.0,25559.0,572187.0,32030.0,37881.0,136528.0,39673.0,25.74,36.47,100336_9598_704508,1676933050946,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9636.0,38657.0,25343.0,101149.0,49031.0,5962.0,399617.0,6935.0,241519.0,232390.0,14850.0,34442.0,63851.0,3828.0,4183.0,99382.0,13117.0,187876.0,19187.0,17336.0,131761.0,309719.0,339746.0,50421.0,10877.0,25549.0,572018.0,32035.0,37867.0,136538.0,39695.0,25.75,36.48,100336_9598_704508,1676933051917,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9636.0,38655.0,25341.0,101225.0,49056.0,5957.0,399747.0,6935.0,241875.0,232465.0,14862.0,34437.0,63862.0,3828.0,4180.0,99386.0,13121.0,187781.0,19184.0,17335.0,131812.0,309584.0,339183.0,50400.0,10878.0,25560.0,572971.0,32044.0,37890.0,136599.0,39694.0,25.74,36.49,100336_9598_704508,1676933053867,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1588.0,9634.0,38658.0,25336.0,101202.0,49098.0,5961.0,399344.0,6932.0,241648.0,232418.0,14868.0,34446.0,63858.0,3826.0,4181.0,99390.0,13124.0,187899.0,19184.0,17339.0,131821.0,309364.0,339453.0,50425.0,10879.0,25529.0,572862.0,32041.0,37877.0,136614.0,39684.0,25.73,36.52,100336_9598_704508,1676933054843,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9633.0,38651.0,25350.0,101115.0,49056.0,5960.0,399517.0,6938.0,241898.0,232608.0,14870.0,34442.0,63834.0,3828.0,4179.0,99393.0,13123.0,188143.0,19185.0,17341.0,131771.0,309379.0,339071.0,50419.0,10877.0,25507.0,572826.0,32042.0,37894.0,136496.0,39676.0,25.74,36.53,100336_9598_704508,1676933055818,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
