RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14678,949581,233773,638418,104966,58178,24143,379657,67664,456742,2000000,73762,10527,615768,138881,216002,158850,171633,137628,194286,220394,116408,32343,165786,27327,160395,34092,18960,1019869,662125,85847,103695,22.77,36.33,998.38,108612.64,-1,baseline
2000000,14648,950307,234029,638819,104787,58105,24124,379698,67642,456882,2000000,73779,10524,615065,138740,216520,158697,171568,137560,194453,220369,116423,32317,165749,27359,160463,34107,18948,1028180,662131,85871,103745,22.77,36.34,998.39,108405.67,-1,baseline
2000000,14666,953875,234256,638214,104906,58200,24141,379591,67676,456594,2000000,73776,10538,615706,138955,216962,158737,171677,137598,194518,220726,116562,32357,165693,27350,160489,34122,18965,1035084,662120,85875,103707,22.77,36.35,998.37,108474.57,-1,baseline
2000000,14659,952044,234557,637605,104841,58174,24098,379893,67684,456935,2000000,73782,10531,616435,138873,215780,158744,171782,137629,194339,220593,116488,32403,165722,27359,160534,34147,18980,1029152,662248,85839,103758,22.77,36.34,998.35,108336.85,-1,baseline
2000000,14662,951112,234261,637905,104735,58258,24100,379869,67682,456359,2000000,73762,10549,616945,139093,216360,158863,171685,137682,194375,220641,116488,32338,165619,27343,160361,34131,18939,1045037,662198,85851,103725,22.77,36.34,998.35,108681.8,-1,baseline
2000000,14671,953233,233785,638544,104872,58196,24107,379669,67687,456503,2000000,73773,10572,616809,138827,216688,158788,171879,137597,194423,220768,116428,32338,165657,27343,160570,34089,18930,1035756,662087,85796,103680,22.77,36.35,998.39,108612.64,-1,baseline
2000000,14653,952333,234245,638778,104768,58210,24123,379939,67664,455545,2000000,73782,10545,616115,138765,216477,158772,171578,137514,194388,220566,116395,32359,165634,27347,160464,34124,18940,1046305,662041,85847,103712,22.77,36.35,998.35,108612.64,-1,baseline
2000000,14687,952405,233792,639023,104665,58243,24136,379890,67695,456062,2000000,73770,10568,615852,138770,216308,158879,171528,137570,194371,220680,116377,32375,165591,27329,160509,34115,18948,1054511,661981,85865,103692,22.77,36.35,998.35,108268.13,-1,baseline
2000000,14662,950652,234066,638692,104798,58278,24125,379789,67663,455712,2000000,73777,10529,616255,138836,216568,158610,171769,137548,194230,220710,116448,32334,165530,27347,160561,34117,18958,1054958,662040,85826,103684,22.77,36.36,998.32,108612.64,-1,baseline
2000000,14671,953807,234074,638489,104836,58236,24113,379647,67691,454948,2000000,73799,10559,616216,138881,215944,158727,171539,137532,194308,220808,116407,32365,165501,27355,160526,34132,18953,1045602,661936,85835,103716,22.77,36.35,998.35,108336.85,-1,baseline
2000000,14691,952363,234212,638156,104836,58273,24132,379708,67688,456812,2000000,73774,10556,616859,138887,217205,158619,171664,137564,194315,220702,116432,32366,165455,27370,160659,34127,18955,1038483,662048,85841,103747,22.77,36.35,998.4,108820.4,-1,baseline
2000000,14648,953940,234297,638165,104854,58163,24134,379723,67653,457096,2000000,73764,10561,616559,138881,217269,158636,171757,137534,194364,220545,116350,32365,165626,27375,160637,34145,18956,1044283,661873,85849,103737,22.77,36.36,998.36,108681.8,-1,baseline
2000000,14692,951954,233491,638318,104841,58211,24138,379506,67685,457934,2000000,73766,10552,617249,138931,216646,158735,171626,137638,194236,220571,116391,32370,165472,27360,160600,34125,18946,1033925,661807,85883,103751,22.76,36.36,998.34,108612.64,-1,baseline
2000000,14694,949696,233852,638227,104788,58183,24112,379485,67699,457376,2000000,73746,10552,617624,138930,216419,158748,171655,137569,194235,220673,116402,32376,165483,27359,160454,34093,18923,1035066,661811,85853,103693,22.76,36.37,998.35,108543.56,-1,baseline
2000000,14660,953272,233717,638310,104981,58285,24096,379588,67704,456724,2000000,73722,10542,617656,139025,216430,158735,171566,137674,194369,220591,116377,32344,165450,27364,160520,34123,18937,1031248,661752,85831,103735,22.76,36.36,998.33,108062.47,-1,baseline
2000000,14639,951728,233814,638812,104908,58209,24098,379392,67631,456759,2000000,73708,10527,616529,138804,217121,158632,171560,137628,194356,220714,116352,32326,165297,27332,160397,34095,18908,1036100,661672,85876,103725,22.77,36.36,998.4,108543.56,-1,baseline
2000000,14680,950703,233522,638768,104762,58264,24123,379579,67707,456569,2000000,73736,10547,616360,138910,217500,158589,171659,137595,194608,220698,116421,32365,165298,27341,160408,34105,18941,1041881,661682,85869,103715,22.76,36.37,998.37,108474.57,-1,baseline
2000000,14636,951510,233915,638430,104798,58238,24130,379763,67711,457573,2000000,73776,10554,616653,138788,217815,158789,171493,137616,194460,220664,116375,32331,165518,27347,160470,34107,18967,1026466,661651,85847,103699,22.76,36.38,998.39,108199.49,-1,baseline
2000000,14650,952582,233847,638329,104780,58262,24134,379512,67730,456547,2000000,73732,10552,616758,138825,218439,158833,171586,137604,194597,220872,116424,32340,165451,27345,160417,34113,18949,1040082,661710,85845,103713,22.77,36.35,998.39,108681.8,-1,baseline
2000000,14683,952307,233949,639210,104712,58278,24136,379291,67683,456017,2000000,73762,10549,616864,138867,219356,158590,171705,137633,194368,220795,116421,32333,165328,27337,160606,34110,18919,1044502,661760,85913,103709,22.77,36.37,998.37,108336.85,-1,baseline
2000000,14687,953307,233811,638463,104639,58267,24109,379267,67676,456503,2000000,73751,10552,616323,138899,217724,158705,171734,137548,194447,220935,116381,32340,165365,27336,160512,34122,18953,1044970,661616,85893,103743,22.78,36.38,998.34,108751.06,-1,baseline
2000000,14669,952402,233622,638111,104741,58248,24118,379384,67728,456085,2000000,73764,10545,617489,138690,217721,158548,171388,137501,194369,221007,116413,32369,165285,27334,160559,34131,18948,1045723,661656,85872,103664,22.77,36.39,998.34,108130.93,-1,baseline
2000000,14685,952732,233801,638145,104845,58302,24123,379548,67712,456185,2000000,73773,10561,617113,138653,218004,158706,171813,137476,194454,220853,116351,32344,165303,27355,160487,34128,18972,1050350,661521,85908,103631,22.78,36.37,998.38,108336.85,-1,baseline
2000000,14687,953128,233969,638622,104896,58262,24129,379745,67683,457818,2000000,73740,10549,617770,138702,216998,158605,171805,137457,194473,220806,116424,32359,165269,27380,160365,34109,18921,1043316,661491,85897,103776,22.78,36.38,998.37,108681.8,-1,baseline
2000000,14701,953833,233618,638114,104910,58324,24136,379605,67760,457095,2000000,73735,10566,616726,138636,217423,158596,171723,137571,194505,220843,116391,32340,165266,27338,160454,34133,18931,1035263,661409,85869,103733,22.78,36.38,998.39,108751.06,-1,baseline
2000000,14675,953484,233828,637215,104883,58214,24141,379653,67675,456355,2000000,73720,10538,616558,138826,217325,158694,171692,137682,194367,220827,116416,32363,165195,27348,160473,34115,18951,1047537,661446,85845,103712,22.77,36.36,998.36,107857.59,-1,baseline
2000000,14666,954244,233780,638460,104948,58303,24125,379580,67678,456116,2000000,73721,10556,616188,138987,217710,158530,171690,137699,194444,220826,116449,32356,165234,27373,160646,34152,18938,1043067,661572,85885,103772,22.78,36.37,998.49,108130.93,-1,baseline
2000000,14651,954941,233600,638243,104877,58214,24138,379620,67722,456180,2000000,73780,10581,616957,138783,217644,158489,171584,137626,194466,220797,116415,32338,165199,27350,160484,34120,18942,1038953,661506,85880,103761,22.77,36.36,998.48,108820.4,-1,baseline
2000000,14680,953753,233620,638587,104873,58318,24161,379567,67711,456958,2000000,73792,10557,618373,138706,217286,158599,171521,137504,194545,220538,116471,32347,165112,27359,160500,34138,18956,1034133,661458,85906,103746,22.77,36.36,998.5,108681.8,-1,baseline
2000000,14664,951223,233660,638039,104847,58263,24139,379281,67689,457611,2000000,73794,10536,617405,139041,216489,158555,171530,137588,194588,220764,116407,32352,165149,27351,160468,34136,18947,1033045,661394,85901,103783,22.77,36.38,998.49,108681.8,-1,baseline
2000000,14692,954861,233777,637819,104865,58159,24121,379217,67663,456687,2000000,73764,10565,617276,139029,217290,158652,171586,137746,194483,220575,116435,32363,165027,27361,160682,34154,18948,1033423,661235,85885,103756,22.77,36.37,998.5,108612.64,-1,baseline
