RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17586,219036,25723,1122,43453,74582,11571,298309,5657,84589,2000000,439199,3533,707491,5542,92639,22658,88067,36020,124408,175855,68918,11219,69161,7512,22357,5296,11053,90652,618129,348826,181380,22.6,34.61,998.94,164365.96,-1,baseline
2000000,17585,219550,25718,1053,43397,74616,11559,298245,5680,84586,2000000,439705,3534,706377,5551,92311,22688,88002,36015,124457,175988,68950,11232,69188,7527,22366,5291,11058,90645,617813,349063,181272,22.6,34.62,998.92,164365.96,-1,baseline
2000000,17626,219823,25795,1106,43418,74626,11591,298097,5684,84623,2000000,439861,3547,707240,5567,92216,22686,88101,36033,124436,176034,68946,11246,69163,7511,22386,5325,11087,90653,617800,349097,181378,22.6,34.62,998.96,163892.45,-1,baseline
2000000,17610,219413,25720,1104,43429,74642,11598,298096,5718,84626,2000000,439598,3577,707332,5561,92301,22688,88092,36041,124482,175924,68946,11255,69143,7512,22394,5321,11071,90605,617391,349176,181426,22.6,34.62,999.01,164842.23,-1,baseline
2000000,17622,219384,25739,1108,43444,74667,11589,298002,5707,84609,2000000,440737,3552,708298,5598,92585,22707,88139,36054,124273,176007,68957,11246,69212,7537,22389,5328,11071,90558,618059,348707,181473,22.61,34.62,999.0,164207.82,-1,baseline
2000000,17640,219292,25747,1089,43451,74704,11587,298185,5716,84622,2000000,440531,3559,707407,5598,92120,22716,88096,36039,124497,176002,68957,11258,69177,7536,22368,5293,11053,90657,617977,348526,181434,22.6,34.61,998.98,165161.29,-1,baseline
2000000,17581,219383,25725,1069,43449,74645,11571,298135,5696,84600,2000000,440393,3556,707273,5547,92267,22709,87931,36014,124505,176119,68963,11223,69173,7504,22352,5295,11064,90572,615867,349032,181524,22.61,34.62,999.07,164049.98,-1,baseline
2000000,17611,219262,25777,1080,43449,74676,11576,298071,5694,84599,2000000,439292,3550,706808,5577,92331,22723,88112,36040,124496,176065,68969,11269,69173,7523,22366,5297,11057,90602,618234,349346,181396,22.62,34.62,999.09,163892.45,-1,baseline
2000000,17593,219190,25793,1080,43398,74637,11591,298191,5712,84628,2000000,439593,3543,706843,5570,92253,22707,87919,36000,124511,175958,68969,11241,69135,7527,22329,5274,11046,90578,616736,349010,181409,22.61,34.64,999.11,164365.96,-1,baseline
2000000,17627,219170,25750,1094,43436,74631,11582,298217,5691,84644,2000000,440271,3536,707055,5577,92371,22680,88042,36065,124605,176031,68955,11253,69184,7553,22389,5312,11090,90661,617583,348707,181432,22.61,34.62,999.11,164365.96,-1,baseline
2000000,17624,219066,25777,1122,43453,74636,11612,298198,5712,84681,2000000,440915,3550,706326,5584,92647,22722,88030,36010,124455,176009,68989,11262,69147,7527,22378,5311,11048,90578,617932,349057,181430,22.62,34.63,999.1,164683.17,-1,baseline
2000000,17608,219376,25775,1103,43451,74577,11596,298175,5707,84612,2000000,440347,3584,706887,5590,92238,22721,88051,36074,124570,176011,68942,11258,69202,7521,22345,5313,11074,90674,618391,349020,181398,22.62,34.61,999.12,163578.28,-1,baseline
2000000,17592,219573,25768,1087,43435,74656,11566,298058,5702,84622,2000000,439581,3561,706885,5551,92523,22698,87979,36014,124572,176097,68919,11251,69163,7530,22391,5336,11104,90639,617788,348825,181304,22.62,34.62,999.04,164365.96,-1,baseline
2000000,17613,219226,25804,1101,43407,74603,11569,298070,5710,84622,2000000,439497,3541,707043,5584,92638,22707,88033,36032,124484,176072,68973,11267,69201,7532,22396,5312,11069,90628,616942,349094,181358,22.62,34.62,999.03,163892.45,-1,baseline
