precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1590.0,9630.0,38649.0,25476.0,101509.0,49065.0,5974.0,398676.0,6929.0,241655.0,235161.0,14102.0,34403.0,63797.0,3812.0,4181.0,99325.0,13164.0,187366.0,19185.0,17366.0,132048.0,310270.0,340422.0,50651.0,10891.0,25590.0,537070.0,32109.0,37827.0,136394.0,39546.0,25.7,36.19,100336_9598_704508,1676935351117,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9629.0,38648.0,25462.0,101558.0,49071.0,5973.0,399639.0,6929.0,241415.0,235203.0,14105.0,34398.0,63780.0,3813.0,4179.0,99312.0,13164.0,187609.0,19180.0,17370.0,132068.0,310071.0,339980.0,50652.0,10894.0,25572.0,537264.0,32106.0,37815.0,136363.0,39548.0,25.72,36.17,100336_9598_704508,1676935352093,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9627.0,38630.0,25461.0,101547.0,49011.0,5972.0,399627.0,6932.0,241824.0,235055.0,14103.0,34404.0,63766.0,3815.0,4181.0,99306.0,13163.0,187465.0,19181.0,17370.0,132032.0,310146.0,340196.0,50647.0,10894.0,25533.0,536968.0,32102.0,37819.0,136293.0,39556.0,25.7,36.17,100336_9598_704508,1676935353067,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9626.0,38645.0,25473.0,101514.0,49048.0,5973.0,399168.0,6931.0,241330.0,235031.0,14099.0,34391.0,63787.0,3815.0,4182.0,99318.0,13161.0,187601.0,19177.0,17367.0,132272.0,310204.0,340217.0,50612.0,10896.0,25506.0,536161.0,32099.0,37821.0,136442.0,39583.0,25.71,36.15,100336_9598_704508,1676935354038,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9629.0,38663.0,25453.0,101442.0,49015.0,5973.0,399805.0,6935.0,241500.0,235106.0,14101.0,34396.0,63773.0,3814.0,4181.0,99315.0,13158.0,187613.0,19181.0,17362.0,132164.0,310157.0,340204.0,50647.0,10895.0,25560.0,536101.0,32108.0,37818.0,136390.0,39560.0,25.73,36.14,100336_9598_704508,1676935355014,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9629.0,38656.0,25448.0,101533.0,49048.0,5973.0,399796.0,6935.0,241553.0,234975.0,14093.0,34402.0,63797.0,3817.0,4183.0,99316.0,13162.0,187755.0,19179.0,17362.0,132139.0,310422.0,339213.0,50654.0,10892.0,25485.0,536131.0,32104.0,37817.0,136329.0,39532.0,25.71,36.11,100336_9598_704508,1676935355989,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9625.0,38663.0,25455.0,101544.0,49013.0,5973.0,399763.0,6932.0,241628.0,234975.0,14095.0,34403.0,63788.0,3814.0,4181.0,99319.0,13158.0,187660.0,19189.0,17370.0,132120.0,309696.0,340340.0,50619.0,10893.0,25598.0,536530.0,32104.0,37795.0,136365.0,39550.0,25.71,36.11,100336_9598_704508,1676935356964,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9626.0,38673.0,25455.0,101485.0,49028.0,5971.0,399960.0,6931.0,241832.0,235009.0,14094.0,34407.0,63783.0,3815.0,4180.0,99303.0,13159.0,187787.0,19178.0,17367.0,132115.0,310066.0,339699.0,50610.0,10894.0,25598.0,535176.0,32102.0,37802.0,136319.0,39559.0,25.7,36.08,100336_9598_704508,1676935357939,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9625.0,38660.0,25453.0,101490.0,49035.0,5975.0,399550.0,6929.0,241985.0,234964.0,14094.0,34394.0,63772.0,3814.0,4179.0,99310.0,13159.0,187175.0,19184.0,17358.0,132026.0,310003.0,339455.0,50610.0,10892.0,25601.0,535144.0,32091.0,37794.0,136318.0,39569.0,25.73,36.08,100336_9598_704508,1676935358915,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9626.0,38662.0,25445.0,101508.0,49033.0,5974.0,400104.0,6934.0,241935.0,234878.0,14089.0,34390.0,63787.0,3813.0,4182.0,99317.0,13161.0,187235.0,19179.0,17361.0,132260.0,309463.0,339320.0,50605.0,10891.0,25624.0,535229.0,32086.0,37800.0,136335.0,39541.0,25.72,36.07,100336_9598_704508,1676935359891,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9624.0,38666.0,25436.0,101523.0,49059.0,5973.0,399436.0,6935.0,242049.0,234882.0,14092.0,34398.0,63785.0,3814.0,4181.0,99291.0,13159.0,187226.0,19186.0,17359.0,132246.0,309715.0,339857.0,50667.0,10892.0,25516.0,535353.0,32091.0,37785.0,136453.0,39543.0,25.74,36.07,100336_9598_704508,1676935360866,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9625.0,38647.0,25433.0,101493.0,49063.0,5972.0,399499.0,6929.0,241944.0,234835.0,14092.0,34409.0,63768.0,3816.0,4177.0,99308.0,13162.0,187243.0,19185.0,17361.0,132262.0,310125.0,339937.0,50626.0,10894.0,25584.0,534622.0,32088.0,37804.0,136472.0,39592.0,25.69,36.05,100336_9598_704508,1676935361841,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9627.0,38654.0,25442.0,101527.0,49081.0,5973.0,399569.0,6934.0,241922.0,234906.0,14091.0,34399.0,63781.0,3815.0,4180.0,99305.0,13164.0,187461.0,19182.0,17365.0,132164.0,310348.0,340027.0,50665.0,10891.0,25567.0,534443.0,32090.0,37772.0,136354.0,39554.0,25.73,36.04,100336_9598_704508,1676935362817,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9626.0,38658.0,25448.0,101574.0,49065.0,5970.0,398841.0,6933.0,241736.0,234866.0,14087.0,34407.0,63783.0,3814.0,4180.0,99299.0,13165.0,187255.0,19189.0,17359.0,132089.0,310097.0,340068.0,50586.0,10892.0,25536.0,534399.0,32094.0,37773.0,136344.0,39548.0,25.73,36.03,100336_9598_704508,1676935363792,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
