RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14675,937099,235307,628058,102042,58696,24451,376820,67893,448758,2000000,68819,10598,597609,132235,216896,168670,175560,138976,193710,218099,116112,32397,148429,27893,163229,34373,18108,1085915,610791,87093,103447,22.09,32.95,1001.75,118903.85,-1,baseline
2000000,14687,938479,234564,627591,102054,58677,24466,376768,67875,449709,2000000,68813,10563,597885,132255,216311,168701,175197,138944,193613,218368,116056,32441,148463,27907,163421,34394,18122,1102094,610703,87110,103428,22.09,32.94,1001.75,118162.93,-1,baseline
2000000,14714,936989,234870,628192,102033,58707,24474,376424,67914,450144,2000000,68824,10609,597333,132239,215547,168626,175178,139026,193638,218355,116057,32426,148369,27886,163245,34375,18127,1087682,610583,87069,103396,22.09,32.95,1001.73,117431.19,-1,baseline
2000000,14678,939284,234728,627734,102076,58547,24471,376607,67918,449942,2000000,68841,10623,597401,132271,216639,168741,175276,138970,193670,218353,116041,32429,148426,27901,163223,34373,18145,1089072,610654,87063,103424,22.09,32.94,1001.75,118162.93,-1,baseline
2000000,14682,938613,235722,627617,102059,58726,24489,376906,67899,449150,2000000,68847,10607,597410,132154,215565,168625,175411,138991,193660,218264,116102,32421,148441,27892,163226,34389,18113,1079969,610702,87042,103454,22.09,32.93,1001.72,118573.41,-1,baseline
2000000,14685,939826,235956,627639,102000,58651,24466,376377,67915,450842,2000000,68778,10572,597484,132236,216344,168623,175484,138913,193731,218207,115999,32389,148367,27884,163410,34400,18138,1085561,610615,87086,103434,22.1,32.95,1001.75,117674.1,-1,baseline
2000000,14712,939949,235007,627240,102008,58694,24487,376551,67897,450220,2000000,68816,10593,598002,132236,219196,168720,175302,138969,193664,218278,116045,32419,148338,27913,163528,34394,18134,1090744,610545,87081,103416,22.1,32.95,1001.76,118162.93,-1,baseline
2000000,14685,940642,234821,627069,101989,58562,24462,376471,67910,449305,2000000,68794,10586,598109,132180,216544,168764,175491,139008,193858,218175,116011,32427,148265,27898,163205,34376,18145,1097360,610407,87096,103421,22.1,32.93,1001.8,117512.04,-1,baseline
2000000,14712,939968,234293,627986,102002,58643,24448,376364,67927,449778,2000000,68826,10584,598160,132232,216993,168794,175220,138897,193631,218248,116025,32396,148247,27912,163109,34351,18090,1100004,610299,87094,103424,22.08,32.95,1001.77,117918.0,-1,baseline
2000000,14685,937769,234916,627735,102053,58644,24450,376442,67929,449911,2000000,68786,10577,597753,132232,217317,168734,175178,138947,193579,218205,116072,32396,148152,27900,163166,34394,18136,1097438,610282,87062,103441,22.08,32.93,1001.76,118244.8,-1,baseline
2000000,14687,939335,234346,627691,101942,58657,24449,376408,67961,448491,2000000,68845,10600,597773,132341,216179,168788,175159,138980,193662,218240,116031,32434,148202,27893,163153,34360,18131,1100027,610325,87026,103409,22.08,32.93,1001.76,118244.8,-1,baseline
2000000,14689,938646,234791,627593,102002,58672,24450,376573,67935,450124,2000000,68860,10600,598012,132373,215834,168833,175220,138986,193617,218040,116087,32396,148271,27895,163328,34389,18136,1101082,610334,87100,103505,22.07,32.95,1001.74,117836.59,-1,baseline
2000000,14687,937967,234524,627745,101960,58634,24430,376415,67905,449466,2000000,68828,10588,597847,132298,216693,168786,175325,139019,193657,218105,115987,32394,148178,27889,163306,34346,18116,1115496,610345,87069,103440,22.08,32.95,1001.72,117918.0,-1,baseline
2000000,14687,938349,234659,627735,101995,58771,24453,376281,67931,449561,2000000,68836,10572,597706,132291,217524,168654,175216,138923,193762,218121,116036,32407,148181,27895,163189,34369,18143,1091717,610313,87044,103465,22.08,32.93,1001.74,118491.09,-1,baseline
2000000,14676,936053,234757,627537,102048,58751,24452,376354,67924,448956,2000000,68817,10595,597840,132224,216881,168758,175167,139008,193709,218208,115975,32405,148200,27912,163264,34383,18125,1090564,610181,87069,103467,22.08,32.95,1001.73,117674.1,-1,baseline
2000000,14685,936785,234342,626812,102097,58597,24435,376313,67920,448814,2000000,68790,10565,597903,132281,217723,168776,175219,139052,193775,218256,116013,32375,148162,27893,163379,34353,18122,1109152,610020,87090,103394,22.09,32.95,1001.75,117512.04,-1,baseline
2000000,14675,938146,234734,626690,102110,58622,24441,376347,67957,449153,2000000,68765,10597,597743,132305,218167,168784,175137,139040,193669,218402,116016,32371,148012,27884,163321,34351,18082,1101335,609968,87019,103400,22.08,32.95,1001.75,117918.0,-1,baseline
