RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14754,944784,233354,612965,104658,58276,24231,377672,67793,455265,2000000,73355,10611,610268,137047,217672,158387,171010,137943,194104,220074,116745,32437,151362,27478,160786,34275,18644,1046062,643214,86142,103623,23.03,34.92,998.55,109308.28,-1,baseline
2000000,14744,945359,233263,613225,104626,58301,24238,377581,67760,455413,2000000,73346,10636,611198,136879,217639,158372,171091,137989,194203,219862,116746,32426,151298,27503,160654,34285,18624,1050079,643233,86170,103609,23.03,34.92,998.56,111231.8,-1,baseline
2000000,14749,945580,233417,613435,104542,58307,24227,377436,67769,454600,2000000,73290,10623,610128,136899,217953,158376,170991,137883,194236,219986,116755,32461,151307,27503,160570,34270,18642,1050189,643240,86149,103576,23.04,34.93,998.63,108820.4,-1,baseline
2000000,14730,947421,233737,613605,104707,58234,24227,377686,67754,456445,2000000,73273,10613,610347,136981,220233,158291,171057,137959,194170,220048,116668,32446,151306,27490,160642,34232,18613,1048177,643251,86159,103584,23.04,34.91,998.68,109168.44,-1,baseline
2000000,14712,945828,233476,613344,104660,58332,24209,377285,67751,456639,2000000,73314,10650,611470,137014,219305,158356,171122,137899,194097,220028,116677,32450,151240,27474,160686,34284,18606,1050486,643204,86184,103569,23.05,34.94,998.67,110511.54,-1,baseline
2000000,14719,947302,233483,613288,104705,58408,24216,377463,67735,455382,2000000,73261,10590,611017,136982,220027,158378,171087,137884,194026,220024,116667,32443,151313,27492,160717,34252,18606,1049067,643059,86138,103550,23.05,34.92,998.7,109378.33,-1,baseline
2000000,14733,947682,233269,613195,104677,58256,24215,377375,67739,455180,2000000,73237,10621,611661,137147,219055,158459,171287,137989,194143,220000,116607,32447,151255,27478,160770,34263,18595,1045329,642982,86117,103582,23.06,34.93,998.73,109168.44,-1,baseline
2000000,14717,946808,233675,613069,104674,58311,24238,377624,67721,455346,2000000,73292,10588,611457,137008,219560,158454,171039,137956,194120,220310,116774,32450,151210,27489,160688,34243,18606,1041292,642932,86136,103557,23.06,34.92,998.79,109659.45,-1,baseline
2000000,14729,944188,233374,612913,104584,58228,24201,377380,67735,455160,2000000,73298,10621,610593,136937,218687,158413,171126,137971,194109,220144,116688,32441,151266,27503,160767,34293,18636,1050654,642881,86191,103578,23.06,34.93,998.75,110583.15,-1,baseline
2000000,14728,945254,233261,612387,104628,58251,24220,377293,67777,456529,2000000,73285,10607,611304,137048,219241,158402,171057,137899,194060,220146,116706,32452,151275,27505,160765,34252,18595,1051437,642965,86171,103519,23.07,34.92,998.8,110583.15,-1,baseline
