precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1607.0,9835.0,38914.0,25546.0,104006.0,49963.0,6088.0,407581.0,6942.0,252884.0,231357.0,16013.0,34564.0,64544.0,3855.0,4250.0,102303.0,13393.0,191490.0,19216.0,17976.0,134728.0,318187.0,363381.0,52162.0,11030.0,26408.0,654267.0,32699.0,40398.0,137273.0,39790.0,25.74,38.93,100336_9598_704508,1676924736894,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1606.0,9834.0,38921.0,25535.0,103928.0,49960.0,6093.0,406820.0,6942.0,252718.0,231395.0,16013.0,34565.0,64559.0,3853.0,4252.0,102293.0,13395.0,191130.0,19215.0,17975.0,134653.0,318062.0,364203.0,52157.0,11032.0,26433.0,654820.0,32701.0,40406.0,137266.0,39759.0,25.73,38.91,100336_9598_704508,1676924737869,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1604.0,9837.0,38910.0,25532.0,103937.0,49958.0,6092.0,406955.0,6941.0,252426.0,231532.0,16011.0,34570.0,64557.0,3857.0,4251.0,102298.0,13395.0,191382.0,19213.0,17970.0,134903.0,317792.0,364632.0,52154.0,11032.0,26404.0,655348.0,32699.0,40397.0,137303.0,39736.0,25.73,38.92,100336_9598_704508,1676924738843,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1604.0,9836.0,38909.0,25540.0,103962.0,49989.0,6086.0,406915.0,6942.0,252531.0,231411.0,16009.0,34569.0,64551.0,3854.0,4249.0,102300.0,13397.0,191762.0,19216.0,17971.0,134819.0,317897.0,364234.0,52137.0,11031.0,26425.0,655140.0,32699.0,40398.0,137259.0,39746.0,25.73,38.92,100336_9598_704508,1676924739818,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1605.0,9834.0,38903.0,25525.0,103979.0,49951.0,6088.0,407776.0,6943.0,252089.0,231416.0,16014.0,34567.0,64535.0,3853.0,4254.0,102290.0,13397.0,191714.0,19217.0,17973.0,134698.0,317860.0,363611.0,52156.0,11033.0,26479.0,654387.0,32690.0,40391.0,137175.0,39741.0,25.75,38.9,100336_9598_704508,1676924740792,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1605.0,9835.0,38913.0,25539.0,104033.0,49918.0,6089.0,407864.0,6943.0,252401.0,231353.0,16008.0,34567.0,64549.0,3855.0,4248.0,102299.0,13393.0,191348.0,19218.0,17970.0,134674.0,317754.0,364130.0,52163.0,11030.0,26412.0,654145.0,32703.0,40391.0,137179.0,39767.0,25.75,38.89,100336_9598_704508,1676924741763,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1605.0,9835.0,38901.0,25533.0,103974.0,49960.0,6089.0,407288.0,6940.0,252217.0,231385.0,16007.0,34565.0,64544.0,3854.0,4252.0,102288.0,13393.0,191341.0,19220.0,17977.0,134829.0,317728.0,363671.0,52098.0,11029.0,26424.0,654710.0,32695.0,40386.0,137077.0,39753.0,25.75,38.9,100336_9598_704508,1676924742736,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1606.0,9837.0,38902.0,25529.0,103991.0,49942.0,6090.0,407478.0,6944.0,252363.0,231382.0,16011.0,34577.0,64560.0,3856.0,4249.0,102285.0,13391.0,191596.0,19216.0,17969.0,134847.0,317880.0,364202.0,52113.0,11036.0,26391.0,654399.0,32698.0,40390.0,137240.0,39763.0,25.75,38.89,100336_9598_704508,1676924743712,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1607.0,9835.0,38904.0,25525.0,103998.0,49939.0,6089.0,406956.0,6939.0,252568.0,231409.0,16008.0,34563.0,64543.0,3854.0,4250.0,102284.0,13391.0,191680.0,19216.0,17968.0,134842.0,317624.0,363786.0,52133.0,11030.0,26411.0,654415.0,32697.0,40393.0,137113.0,39755.0,25.75,38.89,100336_9598_704508,1676924744687,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1608.0,9834.0,38859.0,25537.0,103979.0,49924.0,6088.0,406920.0,6941.0,252352.0,231294.0,16010.0,34571.0,64549.0,3858.0,4251.0,102278.0,13395.0,191181.0,19219.0,17971.0,134781.0,317831.0,364175.0,52109.0,11030.0,26451.0,654102.0,32688.0,40403.0,137191.0,39766.0,25.72,38.89,100336_9598_704508,1676924745661,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1605.0,9833.0,38903.0,25524.0,103921.0,49958.0,6088.0,406945.0,6944.0,252336.0,231343.0,16010.0,34563.0,64534.0,3854.0,4250.0,102282.0,13395.0,191334.0,19219.0,17974.0,134780.0,318080.0,364268.0,52160.0,11032.0,26443.0,653309.0,32696.0,40397.0,137180.0,39766.0,25.73,38.89,100336_9598_704508,1676924746636,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1607.0,9837.0,38878.0,25517.0,103918.0,49945.0,6088.0,407075.0,6945.0,252316.0,231316.0,16012.0,34560.0,64530.0,3853.0,4249.0,102275.0,13388.0,191657.0,19218.0,17972.0,134815.0,318199.0,364161.0,52120.0,11030.0,26442.0,653787.0,32693.0,40376.0,137192.0,39719.0,25.73,38.87,100336_9598_704508,1676924747610,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1608.0,9833.0,38881.0,25516.0,103986.0,49978.0,6089.0,406884.0,6942.0,252581.0,231324.0,16002.0,34562.0,64521.0,3852.0,4250.0,102276.0,13395.0,191762.0,19221.0,17976.0,134787.0,318425.0,363945.0,52136.0,11029.0,26447.0,653548.0,32688.0,40385.0,137286.0,39750.0,25.77,38.87,100336_9598_704508,1676924748585,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1608.0,9833.0,38908.0,25497.0,103979.0,49974.0,6089.0,407361.0,6939.0,252700.0,231384.0,16007.0,34567.0,64527.0,3851.0,4246.0,102275.0,13393.0,191777.0,19219.0,17967.0,134777.0,318120.0,363710.0,52137.0,11029.0,26546.0,653592.0,32689.0,40387.0,137228.0,39795.0,25.74,38.88,100336_9598_704508,1676924749560,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1606.0,9834.0,38908.0,25500.0,104017.0,49934.0,6089.0,407358.0,6943.0,252683.0,231315.0,16008.0,34562.0,64525.0,3854.0,4249.0,102283.0,13394.0,191868.0,19217.0,17963.0,134731.0,318313.0,364097.0,52115.0,11029.0,26444.0,653432.0,32689.0,40391.0,137171.0,39769.0,25.75,38.87,100336_9598_704508,1676924750535,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1607.0,9837.0,38887.0,25502.0,104039.0,49919.0,6087.0,407288.0,6940.0,252799.0,231332.0,16008.0,34559.0,64514.0,3854.0,4250.0,102278.0,13392.0,191845.0,19217.0,17966.0,134815.0,318073.0,363979.0,52145.0,11026.0,26438.0,653226.0,32690.0,40393.0,137231.0,39780.0,25.75,38.87,100336_9598_704508,1676924751509,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1608.0,9831.0,38874.0,25495.0,103960.0,49934.0,6088.0,407154.0,6940.0,252017.0,231230.0,16002.0,34566.0,64531.0,3855.0,4250.0,102266.0,13390.0,191551.0,19212.0,17966.0,134677.0,318395.0,364411.0,52134.0,11029.0,26414.0,653395.0,32687.0,40367.0,137109.0,39756.0,25.76,38.87,100336_9598_704508,1676924752484,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1607.0,9832.0,38904.0,25484.0,103997.0,49962.0,6088.0,407209.0,6941.0,252761.0,231307.0,16002.0,34561.0,64529.0,3856.0,4249.0,102288.0,13392.0,191739.0,19212.0,17968.0,134644.0,318130.0,364051.0,52136.0,11028.0,26428.0,653722.0,32686.0,40367.0,137185.0,39762.0,25.78,38.86,100336_9598_704508,1676924753459,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1606.0,9834.0,38907.0,25501.0,103975.0,49913.0,6089.0,407675.0,6942.0,252198.0,231350.0,15999.0,34558.0,64533.0,3854.0,4250.0,102267.0,13393.0,191562.0,19216.0,17970.0,134614.0,317972.0,363797.0,52134.0,11033.0,26458.0,653065.0,32688.0,40381.0,137147.0,39741.0,25.76,38.87,100336_9598_704508,1676924754423,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1606.0,9834.0,38905.0,25472.0,103929.0,49928.0,6087.0,407155.0,6942.0,252516.0,231279.0,16001.0,34565.0,64508.0,3853.0,4250.0,102276.0,13392.0,191546.0,19214.0,17966.0,134700.0,318065.0,363542.0,52094.0,11027.0,26487.0,653322.0,32688.0,40384.0,137216.0,39767.0,25.77,38.85,100336_9598_704508,1676924755383,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
