RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17558,216676,25850,1087,43748,74599,11707,296396,5675,84444,2000000,451103,3550,697978,5330,92701,23961,87833,36071,124539,175362,68379,11246,63604,8150,22685,5277,11039,85906,597460,350752,180366,21.83,32.64,1001.71,183446.79,-1,baseline
2000000,17577,216609,25859,1081,43719,74627,11720,296480,5710,84414,2000000,450789,3566,697720,5375,92674,23966,88259,36084,124520,175459,68452,11237,63607,8121,22673,5291,11046,85859,597702,350260,180390,21.82,32.64,1001.69,183842.01,-1,baseline
2000000,17543,216496,25843,1090,43708,74613,11730,296590,5703,84389,2000000,451564,3572,696892,5359,92384,23998,87845,36091,124557,175359,68414,11223,63596,8132,22682,5321,11064,85926,598394,350334,180450,21.82,32.65,1001.7,183644.18,-1,baseline
2000000,17588,216308,25878,1104,43760,74607,11725,296679,5723,84370,2000000,450736,3588,696879,5389,92531,23970,87834,36104,124533,175397,68426,11278,63578,8150,22675,5305,11049,85917,598445,350240,180416,21.81,32.65,1001.7,183644.18,-1,baseline
2000000,17549,216628,25864,1092,43740,74576,11752,296547,5693,84441,2000000,450875,3552,696983,5339,92457,23998,87883,36122,124498,175420,68457,11253,63623,8187,22654,5275,11037,85975,598735,350108,180358,21.81,32.65,1001.71,183446.79,-1,baseline
2000000,17547,216646,25854,1097,43738,74644,11754,296453,5691,84415,2000000,451032,3602,696692,5366,92666,23980,87906,36101,124576,175294,68451,11274,63642,8130,22666,5275,11021,85863,597972,350190,180431,21.81,32.67,1001.68,182857.14,-1,baseline
2000000,17548,216576,25834,1089,43708,74558,11722,296468,5702,84453,2000000,450988,3545,696624,5350,92480,23946,87847,36054,124561,175346,68434,11223,63606,8123,22632,5273,10996,85882,597484,350599,180457,21.8,32.65,1001.71,182661.43,-1,baseline
2000000,17531,216697,25854,1099,43692,74539,11702,296669,5647,84396,2000000,450967,3527,696648,5304,92647,23957,87852,36039,124561,175418,68400,11223,63550,8107,22651,5275,11014,85895,597560,350431,180459,21.81,32.68,1001.7,182076.81,-1,baseline
2000000,17561,216650,25882,1103,43724,74650,11734,296481,5709,84429,2000000,450767,3570,695602,5336,92703,23962,87919,36088,124109,175310,68462,11249,63607,8162,22648,5282,11033,85810,597203,350224,180455,21.8,32.68,1001.64,182857.14,-1,baseline
2000000,17536,216695,25884,1112,43704,74626,11718,296478,5691,84415,2000000,450149,3556,695630,5368,92554,23977,87817,36085,124456,175421,68438,11251,63573,8130,22682,5298,11071,85958,597431,350357,180356,21.8,32.68,1001.67,182661.43,-1,baseline
2000000,17523,216787,25848,1074,43746,74600,11734,296422,5656,84379,2000000,450575,3545,696141,5350,92905,23959,87847,36073,124582,175410,68431,11237,63604,8148,22651,5304,11048,85900,598586,350077,180501,21.79,32.68,1001.72,182857.14,-1,baseline
2000000,17552,216847,25879,1080,43725,74674,11718,296477,5664,84365,2000000,449651,3575,696541,5318,92659,23973,87894,36077,124550,175324,68431,11255,63578,8162,22689,5320,11055,85879,597248,350233,180402,21.78,32.7,1001.68,183249.82,-1,baseline
2000000,17581,216716,25868,1113,43767,74644,11757,296667,5700,84415,2000000,450827,3564,696137,5364,92584,23957,87875,36091,124608,175432,68457,11239,63653,8164,22678,5263,11023,85939,597180,350447,180497,21.78,32.68,1001.74,184040.26,-1,baseline
2000000,17545,216789,25852,1092,43721,74686,11755,296572,5687,84381,2000000,451101,3580,695607,5353,92506,23964,87906,36091,124577,175383,68441,11249,63570,8141,22655,5291,11023,85994,597772,350599,180524,21.77,32.68,1001.71,183249.82,-1,baseline
2000000,17523,216805,25868,1097,43754,74661,11764,296492,5693,84453,2000000,450799,3552,696999,5343,92285,23964,87907,36104,124577,175436,68476,11262,63613,8139,22686,5298,11062,86058,597676,350413,180543,21.78,32.68,1001.73,183053.26,-1,baseline
2000000,17552,216670,25850,1092,43748,74593,11732,296360,5707,84420,2000000,450821,3577,696698,5359,92466,23973,87853,36099,124607,175435,68437,11237,63613,8139,22670,5305,11005,86028,598145,350526,180447,21.78,32.68,1001.72,183644.18,-1,baseline
2000000,17563,216705,25897,1129,43721,74678,11786,296474,5702,84463,2000000,451327,3550,696309,5339,92376,23987,88176,36113,124555,175421,68440,11260,63621,8148,22661,5309,11051,85953,597181,350524,180547,21.78,32.69,1001.75,183249.82,-1,baseline
2000000,17533,216961,25859,1096,43750,74642,11732,296446,5700,84421,2000000,449957,3584,697024,5369,92700,23988,88310,36110,124620,175351,68481,11260,63634,8139,22673,5314,11073,85900,597392,350779,180570,21.78,32.69,1001.72,184238.93,-1,baseline
2000000,17572,216895,25859,1119,43753,74584,11759,296541,5733,84397,2000000,450885,3588,696612,5375,92370,23991,88269,36106,124527,175427,68474,11249,63631,8141,22697,5302,11046,85979,598333,350702,180623,21.78,32.69,1001.7,185238.78,-1,baseline
2000000,17579,216724,25883,1143,43790,74616,11786,296429,5718,84445,2000000,451574,3561,697035,5368,92568,23975,88290,36104,124452,175376,68430,11240,63639,8130,22686,5289,11028,86003,598785,350654,180610,21.78,32.7,1001.69,183053.26,-1,baseline
2000000,17536,216571,25887,1094,43761,74654,11711,296480,5689,84473,2000000,451259,3554,696705,5350,92647,23948,88256,36109,124560,175540,68417,11221,63662,8121,22659,5265,11037,85990,598138,351257,180460,21.79,32.7,1001.72,181689.14,-1,baseline
2000000,17543,216404,25890,1099,43735,74593,11778,296580,5702,84446,2000000,451557,3557,696697,5357,92793,23984,88257,36113,124361,175455,68417,11269,63656,8150,22693,5293,11062,85950,597310,350026,180547,21.79,32.7,1001.7,181303.1,-1,baseline
2000000,17584,216698,25863,1104,43750,74585,11757,296515,5677,84418,2000000,450046,3559,696753,5345,92583,23968,88271,36099,124433,175447,68380,11242,63647,8148,22664,5302,11056,85980,595920,350337,180608,21.79,32.73,1001.72,182271.26,-1,baseline
2000000,17568,216506,25879,1112,43747,74606,11745,296620,5700,84454,2000000,450455,3595,696451,5352,92484,23984,88284,36124,124502,175553,68447,11260,63623,8160,22695,5341,11083,85905,596900,351008,180584,21.79,32.73,1001.72,182857.14,-1,baseline
2000000,17561,216914,25899,1129,43762,74603,11746,296425,5691,84447,2000000,450492,3586,697392,5376,92225,24011,88322,36098,124513,175487,68445,11269,63641,8136,22697,5304,11051,85925,598279,350444,180532,21.79,32.73,1001.72,183249.82,-1,baseline
2000000,17531,216827,25897,1103,43744,74605,11750,296361,5680,84384,2000000,449983,3575,696839,5344,92244,23973,88270,36115,124523,175398,68440,11276,63664,8137,22702,5305,11055,86010,598499,350807,180559,21.79,32.72,1001.72,184438.04,-1,baseline
2000000,17543,216827,25888,1117,43717,74516,11759,296468,5728,84415,2000000,449309,3577,698138,5376,92468,23984,88318,36111,124528,175410,68425,11241,63641,8167,22695,5290,11069,86015,597153,351086,180611,21.8,32.73,1001.74,184040.26,-1,baseline
2000000,17554,217110,25904,1089,43744,74449,11729,296441,5695,84465,2000000,449523,3547,696449,5357,92534,23982,87895,36100,124563,175323,68434,11244,63622,8114,22687,5304,11024,85904,598797,351024,180506,21.8,32.73,1001.72,184837.54,-1,baseline
2000000,17541,217011,25861,1135,43757,74578,11775,296334,5712,84420,2000000,449373,3591,697585,5367,92326,23998,88319,36122,124538,175314,68451,11262,63617,8116,22692,5316,11042,85998,597823,350604,180559,21.8,32.73,1001.71,184637.57,-1,baseline
2000000,17549,216830,25852,1096,43721,74497,11748,296471,5695,84458,2000000,450843,3545,697791,5364,92829,23978,88092,36115,124533,175403,68429,11262,63633,8157,22705,5302,11035,85995,601207,350621,180410,21.81,32.72,1001.7,186046.51,-1,baseline
2000000,17543,216947,25858,1083,43708,74573,11722,296273,5673,84403,2000000,449741,3549,696773,5345,92448,23943,88285,36121,124536,175480,68426,11232,63641,8137,22676,5305,11032,85958,599287,350158,180587,21.8,32.72,1001.73,185037.95,-1,baseline
2000000,17577,216575,25893,1124,43801,74673,11762,296453,5696,84477,2000000,449728,3602,696179,5341,92475,23967,88376,36091,124571,175489,68444,11237,63601,8143,22673,5296,11026,85942,598199,349945,180560,21.81,32.72,1001.71,184438.04,-1,baseline
2000000,17568,216638,25923,1108,43777,74580,11773,296396,5719,84463,2000000,450917,3577,697598,5366,92554,24002,88322,36084,124544,175435,68447,11255,63677,8155,22682,5297,11051,85956,596858,350227,180602,21.8,32.73,1001.74,185037.95,-1,baseline
2000000,17573,216663,25877,1119,43772,74599,11768,296397,5714,84436,2000000,450616,3554,696954,5369,92403,23961,88291,36111,124503,175411,68471,11269,63630,8135,22694,5282,11021,85936,598199,350506,180601,21.8,32.72,1001.75,184438.04,-1,baseline
2000000,17584,216431,25904,1117,43754,74618,11753,296500,5744,84488,2000000,450939,3607,697487,5406,92374,23989,88324,36113,124163,175433,68453,11244,63647,8153,22685,5291,11062,86016,598528,350640,180561,21.8,32.73,1001.7,181882.76,-1,baseline
2000000,17577,216501,25895,1170,43795,74612,11768,296510,5716,84502,2000000,449343,3598,697850,5405,92644,24013,88364,36162,124566,175636,68493,11283,63688,8185,22716,5332,11065,86022,598148,350350,180532,21.8,32.72,1001.73,183249.82,-1,baseline
2000000,17589,216382,25855,1140,43795,74600,11782,296533,5733,84474,2000000,448879,3593,697738,5357,92447,23998,88352,36136,124456,175399,68482,11258,63688,8128,22686,5304,11039,85951,597087,350101,180538,21.8,32.73,1001.75,182076.81,-1,baseline
2000000,17568,216756,25874,1101,43763,74533,11761,296387,5714,84486,2000000,451616,3584,697840,5392,92040,23997,88446,36109,124548,175490,68475,11232,63688,8160,22671,5321,11039,85942,598540,350440,180579,21.8,32.73,1001.74,181303.1,-1,baseline
2000000,17618,217132,25919,1159,43773,74668,11768,296509,5744,84525,2000000,450785,3580,698033,5380,92185,24020,88436,36137,124396,175485,68494,11292,63672,8198,22702,5352,11062,85948,596555,350774,180579,21.8,32.74,1001.72,181303.1,-1,baseline
2000000,17561,216832,25897,1126,43787,74580,11793,296464,5712,84524,2000000,450495,3563,696627,5352,92363,23979,88288,36144,124505,175377,68470,11294,63694,8201,22702,5313,11035,85894,596977,350730,180682,21.8,32.75,1001.75,180918.73,-1,baseline
2000000,17536,216499,25915,1124,43791,74624,11759,296425,5709,84458,2000000,449785,3602,697861,5375,92500,23968,88299,36130,124520,175424,68425,11265,63715,8148,22720,5314,11051,85892,596823,350269,180587,21.79,32.74,1001.73,181689.14,-1,baseline
2000000,17581,216731,25920,1140,43792,74611,11775,296483,5734,84504,2000000,449833,3619,697084,5369,92643,24022,88425,36169,124534,175393,68459,11285,63698,8180,22734,5350,11096,85928,597352,350451,180614,21.79,32.76,1001.72,181882.76,-1,baseline
2000000,17597,216688,25924,1101,43763,74645,11761,296450,5712,84488,2000000,450413,3591,696875,5385,92623,24013,88505,36126,124445,175338,68508,11290,63645,8173,22702,5304,11074,85966,597596,350259,180641,21.79,32.73,1001.73,182661.43,-1,baseline
2000000,17591,216709,25922,1124,43781,74620,11770,296374,5744,84493,2000000,450541,3580,697659,5394,92918,24038,88451,36141,124283,175359,68445,11294,63693,8184,22688,5344,11083,85983,597611,351225,180683,21.79,32.75,1001.72,182271.26,-1,baseline
2000000,17577,216712,25888,1145,43757,74453,11771,296421,5734,84441,2000000,449773,3588,697904,5366,92692,24002,88429,36124,124582,175351,68424,11269,63654,8194,22716,5307,11082,85964,598631,350372,180687,21.8,32.75,1001.73,182857.14,-1,baseline
2000000,17568,216562,25877,1117,43772,74509,11759,296423,5742,84472,2000000,450436,3582,696385,5362,93070,24011,88436,36148,124550,175348,68454,11253,63679,8146,22689,5325,11051,85932,597410,350527,180587,21.8,32.75,1001.72,184637.57,-1,baseline
2000000,17558,216564,25908,1143,43766,74444,11757,296275,5705,84471,2000000,450119,3550,697192,5364,92305,23975,88375,36132,124408,175286,68440,11235,63615,8162,22678,5320,11072,85896,598925,350622,180544,21.8,32.75,1001.72,183644.18,-1,baseline
2000000,17577,216714,25929,1120,43784,74467,11782,296320,5716,84480,2000000,449210,3649,696088,5398,92752,23998,88395,36163,124578,175345,68475,11301,63650,8148,22696,5328,11069,85996,598537,350571,180519,21.8,32.76,1001.7,184438.04,-1,baseline
2000000,17574,216659,25926,1158,43784,74567,11787,296246,5721,84494,2000000,449907,3586,697008,5375,92810,23982,88158,36160,124598,175346,68500,11269,63657,8159,22714,5341,11065,85861,597509,350186,180552,21.8,32.75,1001.73,184040.26,-1,baseline
2000000,17570,216961,25882,1120,43770,74600,11761,296351,5698,84475,2000000,449630,3584,697332,5376,92592,23948,88371,36103,124210,175281,68449,11287,63642,8166,22698,5307,11090,85888,599629,350374,180472,21.79,32.76,1001.7,185238.78,-1,baseline
2000000,17606,216988,25918,1105,43759,74444,11773,296504,5732,84523,2000000,450737,3580,697561,5371,92885,24030,88373,36144,124573,175415,68462,11260,63646,8169,22721,5336,11058,85947,599394,350225,180499,21.79,32.75,1001.73,183249.82,-1,baseline
2000000,17542,216741,25865,1119,43742,74552,11761,296717,5712,84485,2000000,450604,3586,697059,5380,92472,23995,88447,36130,124581,175388,68439,11280,63644,8143,22721,5298,11064,85851,598474,350385,180542,21.79,32.73,1001.71,183644.18,-1,baseline
2000000,17582,216805,25870,1117,43743,74523,11773,296354,5716,84492,2000000,450205,3552,697269,5362,93023,23964,88417,36119,124550,175344,68477,11253,63596,8159,22693,5289,11076,85857,598705,350252,180501,21.78,32.75,1001.73,183644.18,-1,baseline
2000000,17556,216690,25870,1122,43736,74426,11743,296766,5707,84504,2000000,450810,3586,696788,5385,92865,23997,88399,36165,124278,175300,68466,11299,63676,8184,22725,5353,11087,85910,597315,349950,180533,21.79,32.73,1001.72,184238.93,-1,baseline
2000000,17597,216438,25883,1135,43737,74516,11769,296465,5721,84470,2000000,450539,3602,697721,5384,92733,23991,88324,36112,124313,175388,68391,11273,63575,8136,22696,5321,11092,85949,598362,350484,180491,21.78,32.73,1001.69,184040.26,-1,baseline
