precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,4836.0,447680.0,5507.0,224804.0,174097.0,5116.0,65332.0,147359.0,7398.0,206947.0,22162.0,43172.0,32902.0,310685.0,11403.0,45273.0,283632.0,12673.0,116408.0,12700.0,89064.0,26716.0,6806.0,178014.0,88274.0,99111.0,38004.0,44950.0,30201.0,382828.0,20169.0,15779.0,24.96,30.14,100139_3637_0700807,1676934793368,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4837.0,447577.0,5511.0,225165.0,174191.0,5114.0,65367.0,146944.0,7401.0,206841.0,22161.0,43169.0,32902.0,310692.0,11401.0,45264.0,283618.0,12678.0,116418.0,12697.0,89088.0,26692.0,6808.0,177940.0,88256.0,99015.0,38006.0,44938.0,30240.0,382883.0,20166.0,15782.0,24.97,30.15,100139_3637_0700807,1676934795309,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4836.0,447478.0,5510.0,224949.0,174057.0,5114.0,65287.0,146996.0,7398.0,206709.0,22166.0,43159.0,32905.0,310715.0,11402.0,45297.0,283613.0,12672.0,116388.0,12695.0,89040.0,26704.0,6809.0,177885.0,88248.0,99028.0,38001.0,44916.0,30287.0,382682.0,20166.0,15782.0,24.97,30.15,100139_3637_0700807,1676934796275,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4835.0,447639.0,5507.0,225026.0,174103.0,5110.0,65275.0,147221.0,7398.0,206807.0,22164.0,43148.0,32895.0,310624.0,11402.0,45275.0,283636.0,12674.0,116394.0,12697.0,89029.0,26704.0,6807.0,177960.0,88261.0,99088.0,38009.0,44925.0,30273.0,382840.0,20169.0,15778.0,24.91,30.12,100139_3637_0700807,1676934797245,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4840.0,447303.0,5513.0,225161.0,174162.0,5115.0,65275.0,147101.0,7397.0,206774.0,22159.0,43143.0,32911.0,310637.0,11398.0,45266.0,283666.0,12676.0,116432.0,12698.0,89044.0,26698.0,6804.0,178080.0,88250.0,99049.0,38006.0,44909.0,30218.0,382840.0,20172.0,15785.0,24.96,30.13,100139_3637_0700807,1676934798216,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4835.0,447157.0,5509.0,225309.0,174087.0,5113.0,65325.0,147193.0,7400.0,206923.0,22156.0,43165.0,32899.0,310655.0,11404.0,45286.0,283710.0,12676.0,116420.0,12696.0,89086.0,26695.0,6806.0,178088.0,88240.0,99105.0,37985.0,44935.0,30189.0,382678.0,20169.0,15775.0,24.99,30.11,100139_3637_0700807,1676934799187,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4833.0,447289.0,5509.0,225130.0,174137.0,5113.0,65282.0,147393.0,7399.0,206895.0,22164.0,43165.0,32901.0,310764.0,11401.0,45271.0,283413.0,12675.0,116495.0,12698.0,89094.0,26686.0,6809.0,178148.0,88252.0,99035.0,37996.0,44932.0,30267.0,382678.0,20169.0,15779.0,24.96,30.11,100139_3637_0700807,1676934800157,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4838.0,447313.0,5511.0,225303.0,174008.0,5111.0,65217.0,147181.0,7397.0,206929.0,22162.0,43153.0,32889.0,310680.0,11400.0,45273.0,283531.0,12677.0,116426.0,12693.0,89054.0,26701.0,6806.0,178087.0,88227.0,99053.0,38007.0,44896.0,30261.0,382731.0,20166.0,15775.0,24.97,30.09,100139_3637_0700807,1676934801123,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4835.0,447472.0,5510.0,225032.0,173900.0,5117.0,65231.0,147066.0,7397.0,206797.0,22160.0,43160.0,32910.0,310506.0,11399.0,45285.0,283255.0,12676.0,116468.0,12697.0,89038.0,26700.0,6808.0,178006.0,88231.0,99023.0,38002.0,44891.0,30238.0,382737.0,20168.0,15779.0,24.92,30.08,100139_3637_0700807,1676934802089,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4837.0,447606.0,5510.0,225028.0,174024.0,5112.0,65293.0,147316.0,7401.0,206715.0,22176.0,43143.0,32901.0,310624.0,11399.0,45253.0,283558.0,12676.0,116408.0,12692.0,89074.0,26694.0,6807.0,178000.0,88260.0,99023.0,38001.0,44906.0,30235.0,382651.0,20167.0,15778.0,24.93,30.09,100139_3637_0700807,1676934803059,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4835.0,447297.0,5508.0,225078.0,174055.0,5113.0,65222.0,147108.0,7398.0,206816.0,22165.0,43177.0,32904.0,310459.0,11400.0,45261.0,283556.0,12675.0,116417.0,12693.0,89057.0,26708.0,6803.0,178114.0,88245.0,99015.0,38001.0,44879.0,30247.0,382734.0,20164.0,15777.0,24.94,30.09,100139_3637_0700807,1676934804030,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4840.0,446863.0,5510.0,224962.0,174134.0,5113.0,65255.0,147187.0,7400.0,206619.0,22162.0,43171.0,32898.0,310475.0,11400.0,45272.0,283504.0,12678.0,116409.0,12697.0,89077.0,26709.0,6810.0,178015.0,88232.0,99004.0,37993.0,44880.0,30215.0,382665.0,20171.0,15781.0,24.97,30.1,100139_3637_0700807,1676934805000,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4840.0,447384.0,5508.0,225490.0,174129.0,5119.0,65232.0,147182.0,7395.0,206625.0,22162.0,43162.0,32894.0,310545.0,11398.0,45276.0,283467.0,12679.0,116478.0,12693.0,89068.0,26691.0,6806.0,178015.0,88239.0,99052.0,37995.0,44896.0,30180.0,382549.0,20168.0,15775.0,24.9,30.08,100139_3637_0700807,1676934805970,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4839.0,447232.0,5510.0,225482.0,174000.0,5111.0,65226.0,146970.0,7394.0,206407.0,22162.0,43158.0,32910.0,310489.0,11402.0,45269.0,283272.0,12673.0,116449.0,12696.0,89085.0,26705.0,6807.0,178130.0,88236.0,99037.0,37991.0,44908.0,30206.0,382666.0,20168.0,15778.0,24.94,30.09,100139_3637_0700807,1676934806942,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4842.0,447549.0,5504.0,225284.0,174000.0,5115.0,65216.0,147113.0,7394.0,206677.0,22156.0,43190.0,32904.0,310435.0,11400.0,45266.0,283697.0,12680.0,116531.0,12698.0,89077.0,26712.0,6809.0,177909.0,88235.0,99061.0,37994.0,44912.0,30199.0,382604.0,20165.0,15777.0,24.96,30.08,100139_3637_0700807,1676934807912,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4838.0,447486.0,5512.0,225473.0,174126.0,5111.0,65174.0,147053.0,7396.0,206677.0,22157.0,43173.0,32906.0,310553.0,11400.0,45271.0,283941.0,12674.0,116632.0,12695.0,89092.0,26694.0,6805.0,178044.0,88216.0,99097.0,38010.0,44915.0,30234.0,382592.0,20169.0,15779.0,24.95,30.09,100139_3637_0700807,1676934809849,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4839.0,447494.0,5510.0,225397.0,174128.0,5111.0,65204.0,146954.0,7396.0,206678.0,22166.0,43162.0,32899.0,310566.0,11397.0,45274.0,283736.0,12680.0,116530.0,12697.0,89005.0,26696.0,6806.0,177960.0,88245.0,99128.0,38008.0,44899.0,30192.0,382657.0,20167.0,15778.0,24.93,30.08,100139_3637_0700807,1676934810819,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4842.0,447190.0,5512.0,225703.0,174129.0,5112.0,65207.0,147058.0,7398.0,206839.0,22180.0,43165.0,32895.0,310616.0,11401.0,45272.0,283715.0,12676.0,116459.0,12700.0,89069.0,26703.0,6807.0,177796.0,88217.0,99083.0,38008.0,44940.0,30272.0,383043.0,20174.0,15781.0,24.94,30.09,100139_3637_0700807,1676934811790,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
