RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17584,218575,25749,1046,43430,74417,11554,298270,5659,84531,2000000,438018,3526,705520,5520,92383,22701,87785,35979,124219,175657,68922,11248,68261,7528,22359,5254,10976,89725,613364,348911,180993,22.93,34.32,998.99,161107.6,-1,baseline
2000000,17577,218707,25738,1073,43419,74424,11573,297984,5695,84574,2000000,438560,3547,705158,5520,92122,22729,87746,35980,124335,175635,68894,11224,68255,7552,22357,5297,10983,89744,612188,348674,181161,22.93,34.27,998.96,160955.67,-1,baseline
2000000,17569,218614,25713,1014,43442,74434,11539,298409,5641,84480,2000000,437649,3550,703527,5524,91977,22742,87823,36026,124387,175723,68899,11239,68257,7525,22336,5258,10937,89594,612425,349236,181110,22.93,34.26,999.01,160652.65,-1,baseline
2000000,17538,218272,25741,1053,43425,74483,11555,297897,5666,84570,2000000,436437,3557,705579,5526,92830,22686,87711,35966,124340,175779,68889,11205,68189,7516,22363,5270,10955,89611,612536,348727,181122,22.93,34.22,999.0,160804.01,-1,baseline
2000000,17576,218775,25718,1058,43439,74440,11564,297632,5680,84545,2000000,436573,3533,705140,5531,92494,22694,87729,35958,124306,175847,68864,11193,68230,7516,22373,5277,10962,89648,612940,348747,181172,22.94,34.19,998.97,160955.67,-1,baseline
2000000,17592,218959,25781,1071,43419,74558,11573,298040,5680,84573,2000000,436309,3531,704121,5517,92304,22715,87734,36005,124336,175885,68893,11228,68209,7543,22382,5272,10973,89705,613182,348634,181132,22.94,34.16,998.99,159601.0,-1,baseline
2000000,17590,218482,25727,1069,43447,74530,11550,298051,5656,84555,2000000,435908,3563,705443,5547,92332,22724,87702,36013,124226,175900,68917,11241,68270,7564,22377,5312,10994,89730,613351,348714,181165,22.95,34.13,999.01,159900.06,-1,baseline
2000000,17597,218574,25776,1071,43466,74402,11612,298224,5710,84568,2000000,435785,3575,704685,5563,92578,22756,87733,36016,124286,175817,68935,11255,68257,7569,22389,5288,10992,89753,613115,349310,181214,22.96,34.09,999.02,159601.0,-1,baseline
2000000,17565,218799,25731,1037,43428,74401,11541,297913,5638,84535,2000000,435760,3540,703369,5503,92471,22716,87671,35998,124327,175908,68872,11237,68223,7525,22352,5266,10937,89697,613170,349321,181090,22.96,34.07,998.96,159900.06,-1,baseline
2000000,17570,218491,25723,1037,43422,74437,11555,298053,5663,84506,2000000,437065,3522,703875,5483,92524,22717,87679,35962,124164,175797,68927,11221,68181,7528,22343,5270,10964,89660,612337,349102,181150,22.96,34.05,998.96,160050.01,-1,baseline
