RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17542,216934,25818,1108,43723,74570,11757,296441,5714,84435,2000000,445651,3542,696849,5350,92689,23971,88063,36076,124473,175413,68381,11266,63692,8162,22711,5297,11062,86012,598843,350196,180566,21.98,32.45,1001.57,187271.39,-1,baseline
2000000,17554,216576,25809,1097,43719,74620,11718,296384,5675,84447,2000000,445177,3559,696916,5318,92479,23937,87945,36034,124287,175414,68369,11228,63731,8111,22674,5304,11068,85969,597250,350885,180494,21.98,32.45,1001.57,186861.31,-1,baseline
2000000,17552,216836,25853,1104,43722,74608,11741,296301,5703,84416,2000000,443986,3588,696634,5348,92560,23972,88055,36080,124453,175353,68378,11212,63708,8139,22701,5277,11067,85934,597333,350525,180528,21.98,32.45,1001.53,187271.39,-1,baseline
2000000,17563,216886,25823,1087,43715,74593,11777,296330,5716,84461,2000000,443830,3586,697290,5355,92180,23953,88017,36064,124304,175379,68362,11255,63692,8144,22673,5323,11082,86019,596709,350505,180613,21.99,32.44,1001.53,186249.54,-1,baseline
2000000,17570,216757,25839,1090,43739,74543,11759,296328,5687,84420,2000000,443950,3572,695896,5348,92445,23948,88022,36042,124248,175340,68372,11237,63629,8141,22669,5277,11044,85940,595750,350090,180480,21.99,32.44,1001.55,191832.14,-1,baseline
2000000,17559,216336,25812,1080,43682,74591,11732,296806,5668,84383,2000000,443940,3554,697592,5332,92721,23957,88074,36063,124494,175315,68323,11232,63626,8132,22686,5284,11053,85975,597142,350293,180528,21.98,32.45,1001.53,186453.01,-1,baseline
2000000,17538,216480,25805,1127,43752,74570,11771,296975,5702,84423,2000000,444504,3621,696705,5355,92661,23968,88025,36077,124376,175320,68352,11264,63674,8164,22704,5316,11080,85934,596489,350100,180622,21.97,32.42,1001.56,191832.14,-1,baseline
2000000,17549,216726,25839,1092,43743,74589,11770,296927,5702,84426,2000000,443722,3591,697514,5380,92542,23970,87998,36063,124377,175359,68370,11265,63636,8166,22690,5307,11069,85931,596359,349629,180711,21.97,32.44,1001.58,186861.31,-1,baseline
2000000,17554,216555,25811,1105,43721,74612,11768,296905,5707,84391,2000000,444090,3582,695985,5398,92738,23988,87959,36099,124313,175351,68358,11255,63606,8153,22655,5293,11069,86060,596648,350117,180605,21.96,32.42,1001.57,192372.71,-1,baseline
2000000,17538,216913,25828,1119,43721,74607,11718,296771,5691,84465,2000000,445467,3596,695836,5380,92854,23994,88031,36057,124468,175328,68388,11241,63640,8129,22671,5311,11062,85994,596022,350035,180605,21.96,32.43,1001.58,191832.14,-1,baseline
2000000,17536,216880,25817,1113,43767,74583,11779,296955,5705,84434,2000000,444998,3573,696304,5350,93158,23972,88110,36062,124475,175099,68364,11214,63590,8134,22668,5279,11062,86036,596689,349918,180506,21.95,32.43,1001.57,191616.76,-1,baseline
2000000,17549,216668,25821,1119,43734,74648,11734,296350,5709,84377,2000000,445562,3568,696683,5334,92885,23981,88012,36061,124325,175155,68396,11258,63645,8144,22680,5300,11067,86036,596053,350206,180599,21.95,32.42,1001.56,191616.76,-1,baseline
2000000,17552,216714,25823,1071,43712,74601,11750,296434,5725,84401,2000000,445240,3559,695854,5364,92466,23937,87985,36046,124473,175202,68361,11233,63639,8137,22641,5273,11044,85929,595988,350068,180497,21.95,32.43,1001.56,186656.93,-1,baseline
2000000,17552,216533,25850,1087,43768,74646,11746,296415,5691,84439,2000000,446444,3563,695992,5362,92703,23950,87938,36062,124333,175175,68326,11246,63617,8137,22693,5297,11058,85948,596210,350161,180402,21.94,32.43,1001.55,186861.31,-1,baseline
2000000,17547,216791,25798,1103,43720,74601,11713,296452,5691,84405,2000000,445343,3582,696204,5350,92772,23941,88051,36042,124379,175138,68387,11228,63627,8128,22662,5274,11035,85969,596472,350352,180534,21.95,32.44,1001.57,191832.14,-1,baseline
2000000,17561,216704,25805,1087,43727,74608,11727,296488,5700,84393,2000000,446004,3543,695654,5359,92608,23982,87989,36053,124351,175092,68332,11260,63682,8148,22693,5302,11078,86012,597964,349995,180536,21.95,32.43,1001.59,192589.81,-1,baseline
2000000,17556,216983,25809,1108,43724,74585,11757,296639,5682,84421,2000000,444669,3577,695261,5339,92704,23961,88084,36052,124497,175141,68372,11257,63609,8146,22689,5311,11080,85992,597483,350130,180501,21.95,32.46,1001.57,187271.39,-1,baseline
2000000,17549,216696,25817,1064,43756,74569,11743,296475,5703,84416,2000000,445190,3573,695481,5354,92795,23986,88031,36095,124537,175216,68420,11250,63651,8160,22677,5295,11083,85970,598063,349990,180561,21.96,32.46,1001.58,191832.14,-1,baseline
2000000,17554,216811,25850,1094,43772,74569,11734,296651,5716,84434,2000000,444548,3565,696160,5352,93110,23978,87942,36055,124458,175129,68406,11230,63639,8144,22675,5281,11057,85955,597651,350389,180475,21.95,32.46,1001.57,187271.39,-1,baseline
2000000,17565,216908,25855,1112,43776,74639,11773,296510,5712,84442,2000000,445913,3579,695347,5341,92630,23975,88034,36073,124315,175243,68383,11241,63600,8119,22664,5281,11064,85918,598231,350084,180562,21.96,32.45,1001.58,187066.12,-1,baseline
2000000,17547,216263,25828,1113,43744,74657,11739,296875,5682,84411,2000000,447835,3610,696142,5353,92844,23948,88018,36046,124315,175160,68375,11232,63609,8144,22659,5279,11046,85933,597274,350144,180498,21.95,32.47,1001.6,191832.14,-1,baseline
