precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1596.0,9721.0,38684.0,25208.0,102344.0,49199.0,6008.0,400518.0,6930.0,248142.0,229376.0,15200.0,34414.0,64100.0,3827.0,4216.0,100977.0,13235.0,189415.0,19154.0,17639.0,132892.0,313637.0,354573.0,51143.0,10926.0,25919.0,585013.0,32343.0,39121.0,136698.0,39624.0,27.27,36.5,100336_9598_704508,1676927436890,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1596.0,9717.0,38676.0,25204.0,102270.0,49188.0,6011.0,400602.0,6928.0,247617.0,229182.0,15193.0,34417.0,64104.0,3827.0,4215.0,100971.0,13235.0,189400.0,19156.0,17644.0,132941.0,313646.0,353797.0,51109.0,10924.0,25949.0,585088.0,32340.0,39091.0,136650.0,39650.0,27.25,36.47,100336_9598_704508,1676927437866,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9720.0,38677.0,25203.0,102271.0,49175.0,6010.0,400966.0,6927.0,247322.0,229200.0,15194.0,34415.0,64091.0,3828.0,4215.0,100959.0,13234.0,189514.0,19155.0,17644.0,132973.0,313778.0,353918.0,51108.0,10928.0,25862.0,584642.0,32332.0,39090.0,136624.0,39658.0,27.25,36.47,100336_9598_704508,1676927438840,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1599.0,9718.0,38685.0,25217.0,102331.0,49162.0,6009.0,400927.0,6931.0,247386.0,229230.0,15190.0,34416.0,64097.0,3828.0,4214.0,100967.0,13239.0,189613.0,19155.0,17640.0,133039.0,313811.0,354376.0,51080.0,10924.0,25892.0,584212.0,32338.0,39082.0,136675.0,39652.0,27.25,36.44,100336_9598_704508,1676927439815,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1595.0,9719.0,38667.0,25191.0,102344.0,49191.0,6010.0,401220.0,6928.0,247817.0,229245.0,15188.0,34417.0,64110.0,3829.0,4214.0,100956.0,13230.0,189385.0,19156.0,17641.0,133237.0,313560.0,354289.0,51082.0,10923.0,25826.0,584346.0,32338.0,39070.0,136677.0,39645.0,27.26,36.43,100336_9598_704508,1676927440789,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9719.0,38681.0,25190.0,102347.0,49193.0,6008.0,401371.0,6928.0,247011.0,229199.0,15183.0,34405.0,64093.0,3829.0,4218.0,100957.0,13236.0,189570.0,19163.0,17645.0,133058.0,313766.0,354183.0,51059.0,10924.0,25935.0,583731.0,32323.0,39075.0,136575.0,39655.0,27.26,36.43,100336_9598_704508,1676927441764,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9718.0,38680.0,25190.0,102356.0,49180.0,6008.0,401120.0,6927.0,247375.0,229274.0,15176.0,34419.0,64088.0,3828.0,4212.0,100966.0,13232.0,189660.0,19156.0,17641.0,133014.0,313785.0,353738.0,51076.0,10923.0,25927.0,582934.0,32329.0,39063.0,136616.0,39636.0,27.28,36.41,100336_9598_704508,1676927442738,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1599.0,9718.0,38686.0,25180.0,102319.0,49211.0,6012.0,401067.0,6926.0,247696.0,229091.0,15178.0,34414.0,64085.0,3829.0,4213.0,100969.0,13233.0,189556.0,19156.0,17634.0,132885.0,313087.0,354180.0,51070.0,10926.0,25879.0,583326.0,32321.0,39079.0,136740.0,39631.0,27.25,36.38,100336_9598_704508,1676927443713,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1600.0,9720.0,38673.0,25160.0,102302.0,49174.0,6011.0,401002.0,6929.0,247553.0,229105.0,15179.0,34408.0,64101.0,3830.0,4214.0,100961.0,13237.0,189830.0,19155.0,17639.0,133059.0,313290.0,354062.0,51070.0,10925.0,25873.0,582410.0,32331.0,39076.0,136746.0,39589.0,27.27,36.37,100336_9598_704508,1676927444687,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9720.0,38684.0,25180.0,102341.0,49182.0,6008.0,401284.0,6925.0,247732.0,229283.0,15179.0,34410.0,64089.0,3830.0,4214.0,100955.0,13232.0,189393.0,19159.0,17639.0,133091.0,313479.0,353760.0,51057.0,10923.0,25918.0,582145.0,32333.0,39060.0,136744.0,39624.0,27.29,36.37,100336_9598_704508,1676927445657,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
