RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17538,217315,25851,1069,43606,74538,11727,296780,5687,84603,2000000,399855,3570,698262,5384,92725,23725,87951,36095,124393,175012,68532,11228,64443,7997,22610,5249,11024,84919,600475,348849,180791,22.47,33.25,1000.71,178086.95,-1,baseline
2000000,17531,217455,25846,1090,43628,74545,11712,296765,5723,84639,2000000,399467,3543,698090,5384,92585,23733,87901,36071,124457,174979,68494,11262,64434,8018,22579,5273,11030,85052,599637,348768,180815,22.47,33.2,1000.74,178459.39,-1,baseline
2000000,17543,217545,25830,1089,43625,74518,11737,296612,5705,84624,2000000,399498,3572,697994,5399,92452,23743,87987,36071,124424,175104,68584,11269,64471,8039,22602,5296,11033,85131,599438,348957,180777,22.46,33.14,1000.75,178272.98,-1,baseline
2000000,17541,217442,25834,1085,43636,74619,11735,296737,5714,84598,2000000,399453,3579,698168,5357,92419,23754,87859,36079,124445,175055,68547,11242,64470,8025,22604,5282,11026,84869,600317,348782,180774,22.45,33.11,1000.8,178833.39,-1,baseline
2000000,17541,217842,25818,1058,43610,74591,11679,296669,5684,84559,2000000,399146,3538,698071,5352,92511,23729,87939,36083,124391,175102,68575,11234,64470,8020,22606,5275,11038,85151,600506,348598,180807,22.45,33.07,1000.75,179020.98,-1,baseline
2000000,17550,217528,25848,1081,43620,74716,11732,296659,5677,84580,2000000,399805,3572,698495,5399,92587,23767,87978,36073,124119,175053,68539,11228,64497,8027,22606,5272,11033,85148,600184,348492,180749,22.45,33.03,1000.8,178646.2,-1,baseline
2000000,17543,217870,25821,1066,43607,74690,11705,296765,5668,84588,2000000,400290,3547,697749,5387,92407,23733,87991,36061,124452,175081,68581,11250,64440,8014,22589,5272,11040,84872,600810,348668,180696,22.46,33.0,1000.75,178646.2,-1,baseline
2000000,17547,217732,25844,1080,43614,74642,11718,296849,5689,84619,2000000,400348,3579,698029,5403,92492,23722,87887,36064,124391,174976,68547,11240,64483,8002,22588,5286,11039,84877,599452,348797,180749,22.45,32.98,1000.75,178272.98,-1,baseline
2000000,17548,218109,25846,1090,43623,74627,11711,296579,5680,84599,2000000,398902,3542,697769,5353,92810,23752,87947,36088,124443,175052,68540,11271,64436,8046,22620,5284,11021,85160,600620,348904,180750,22.45,32.97,1000.79,179397.34,-1,baseline
2000000,17561,217796,25859,1081,43629,74604,11718,296652,5702,84583,2000000,400196,3543,697408,5389,92296,23745,87935,36071,124053,175150,68592,11246,64429,8005,22608,5279,11012,85194,602005,348500,180697,22.45,32.95,1000.78,178086.95,-1,baseline
2000000,17556,217896,25825,1089,43595,74487,11709,296742,5680,84573,2000000,399609,3552,696812,5394,93013,23729,88030,36087,124108,175113,68595,11285,64446,8041,22603,5293,11037,85037,600359,348710,180744,22.45,32.91,1000.83,176430.04,-1,baseline
2000000,17566,217945,25860,1097,43635,74656,11725,296718,5709,84583,2000000,399844,3591,697187,5391,92996,23736,87944,36062,124147,175102,68546,11272,64460,8016,22620,5288,11035,84971,601342,348667,180839,22.45,32.91,1000.82,176247.84,-1,baseline
2000000,17571,218102,25862,1090,43673,74589,11745,296758,5735,84563,2000000,400915,3587,697285,5419,92764,23797,88010,36118,124162,175157,68566,11273,64475,8048,22640,5316,11047,84981,600276,349121,180822,22.44,32.91,1000.82,176247.84,-1,baseline
2000000,17538,218129,25821,1085,43612,74600,11752,296657,5695,84595,2000000,400565,3621,697291,5403,92668,23776,87955,36069,124367,175156,68565,11251,64452,8059,22656,5309,11003,84975,600724,349242,180889,22.45,32.87,1000.82,176795.57,-1,baseline
2000000,17556,217725,25844,1106,43624,74669,11714,296571,5707,84586,2000000,400575,3566,696603,5396,92512,23770,87905,36060,124493,175125,68613,11257,64426,8007,22599,5302,11058,85007,599747,349008,180729,22.44,32.87,1000.81,176978.92,-1,baseline
2000000,17552,217445,25853,1097,43639,74704,11748,296596,5707,84592,2000000,399787,3587,697225,5426,93047,23763,87914,36084,124453,175163,68625,11269,64476,8029,22615,5291,11044,84936,600112,349234,180782,22.45,32.86,1000.83,177162.62,-1,baseline
2000000,17563,217210,25861,1094,43646,74592,11743,296656,5723,84597,2000000,400479,3582,697685,5375,92618,23735,87844,36127,124507,175170,68611,11274,64479,8069,22651,5327,11047,84945,600917,349261,180833,22.44,32.85,1000.81,177716.07,-1,baseline
2000000,17554,217552,25848,1090,43652,74678,11734,296792,5709,84638,2000000,400802,3584,696406,5399,92755,23783,87874,36107,124478,175177,68601,11290,64493,8032,22624,5316,11051,84996,601247,349251,180762,22.44,32.83,1000.81,178086.95,-1,baseline
2000000,17555,217384,25819,1087,43610,74655,11737,296791,5705,84614,2000000,400395,3561,697304,5355,92728,23720,87697,36060,124550,175143,68546,11241,64441,7995,22581,5275,11007,84922,600413,349256,180844,22.44,32.83,1000.82,178272.98,-1,baseline
2000000,17545,217402,25830,1066,43654,74794,11725,296630,5671,84595,2000000,399895,3568,696532,5368,92712,23724,87843,36073,124189,175111,68639,11248,64431,8020,22622,5302,11017,84939,601148,348598,180926,22.44,32.81,1000.8,178272.98,-1,baseline
2000000,17538,217579,25820,1080,43614,74658,11702,296642,5670,84569,2000000,400138,3552,697651,5361,92604,23740,87780,36066,124246,175048,68568,11212,64369,8006,22590,5281,11021,85119,600897,349066,180853,22.44,32.81,1000.83,177901.32,-1,baseline
2000000,17530,217717,25815,1071,43562,74652,11712,296611,5671,84587,2000000,399452,3556,697394,5375,92604,23731,87937,36064,124367,175125,68583,11221,64395,7991,22604,5288,11024,84901,600295,348586,180823,22.44,32.8,1000.82,178272.98,-1,baseline
2000000,17529,217721,25828,1071,43630,74682,11727,296499,5696,84549,2000000,399585,3575,697135,5357,92709,23738,87810,36078,124429,175061,68558,11246,64445,8037,22619,5302,11023,84957,601256,348713,180843,22.44,32.79,1000.78,178086.95,-1,baseline
2000000,17545,217532,25812,1053,43643,74668,11704,297478,5666,84571,2000000,400201,3549,697094,5364,92411,23732,87834,36053,124354,175007,68501,11237,64411,8016,22592,5275,11006,85038,599881,348372,180914,22.45,32.79,1000.77,177716.07,-1,baseline
2000000,17555,217442,25846,1090,43652,74661,11716,297394,5671,84587,2000000,399824,3570,697940,5378,92424,23747,87916,36086,124434,175210,68595,11281,64410,8000,22617,5284,11017,84794,600357,348614,180866,22.45,32.78,1000.81,179020.98,-1,baseline
2000000,17522,217155,25830,1073,43634,74583,11720,297429,5693,84605,2000000,399122,3577,697686,5398,92914,23750,87972,36064,124417,175087,68519,11262,64429,8013,22617,5293,11046,84845,600832,349063,180924,22.44,32.78,1000.8,178646.2,-1,baseline
2000000,17556,217461,25860,1112,43660,74627,11729,296919,5702,84606,2000000,399636,3587,697796,5391,92577,23768,87921,36097,124323,175183,68526,11265,64408,7984,22622,5282,11019,84950,601218,349483,180953,22.45,32.77,1000.85,179020.98,-1,baseline
2000000,17548,217218,25805,1066,43627,74545,11695,296795,5687,84596,2000000,400189,3559,697692,5359,92563,23738,87893,36083,124335,175195,68556,11241,64378,8022,22639,5279,11003,84911,602249,348944,180821,22.45,32.76,1000.82,178086.95,-1,baseline
2000000,17536,217470,25818,1051,43659,74598,11743,296677,5684,84584,2000000,400232,3573,698078,5371,92679,23731,87840,36073,124308,175157,68557,11212,64378,7984,22597,5259,11005,84902,601076,348842,180892,22.45,32.77,1000.83,176978.92,-1,baseline
2000000,17518,217232,25808,1080,43612,74702,11732,296791,5686,84579,2000000,399953,3570,697640,5355,92653,23749,88022,36075,124351,175130,68557,11246,64323,8011,22612,5279,11035,84980,600463,348434,180776,22.45,32.76,1000.82,176978.92,-1,baseline
2000000,17540,217377,25823,1071,43646,74680,11736,296712,5711,84574,2000000,399945,3579,696578,5355,92791,23783,87891,36116,124358,175104,68554,11273,64428,8009,22592,5249,11008,84959,601582,348819,180759,22.45,32.75,1000.83,177162.62,-1,baseline
2000000,17531,217230,25846,1115,43643,74632,11739,296640,5694,84597,2000000,399658,3573,697346,5387,92204,23729,87844,36077,124393,175125,68517,11260,64375,8007,22603,5281,11023,85138,601997,348567,180743,22.44,32.75,1000.81,176066.03,-1,baseline
2000000,17532,217403,25830,1060,43643,74590,11769,296652,5702,84588,2000000,400108,3607,697690,5375,92788,23751,88051,36099,124339,175110,68565,11233,64415,8000,22605,5286,11046,84782,601525,348530,180798,22.45,32.75,1000.83,176978.92,-1,baseline
2000000,17522,217231,25833,1074,43638,74642,11709,296676,5726,84562,2000000,399967,3584,696798,5394,92664,23769,87935,36105,124472,175071,68532,11289,64376,8014,22637,5293,11044,84934,601598,348750,180765,22.45,32.75,1000.8,178086.95,-1,baseline
2000000,17555,217365,25816,1074,43669,74609,11732,296669,5716,84559,2000000,400553,3584,697609,5403,92843,23769,87884,36061,124469,175102,68530,11237,64384,8039,22602,5284,11033,85035,601640,348490,180848,22.45,32.75,1000.82,178086.95,-1,baseline
2000000,17529,217193,25807,1062,43636,74613,11720,296642,5666,84544,2000000,400334,3552,698171,5378,92672,23724,87947,36090,124465,175089,68559,11248,64415,8013,22609,5254,11030,84969,601059,348239,180747,22.45,32.75,1000.8,177901.32,-1,baseline
2000000,17538,217595,25871,1081,43647,74592,11746,296605,5680,84539,2000000,399667,3582,697162,5387,93106,23750,87859,36087,124344,175109,68529,11260,64424,8014,22609,5291,11017,84933,600980,348802,180816,22.45,32.74,1000.81,178086.95,-1,baseline
2000000,17538,217229,25846,1092,43641,74527,11718,296600,5723,84555,2000000,399978,3603,697903,5387,92511,23756,87928,36098,124283,175089,68551,11239,64379,8013,22610,5291,11028,84982,600070,348383,180666,22.45,32.73,1000.81,178272.98,-1,baseline
2000000,17543,217153,25828,1055,43640,74602,11734,296604,5700,84522,2000000,399312,3556,698111,5380,92787,23756,87780,36044,124441,175134,68538,11260,64408,8034,22613,5275,11012,84999,601335,348425,180713,22.45,32.72,1000.79,177716.07,-1,baseline
2000000,17568,217312,25860,1085,43679,74530,11730,296696,5707,84582,2000000,400024,3573,698687,5382,92490,23763,87960,36076,124317,175111,68572,11251,64351,8021,22619,5296,11046,84988,602036,348982,180728,22.45,32.73,1000.81,177531.2,-1,baseline
2000000,17552,217372,25837,1085,43679,74544,11748,296652,5710,84576,2000000,399144,3582,698392,5384,92731,23774,87869,36048,124333,175115,68554,11255,64382,8037,22635,5298,11053,84961,601105,349031,180746,22.46,32.72,1000.82,179020.98,-1,baseline
2000000,17545,217471,25841,1101,43687,74599,11721,296713,5705,84546,2000000,399891,3591,698714,5373,92606,23759,87834,36100,124346,175099,68538,11257,64389,8016,22624,5293,11044,84854,600437,348872,180723,22.45,32.71,1000.81,178646.2,-1,baseline
