RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17534,217360,25872,1081,43647,74625,11767,296642,5707,84645,2000000,432305,3596,698122,5375,92946,23823,87872,36114,124492,175442,68531,11237,65240,8055,22628,5311,11088,85217,601877,349163,180818,22.36,32.91,1000.93,179020.98,-1,baseline
2000000,17536,217660,25853,1057,43620,74649,11775,296724,5700,84628,2000000,431733,3561,699189,5332,92574,23821,87867,36095,124477,175311,68473,11217,65182,8023,22608,5266,11048,85040,602148,349205,180760,22.36,32.9,1000.92,178272.98,-1,baseline
2000000,17554,217781,25875,1066,43603,74489,11748,296550,5668,84631,2000000,431864,3561,699274,5350,92910,23828,87798,36095,124502,175344,68491,11228,65175,8046,22629,5304,11072,85198,601227,349049,180778,22.36,32.9,1000.93,177162.62,-1,baseline
2000000,17536,217813,25873,1080,43646,74641,11748,296501,5668,84602,2000000,432008,3577,698895,5371,93243,23859,87930,36055,124541,175358,68482,11228,65208,8020,22599,5266,11044,85214,602280,349599,180814,22.36,32.92,1000.94,177531.2,-1,baseline
2000000,17534,217340,25902,1080,43621,74654,11764,296634,5689,84638,2000000,431531,3579,699139,5376,93064,23873,87874,36090,124418,175303,68464,11200,65189,8052,22633,5311,11062,85252,601783,348965,180825,22.36,32.91,1000.93,177346.73,-1,baseline
2000000,17541,217515,25857,1044,43671,74648,11759,296519,5668,84645,2000000,432072,3540,698782,5366,93000,23819,87971,36078,124390,175353,68528,11258,65217,8046,22628,5288,11063,85289,601283,348990,180821,22.36,32.9,1000.95,178272.98,-1,baseline
2000000,17538,217223,25830,1071,43636,74580,11769,296493,5694,84632,2000000,431401,3566,697995,5353,92755,23817,87800,36104,124374,175280,68480,11260,65223,8027,22621,5289,11074,85226,601260,349335,180811,22.36,32.9,1000.94,178272.98,-1,baseline
2000000,17568,217760,25861,1080,43712,74601,11780,296419,5696,84640,2000000,431842,3563,697718,5376,92776,23814,87884,36112,124361,175312,68500,11230,65217,8048,22611,5307,11069,85242,601928,348924,180719,22.36,32.93,1000.96,177346.73,-1,baseline
2000000,17482,217433,25828,1066,43638,74721,11747,296607,5668,84606,2000000,432127,3561,698619,5380,93030,23817,87747,36095,124424,175284,68478,11239,65216,8041,22595,5295,11048,85281,601756,348687,180891,22.36,32.91,1000.95,177901.32,-1,baseline
2000000,17547,217356,25820,1069,43621,74576,11752,296379,5682,84632,2000000,431688,3568,698658,5378,92783,23832,87823,36102,124289,175267,68516,11264,65242,8052,22626,5296,11080,85361,601912,349018,180894,22.36,32.93,1000.97,178272.98,-1,baseline
2000000,17547,217230,25862,1089,43639,74677,11746,296509,5675,84669,2000000,431463,3587,699241,5362,93417,23824,87875,36086,124322,175368,68516,11232,65227,8032,22613,5268,11067,85246,601165,349403,180871,22.36,32.93,1000.95,177162.62,-1,baseline
2000000,17554,217435,25859,1120,43681,74690,11773,296667,5679,84656,2000000,431117,3565,697851,5384,93019,23860,87904,36131,124317,175306,68518,11244,65220,8039,22603,5305,11055,85288,601304,348789,180863,22.37,32.92,1000.95,177901.32,-1,baseline
2000000,17570,217121,25870,1119,43696,74756,11782,296739,5725,84675,2000000,431683,3572,698771,5371,92801,23842,87829,36058,124341,175240,68498,11260,65210,8046,22612,5265,11046,85275,601638,349005,180829,22.37,32.93,1000.94,178086.95,-1,baseline
2000000,17506,217068,25807,1076,43660,74666,11737,296526,5668,84614,2000000,431623,3520,698363,5334,92955,23812,87890,36097,124440,175260,68490,11233,65226,8030,22624,5288,11053,85220,601359,348852,180837,22.37,32.94,1000.95,178272.98,-1,baseline
2000000,17529,217345,25844,1085,43674,74671,11769,296486,5678,84603,2000000,432057,3536,698498,5355,93072,23801,87759,36057,124424,175303,68495,11240,65170,8039,22608,5263,11046,85224,602411,349446,180760,22.37,32.92,1000.93,176612.62,-1,baseline
2000000,17523,217109,25852,1078,43690,74603,11762,297206,5670,84627,2000000,433014,3570,698763,5366,92968,23816,87847,36108,124451,175263,68497,11246,65215,8022,22624,5304,11044,85308,600249,348817,180758,22.37,32.94,1000.93,178086.95,-1,baseline
2000000,17536,217372,25770,1060,43674,74558,11746,296609,5689,84623,2000000,432448,3541,698476,5360,92737,23787,87812,36082,124415,175305,68465,11214,65172,8020,22599,5270,11037,85175,600177,348725,180724,22.37,32.94,1000.93,177901.32,-1,baseline
2000000,17525,217338,25848,1080,43651,74638,11738,296570,5687,84648,2000000,432379,3572,698795,5357,93155,23829,87858,36091,124453,175264,68490,11258,65212,8039,22642,5300,11072,85272,600200,348698,180811,22.37,32.93,1000.95,177901.32,-1,baseline
2000000,17570,217492,25859,1085,43688,74568,11796,296530,5739,84674,2000000,432620,3561,698598,5368,93052,23836,87826,36113,124457,175054,68490,11262,65235,8076,22640,5305,11108,85082,600319,348576,180789,22.36,32.93,1000.92,177346.73,-1,baseline
2000000,17548,217625,25835,1094,43673,74634,11784,296614,5698,84659,2000000,432498,3596,698834,5378,93141,23857,87827,36110,124363,175057,68519,11249,65171,8073,22654,5300,11051,85201,600050,348677,180806,22.37,32.94,1000.93,177531.2,-1,baseline
2000000,17568,217145,25870,1083,43648,74657,11755,296707,5719,84650,2000000,432857,3598,699290,5357,93082,23823,87855,36109,124379,175101,68509,11283,65186,8062,22637,5282,11092,85246,600286,348662,180784,22.37,32.92,1000.93,178086.95,-1,baseline
2000000,17552,217349,25821,1071,43663,74742,11759,296757,5726,84614,2000000,432260,3587,697789,5415,93050,23853,87821,36133,124417,175093,68530,11246,65168,8050,22621,5268,11049,85212,600927,348567,180764,22.38,32.93,1000.93,177716.07,-1,baseline
2000000,17539,217361,25846,1073,43653,74637,11759,296670,5678,84620,2000000,431777,3526,698333,5380,93018,23814,87862,36108,124307,175018,68507,11217,65176,8043,22637,5272,11058,85104,601793,348844,180797,22.39,32.95,1000.94,177531.2,-1,baseline
2000000,17531,217314,25825,1074,43655,74649,11770,296719,5698,84660,2000000,431635,3587,698091,5399,93135,23836,87904,36135,124391,175118,68557,11278,65234,8084,22681,5330,11069,85138,600919,348700,180859,22.39,32.93,1000.95,178459.39,-1,baseline
2000000,17586,217196,25866,1135,43689,74692,11784,296652,5726,84675,2000000,432258,3619,698210,5430,92597,23843,87795,36115,124503,175166,68552,11255,65189,8038,22656,5305,11115,85101,600446,348165,180826,22.38,32.91,1000.95,178272.98,-1,baseline
2000000,17543,217682,25841,1092,43636,74545,11759,296616,5657,84643,2000000,432152,3524,699019,5355,93002,23798,87726,36071,124353,175059,68493,11226,65144,8013,22583,5268,11067,85148,600377,349388,180737,22.38,32.92,1000.96,177716.07,-1,baseline
2000000,17554,217347,25871,1103,43630,74581,11736,296711,5679,84638,2000000,432874,3568,699041,5350,92668,23796,87862,36086,124558,175009,68475,11210,65166,7995,22596,5243,11041,85095,601668,348753,180709,22.39,32.91,1000.93,177531.2,-1,baseline
2000000,17529,217643,25823,1059,43611,74558,11713,296828,5664,84627,2000000,432842,3524,697925,5368,92818,23798,87857,36106,124374,175027,68528,11219,65160,7995,22585,5265,11037,85181,601058,348712,180773,22.38,32.92,1000.91,177531.2,-1,baseline
2000000,17568,217698,25866,1089,43612,74573,11762,296614,5702,84697,2000000,432446,3566,697766,5366,93142,23816,87906,36131,124420,175061,68514,11253,65167,8036,22615,5284,11080,85034,601237,348737,180758,22.39,32.9,1000.92,177716.07,-1,baseline
2000000,17556,217579,25834,1099,43646,74660,11752,296602,5682,84678,2000000,433038,3556,698776,5385,92969,23821,87752,36122,124550,175126,68513,11253,65214,8061,22655,5295,11060,85076,601262,348655,180835,22.39,32.91,1000.91,178272.98,-1,baseline
2000000,17557,217389,25859,1053,43646,74715,11757,296601,5709,84682,2000000,434586,3554,699601,5360,92870,23798,87845,36101,124513,175138,68532,11246,65205,8023,22585,5268,11055,85021,601895,349267,180791,22.39,32.89,1000.91,177901.32,-1,baseline
2000000,17529,217540,25827,1073,43663,74663,11723,296509,5668,84638,2000000,433325,3556,698248,5369,92870,23807,87797,36101,124432,175117,68463,11228,65174,8021,22610,5243,11053,84978,600804,348826,180757,22.39,32.91,1000.9,178086.95,-1,baseline
2000000,17522,217574,25839,1030,43606,74658,11720,296450,5666,84631,2000000,431902,3529,698565,5346,92753,23787,87786,36071,124599,175002,68504,11217,65159,8023,22601,5311,11042,84958,601122,348368,180760,22.39,32.91,1000.9,176612.62,-1,baseline
2000000,17532,217260,25822,1059,43638,74674,11704,296481,5657,84619,2000000,432667,3543,698419,5355,92518,23836,87789,36092,124431,175033,68493,11250,65172,8009,22614,5258,11044,85020,601906,348837,180710,22.39,32.9,1000.9,178272.98,-1,baseline
2000000,17554,217211,25857,1078,43662,74638,11736,296545,5668,84633,2000000,432470,3524,698372,5350,93039,23816,87716,36098,124333,175158,68521,11232,65154,8032,22622,5275,11072,85103,601641,348286,180792,22.39,32.9,1000.87,177716.07,-1,baseline
2000000,17548,217331,25861,1089,43634,74628,11773,296509,5686,84638,2000000,431825,3552,698189,5364,92642,23803,87828,36099,124422,175031,68525,11221,65106,7999,22597,5252,11060,85062,602038,348428,180900,22.4,32.88,1000.88,177162.62,-1,baseline
2000000,17506,217436,25832,1066,43643,74711,11766,296474,5663,84602,2000000,432263,3542,698478,5345,92497,23808,87734,36124,124450,175030,68492,11232,65124,8027,22617,5277,11039,85024,600019,348264,180812,22.41,32.9,1000.88,176795.57,-1,baseline
2000000,17559,217713,25850,1059,43634,74684,11754,296626,5684,84624,2000000,431344,3564,699164,5357,93002,23820,87697,36101,124491,175027,68513,11221,65127,8018,22614,5300,11039,85179,600361,348936,180789,22.4,32.88,1000.88,178272.98,-1,baseline
2000000,17565,217333,25864,1081,43656,74749,11739,296512,5666,84627,2000000,431827,3575,698800,5387,92884,23810,87865,36090,124518,175080,68467,11228,65125,8011,22613,5263,11037,85102,600216,348419,180766,22.4,32.89,1000.89,177531.2,-1,baseline
2000000,17525,217194,25848,1066,43665,74811,11764,296481,5675,84615,2000000,431872,3540,698910,5348,92774,23800,87759,36083,124436,175038,68502,11203,65114,8043,22603,5277,11048,85129,599451,348767,180721,22.4,32.89,1000.92,178086.95,-1,baseline
2000000,17507,217633,25841,1069,43667,74714,11745,296469,5698,84653,2000000,431702,3586,699024,5380,92653,23836,87852,36107,124425,175053,68503,11232,65139,8023,22599,5277,11049,85047,599344,348651,180672,22.4,32.88,1000.9,177716.07,-1,baseline
2000000,17543,217478,25882,1094,43654,74689,11752,297121,5687,84663,2000000,431280,3554,698824,5387,92615,23834,87856,36077,124456,175038,68528,11253,65153,8050,22644,5295,11066,85013,598852,348794,180834,22.39,32.87,1000.9,177901.32,-1,baseline
2000000,17536,217229,25870,1096,43642,74809,11736,296984,5675,84663,2000000,431800,3561,699049,5389,92529,23814,87832,36138,124354,175057,68520,11251,65138,8029,22621,5252,11044,84961,599909,348781,180798,22.39,32.87,1000.92,177162.62,-1,baseline
2000000,17534,217219,25854,1078,43638,74674,11745,296550,5677,84663,2000000,432580,3552,698448,5371,92540,23811,87824,36077,124279,175102,68471,11201,65139,8009,22612,5257,11058,84916,598782,348310,180776,22.39,32.87,1000.94,177531.2,-1,baseline
2000000,17550,217365,25836,1085,43619,74703,11725,296518,5671,84656,2000000,431863,3536,697879,5346,92761,23789,87787,36073,124432,175106,68521,11237,65154,8027,22595,5277,11071,84971,599364,348824,180740,22.39,32.86,1000.94,178086.95,-1,baseline
2000000,17524,217194,25816,1076,43625,74669,11748,296617,5647,84690,2000000,431507,3526,697960,5378,92857,23823,87827,36086,124345,175135,68501,11228,65126,8011,22590,5270,11053,85202,599135,349039,180651,22.39,32.88,1000.93,177346.73,-1,baseline
2000000,17556,217397,25846,1101,43646,74647,11737,296632,5675,84641,2000000,432320,3564,698709,5371,92634,23835,87807,36099,124432,175089,68524,11256,65161,8038,22629,5284,11058,84975,598399,349100,180635,22.4,32.87,1001.01,177531.2,-1,baseline
2000000,17552,217677,25844,1081,43663,74569,11762,296501,5725,84705,2000000,432017,3568,698444,5403,93149,23850,87772,36124,124463,175140,68527,11267,65174,8057,22627,5302,11048,85215,599163,348917,180751,22.39,32.87,1001.0,177901.32,-1,baseline
2000000,17543,217597,25831,1092,43668,74649,11755,296583,5694,84625,2000000,432276,3552,697986,5336,92997,23828,87852,36115,124418,175011,68495,11235,65171,8052,22620,5304,11062,85111,599507,349059,180787,22.39,32.89,1000.99,177901.32,-1,baseline
2000000,17588,217395,25821,1078,43641,74604,11768,296518,5709,84682,2000000,433134,3561,697996,5362,92748,23823,87779,36113,124417,175076,68507,11240,65219,8036,22640,5282,11056,84987,599152,348492,180732,22.39,32.89,1001.01,177346.73,-1,baseline
2000000,17537,217685,25806,1060,43642,74683,11767,296566,5694,84655,2000000,431936,3552,698767,5389,93063,23837,87835,36142,124418,175131,68534,11260,65171,8069,22629,5288,11074,84949,599570,348594,180771,22.39,32.89,1001.0,176795.57,-1,baseline
2000000,17561,217538,25878,1081,43628,74605,11766,296522,5686,84647,2000000,431357,3556,697997,5383,93021,23821,87826,36111,124379,175129,68520,11212,65120,8013,22579,5266,11049,85096,600054,348795,180761,22.39,32.89,1001.0,178086.95,-1,baseline
2000000,17525,216854,25825,1066,43612,74678,11723,296477,5666,84612,2000000,431544,3518,698369,5360,92919,23814,87822,36107,124469,175039,68519,11237,65135,8030,22615,5296,11026,84968,600111,348365,180751,22.39,32.9,1000.98,178086.95,-1,baseline
2000000,17557,217522,25860,1081,43632,74716,11746,296398,5682,84645,2000000,431979,3584,698681,5375,92899,23833,87775,36136,124488,175102,68558,11278,65177,8055,22628,5286,11080,84989,600670,349083,180802,22.38,32.88,1000.98,177901.32,-1,baseline
2000000,17561,217524,25839,1046,43646,74776,11793,296457,5687,84653,2000000,431042,3541,698178,5364,93014,23830,87765,36124,124221,175183,68493,11203,65144,8029,22596,5272,11051,84850,601366,349082,180758,22.39,32.89,1000.98,178086.95,-1,baseline
2000000,17523,217138,25840,1073,43616,74751,11745,296498,5682,84641,2000000,431053,3533,697953,5355,92883,23805,87830,36095,124320,175189,68493,11214,65152,8041,22629,5288,11058,84970,601574,348587,180807,22.38,32.9,1000.98,178272.98,-1,baseline
2000000,17539,217192,25857,1092,43654,74635,11746,296321,5671,84656,2000000,431159,3570,698860,5383,93041,23810,87760,36096,124315,175246,68538,11244,65189,8029,22608,5286,11039,84903,601564,348551,180750,22.38,32.88,1000.97,178086.95,-1,baseline
2000000,17550,217961,25870,1055,43672,74581,11778,296375,5696,84654,2000000,430323,3540,697545,5345,92801,23830,87832,36073,124254,175168,68488,11258,65194,8025,22612,5284,11051,84996,601096,348598,180718,22.38,32.88,1000.98,178459.39,-1,baseline
2000000,17516,217561,25832,1080,43624,74658,11737,296220,5666,84620,2000000,431656,3552,697585,5346,93101,23801,87740,36086,124399,175218,68500,11226,65142,8030,22592,5279,11033,84988,600207,348989,180798,22.38,32.88,1000.98,178272.98,-1,baseline
2000000,17536,217356,25846,1055,43648,74600,11730,296362,5675,84588,2000000,431279,3541,698243,5392,93290,23817,87684,36086,124446,175200,68511,11230,65192,8034,22608,5293,11065,84900,600100,349372,180870,22.37,32.87,1000.98,179020.98,-1,baseline
2000000,17550,217819,25830,1051,43636,74505,11739,296266,5668,84612,2000000,430921,3556,697691,5352,93365,23811,87824,36077,124417,175197,68490,11267,65155,8046,22599,5281,11053,84905,600652,349003,180909,22.37,32.87,1000.99,178272.98,-1,exposure
2000000,17570,217226,25817,1096,43701,74692,11785,296500,5689,84725,2000000,450945,3566,698652,5398,93276,23837,87898,36160,124585,175326,68569,11251,67853,8059,22647,5318,11560,85116,602808,349692,181974,22.37,32.88,1000.95,177901.32,-1,exposure
2000000,17575,217755,25844,1322,43718,75055,11809,298037,5698,85422,2000000,825094,3572,704416,5471,95280,23888,88244,36286,124883,175361,68683,11294,93824,8080,22635,5382,13990,86071,616917,351041,183229,22.38,32.9,1000.99,173031.42,-1,exposure
2000000,17581,218326,25879,1444,43751,75058,11796,298795,5680,85754,2000000,1328127,3602,705992,5506,95532,23886,88374,36276,124935,175631,68665,11315,104449,8073,22646,5417,15140,87247,618577,351054,183431,22.39,32.91,1001.0,163421.64,-1,exposure
2000000,17602,218608,25884,1524,43790,75053,11798,299300,5689,86033,2000000,1615829,3549,708031,5489,95727,23892,88376,36322,125054,175646,68739,11301,113053,8087,22659,5416,15867,87503,619425,350614,183584,22.38,32.95,1000.95,158268.93,-1,exposure
2000000,17581,218315,25888,1504,43748,75151,11823,299592,5700,86048,2000000,1683556,3572,708602,5520,96012,23865,88345,36323,125097,175711,68701,11294,118575,8054,22644,5405,16234,87686,619511,350706,183730,22.39,33.04,1000.94,153293.4,-1,exposure
2000000,17612,218479,25883,1455,43798,75226,11800,299995,5702,86188,2000000,1590116,3591,709844,5533,96137,23924,88411,36344,125129,175796,68752,11300,120379,8068,22659,5412,16431,87663,620113,351738,183863,22.39,33.12,1000.96,146578.87,-1,exposure
2000000,17622,218691,25892,1458,43809,75195,11816,300216,5721,86189,2000000,1538314,3557,709789,5535,95828,23892,88469,36357,125199,175899,68736,11303,121445,8107,22680,5449,16490,87635,619559,351667,183932,22.39,33.18,1000.97,143016.76,-1,exposure
2000000,17583,218300,25921,1455,43811,75176,11823,300340,5712,86169,2000000,1462321,3580,709726,5519,95955,23890,88411,36326,125171,176019,68690,11275,120771,8080,22657,5410,16361,87499,618819,352007,183817,22.39,33.25,1000.99,141592.92,-1,exposure
2000000,17608,218642,25896,1458,43839,75178,11836,300323,5718,86174,2000000,1435760,3554,710140,5521,95839,23914,88459,36352,125186,176045,68714,11312,119785,8077,22679,5421,16370,87428,618129,350881,183838,22.39,33.3,1000.95,139737.98,-1,exposure
2000000,17606,218557,25896,1450,43812,75104,11831,300523,5705,86192,2000000,1373879,3577,710319,5544,95946,23898,88495,36343,125142,176183,68761,11284,117570,8045,22670,5380,16257,87365,618667,350786,183775,22.39,33.32,1000.92,139737.98,-1,exposure
2000000,17619,218612,25893,1391,43787,75193,11813,300640,5688,86210,2000000,1301915,3591,710294,5529,95715,23923,88442,36330,125140,176152,68719,11311,116100,8070,22681,5409,16171,87396,617794,350907,183708,22.39,33.34,1000.95,139967.18,-1,exposure
2000000,17599,218688,25921,1414,43808,75230,11806,300829,5691,86272,2000000,1305040,3598,710630,5547,95861,23908,88470,36343,125228,176114,68739,11312,115944,8079,22661,5426,16146,87370,617736,351388,183745,22.39,33.36,1000.97,141241.37,-1,exposure
2000000,17610,218746,25909,1430,43852,75253,11815,300849,5704,86212,2000000,1254940,3596,710558,5513,96149,23909,88506,36370,125239,176270,68750,11332,116013,8079,22686,5412,16135,87343,617164,351961,183747,22.39,33.38,1001.0,142064.37,-1,exposure
2000000,17608,218684,25932,1405,43830,75228,11847,300735,5702,86230,2000000,1238398,3611,710875,5533,95858,23910,88513,36365,125329,176272,68703,11314,114663,8093,22682,5419,16029,87366,617025,351580,183657,22.39,33.38,1001.02,140891.57,-1,exposure
2000000,17615,218799,25919,1418,43862,75150,11822,300813,5711,86194,2000000,1217575,3559,710248,5538,96101,23914,88559,36316,125194,176240,68681,11316,114025,8054,22668,5370,15949,87390,617426,351727,183697,22.39,33.4,1001.0,140197.15,-1,exposure
2000000,17638,218855,25921,1421,43836,75183,11859,300671,5746,86263,2000000,1176536,3591,711131,5526,95567,23908,88513,36358,125229,176257,68717,11337,113711,8095,22714,5423,15905,87399,616315,351597,183671,22.4,33.41,1001.01,140659.34,-1,exposure
2000000,17595,218787,25909,1414,43848,75186,11817,300823,5727,86248,2000000,1167523,3602,711251,5513,96074,23932,88505,36306,125115,176260,68732,11303,113285,8091,22684,5409,15898,87401,615194,352064,183662,22.39,33.42,1000.95,140427.85,-1,exposure
2000000,17603,218737,25914,1382,43841,75176,11840,300678,5705,86249,2000000,1141425,3584,710192,5519,95769,23882,88445,36332,125136,176252,68729,11323,112521,8088,22672,5400,15773,87261,616255,351956,183661,22.39,33.41,1000.97,140427.85,-1,exposure
2000000,17599,218612,25919,1373,43831,75151,11822,300615,5716,86203,2000000,1103212,3607,710313,5538,95561,23918,88473,36342,125209,176172,68685,11305,112400,8095,22679,5394,15755,87258,616391,351709,183537,22.4,33.4,1000.99,141710.48,-1,exposure
2000000,17608,218549,25910,1423,43872,75103,11825,300440,5693,86167,2000000,1098967,3573,710658,5570,95858,23898,88432,36315,125209,176322,68709,11316,111777,8079,22663,5405,15681,87316,615254,352094,183642,22.39,33.4,1000.98,142897.01,-1,exposure
2000000,17617,218398,25916,1368,43857,75159,11859,300236,5721,86135,2000000,1082036,3598,711739,5547,95816,23910,88572,36359,125077,176342,68677,11318,111234,8079,22683,5391,15658,87246,616160,351675,183497,22.4,33.41,1000.98,144714.53,-1,exposure
2000000,17608,218810,25921,1384,43825,75150,11832,300552,5712,86182,2000000,1046637,3568,710966,5533,95837,23882,88446,36293,124981,176434,68669,11296,110493,8082,22677,5393,15616,87257,613660,351455,183470,22.4,33.38,1000.97,144103.57,-1,exposure
2000000,17623,218909,25956,1407,43867,75244,11854,300657,5727,86183,2000000,1039860,3593,711525,5560,95877,23926,88434,36314,125059,176385,68727,11326,110034,8077,22672,5407,15557,87221,615779,351855,183539,22.41,33.39,1001.0,143739.46,-1,exposure
2000000,17628,218689,25906,1368,43819,75199,11841,300627,5704,86149,2000000,1024784,3589,710996,5533,95820,23914,88450,36324,125033,176445,68731,11300,109663,8080,22665,5378,15536,87214,614909,351646,183458,22.4,33.4,1000.99,145454.54,-1,exposure
2000000,17610,218660,25923,1391,43816,75131,11840,300172,5734,86213,2000000,1032935,3595,711041,5553,95788,23930,88406,36323,125144,176444,68733,11324,108549,8073,22664,5385,15480,87208,615729,351652,183442,22.42,33.39,1001.02,145578.62,-1,exposure
