RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17550,218501,25712,1060,43568,74370,11566,297904,5663,84734,2000000,468265,3543,701315,5494,92209,22894,87978,36063,124172,175585,68967,11249,67611,7657,22436,5300,10974,88332,611718,349486,180987,23.24,33.46,999.43,160350.76,-1,baseline
2000000,17579,218569,25689,1044,43516,74552,11546,297603,5647,84755,2000000,466080,3524,702247,5462,92258,22906,87959,36031,124317,175502,68930,11183,67525,7593,22372,5259,10940,88314,612434,349742,180955,23.25,33.46,999.45,160200.25,-1,baseline
2000000,17547,218868,25668,1016,43584,74556,11557,297707,5639,84711,2000000,465787,3522,700882,5458,92346,22860,87968,36006,124229,175468,68931,11207,67520,7605,22379,5231,10921,88285,610636,349663,181015,23.26,33.46,999.42,159303.04,-1,baseline
2000000,17550,217743,25666,1036,43549,74525,11525,297567,5638,84714,2000000,466653,3533,701286,5483,92370,22891,87901,36060,124190,175491,68894,11221,67448,7612,22372,5279,10933,88265,610866,350057,181007,23.26,33.47,999.44,159900.06,-1,baseline
2000000,17543,218123,25703,1032,43562,74457,11541,297481,5686,84687,2000000,464660,3543,701707,5490,92359,22875,87949,36064,124146,175477,68943,11242,67466,7646,22373,5256,10946,88231,611766,349294,181026,23.26,33.47,999.43,160501.56,-1,baseline
2000000,17543,218234,25653,1071,43578,74478,11536,297407,5652,84720,2000000,464593,3538,702040,5508,93443,22899,87959,36042,124224,175516,68963,11207,67474,7648,22416,5277,10965,88306,611304,349251,180991,23.26,33.46,999.44,160804.01,-1,baseline
2000000,17559,218010,25673,1041,43569,74500,11564,297522,5668,84683,2000000,466200,3533,700421,5476,93428,22890,88034,36091,124272,175443,68961,11223,67458,7649,22406,5270,10930,88277,611606,349532,180969,23.26,33.46,999.45,160200.25,-1,baseline
2000000,17540,218080,25685,1016,43555,74573,11539,297539,5671,84684,2000000,465641,3548,700533,5467,92465,22883,87863,36031,124251,175394,68974,11235,67473,7633,22409,5258,10940,88180,610759,350055,180917,23.25,33.44,999.42,159900.06,-1,baseline
2000000,17538,218074,25651,1046,43579,74498,11551,297388,5679,84695,2000000,465803,3538,701732,5476,92444,22856,87966,36024,124264,175485,68955,11249,67541,7665,22415,5265,10939,88182,609537,349774,180939,23.26,33.43,999.44,160804.01,-1,baseline
2000000,17542,217826,25680,1036,43561,74420,11529,297476,5666,84697,2000000,466089,3524,701725,5460,92585,22865,88006,36001,124255,175441,68960,11234,67550,7646,22388,5273,10941,88263,609600,349381,180966,23.27,33.41,999.44,159900.06,-1,baseline
2000000,17575,218328,25680,1062,43607,74533,11566,297768,5656,84722,2000000,466735,3499,701928,5474,92259,22888,88021,36044,124272,175372,68935,11269,67560,7660,22431,5289,10967,88209,610912,349405,181004,23.26,33.41,999.41,160200.25,-1,baseline
2000000,17570,218328,25740,1057,43550,74546,11577,297649,5664,84716,2000000,465622,3557,702732,5501,92296,22910,87987,36051,124317,175319,69017,11246,67511,7681,22429,5277,10967,88311,610597,349767,181087,23.26,33.4,999.44,159900.06,-1,baseline
2000000,17568,218167,25739,1078,43571,74517,11585,297773,5691,84687,2000000,464234,3570,701400,5499,92725,22917,88101,36053,124305,175395,68996,11248,67503,7653,22413,5263,10965,88234,610334,350055,180981,23.27,33.38,999.43,160501.56,-1,baseline
2000000,17559,218184,25707,1078,43551,74489,11562,297878,5675,84710,2000000,465261,3540,701330,5487,92573,22885,87998,36065,124393,175336,68964,11218,67516,7655,22424,5275,10949,88200,610819,349767,181014,23.28,33.37,999.43,160501.56,-1,baseline
2000000,17581,218162,25709,1083,43584,74475,11577,297775,5682,84705,2000000,465878,3524,701451,5497,92381,22904,87961,36030,124188,175388,68949,11223,67464,7669,22426,5279,10926,88199,609228,349453,180998,23.27,33.37,999.43,160955.67,-1,baseline
2000000,17588,218500,25710,1067,43566,74539,11541,297522,5673,84664,2000000,465489,3554,702690,5501,92430,22877,87927,36026,124337,175626,68993,11235,67435,7662,22397,5272,10935,88181,608878,349752,181137,23.27,33.37,999.41,160652.65,-1,baseline
2000000,17556,218415,25759,1050,43577,74537,11557,297409,5666,84708,2000000,465584,3549,701898,5485,92302,22884,87845,36065,124505,175643,68995,11235,67452,7616,22406,5295,10951,88221,609652,349433,181007,23.27,33.35,999.45,160350.76,-1,baseline
2000000,17556,218210,25675,1064,43556,74493,11557,297757,5675,84709,2000000,464730,3536,702695,5490,92336,22872,87847,36000,124324,175418,68968,11223,67459,7633,22395,5270,10939,88202,610116,348995,181047,23.27,33.33,999.42,160804.01,-1,baseline
2000000,17547,218208,25698,1064,43562,74483,11559,297439,5657,84677,2000000,465357,3513,703202,5501,92489,22899,87818,35997,124240,175441,68936,11205,67437,7657,22408,5284,10933,88174,609447,349813,180895,23.27,33.33,999.42,160955.67,-1,baseline
2000000,17570,218555,25711,1076,43588,74559,11555,297391,5691,84702,2000000,464446,3564,702447,5490,92139,22911,88078,36078,124114,175415,68977,11262,67419,7689,22431,5293,10937,88149,610380,349466,181122,23.26,33.34,999.41,160501.56,-1,baseline
2000000,17574,218075,25736,1067,43571,74554,11616,297712,5695,84707,2000000,463683,3538,701874,5512,92634,22897,88014,36082,124284,175419,69010,11253,67433,7676,22431,5291,10962,88138,609306,349453,181008,23.27,33.32,999.4,160200.25,-1,baseline
2000000,17576,218303,25696,1064,43546,74511,11511,298042,5652,84661,2000000,465059,3568,701693,5501,92431,22904,88015,36058,124209,175488,68972,11235,67434,7644,22416,5266,10935,88164,611097,349473,180939,23.27,33.31,999.4,160804.01,-1,baseline
