precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,4832.0,447214.0,5512.0,227572.0,174045.0,5123.0,65421.0,146822.0,7392.0,207453.0,22189.0,43188.0,32915.0,310781.0,11384.0,45458.0,285015.0,12702.0,116471.0,12695.0,89121.0,26776.0,6813.0,178948.0,89008.0,99669.0,37934.0,44819.0,30489.0,382079.0,20176.0,15776.0,24.98,30.46,100139_3637_0700807,1676935583692,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4837.0,446781.0,5511.0,227507.0,173913.0,5123.0,65386.0,146695.0,7401.0,207328.0,22185.0,43207.0,32905.0,310775.0,11379.0,45449.0,285061.0,12699.0,116399.0,12695.0,89093.0,26793.0,6812.0,178813.0,88992.0,99631.0,37928.0,44812.0,30369.0,381858.0,20179.0,15773.0,24.99,30.43,100139_3637_0700807,1676935585634,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4836.0,446828.0,5508.0,227710.0,173892.0,5117.0,65359.0,146734.0,7399.0,207283.0,22181.0,43202.0,32900.0,310770.0,11383.0,45426.0,285089.0,12697.0,116399.0,12694.0,89114.0,26780.0,6807.0,178733.0,88998.0,99700.0,37938.0,44785.0,30472.0,381921.0,20171.0,15775.0,24.99,30.4,100139_3637_0700807,1676935586604,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4839.0,447221.0,5508.0,227737.0,173960.0,5118.0,65405.0,146893.0,7394.0,207136.0,22182.0,43207.0,32898.0,310746.0,11384.0,45442.0,284955.0,12700.0,116521.0,12694.0,89130.0,26795.0,6814.0,178818.0,88986.0,99680.0,37933.0,44780.0,30554.0,381802.0,20167.0,15772.0,24.97,30.38,100139_3637_0700807,1676935587572,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4834.0,446350.0,5512.0,227488.0,174031.0,5120.0,65413.0,146915.0,7399.0,207469.0,22181.0,43167.0,32905.0,310726.0,11381.0,45446.0,285178.0,12702.0,116457.0,12691.0,89120.0,26783.0,6812.0,178769.0,88982.0,99644.0,37937.0,44790.0,30553.0,381793.0,20171.0,15771.0,24.98,30.37,100139_3637_0700807,1676935588543,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4838.0,447027.0,5512.0,227658.0,173925.0,5120.0,65399.0,146815.0,7399.0,207133.0,22174.0,43196.0,32903.0,310910.0,11386.0,45419.0,285238.0,12701.0,116460.0,12696.0,89065.0,26783.0,6814.0,178709.0,88960.0,99718.0,37929.0,44772.0,30527.0,381714.0,20172.0,15777.0,25.0,30.37,100139_3637_0700807,1676935589510,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4839.0,446357.0,5511.0,227003.0,173875.0,5121.0,65437.0,146862.0,7398.0,207310.0,22186.0,43170.0,32900.0,310765.0,11379.0,45448.0,285177.0,12698.0,116423.0,12695.0,89065.0,26811.0,6815.0,178811.0,88966.0,99725.0,37940.0,44756.0,30665.0,381820.0,20171.0,15769.0,25.0,30.36,100139_3637_0700807,1676935590481,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4838.0,447179.0,5508.0,227474.0,173974.0,5122.0,65436.0,147073.0,7394.0,207345.0,22180.0,43180.0,32910.0,310615.0,11380.0,45428.0,284769.0,12697.0,116369.0,12693.0,89060.0,26791.0,6814.0,178689.0,88982.0,99679.0,37930.0,44775.0,30615.0,381623.0,20166.0,15773.0,24.99,30.34,100139_3637_0700807,1676935591455,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4840.0,446757.0,5510.0,227403.0,174082.0,5119.0,65349.0,146664.0,7394.0,207412.0,22178.0,43164.0,32906.0,310644.0,11379.0,45412.0,285273.0,12692.0,116314.0,12691.0,89083.0,26811.0,6815.0,178768.0,88977.0,99661.0,37931.0,44762.0,30618.0,381653.0,20172.0,15771.0,24.99,30.35,100139_3637_0700807,1676935592427,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4837.0,446844.0,5507.0,227345.0,174016.0,5120.0,65440.0,146835.0,7396.0,207421.0,22179.0,43145.0,32907.0,310761.0,11380.0,45422.0,285102.0,12701.0,116366.0,12693.0,89082.0,26790.0,6811.0,178745.0,88933.0,99719.0,37932.0,44785.0,30650.0,381751.0,20168.0,15774.0,25.0,30.33,100139_3637_0700807,1676935593391,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
