precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,4862.0,467304.0,5515.0,221948.0,174781.0,5141.0,65749.0,147906.0,7403.0,216044.0,23158.0,43794.0,32957.0,316022.0,11727.0,46461.0,288195.0,12751.0,117020.0,12685.0,89222.0,27077.0,6886.0,186872.0,90827.0,99619.0,39448.0,52336.0,30492.0,413379.0,20184.0,15764.0,25.84,30.91,100139_3637_0700807,1676926908804,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4864.0,467361.0,5514.0,222142.0,174748.0,5141.0,65826.0,147896.0,7410.0,215850.0,23139.0,43795.0,32955.0,315861.0,11716.0,46447.0,287969.0,12744.0,117200.0,12689.0,89208.0,27062.0,6891.0,186847.0,90791.0,99621.0,39457.0,52331.0,30467.0,413434.0,20183.0,15765.0,25.84,30.88,100139_3637_0700807,1676926910745,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4867.0,467314.0,5512.0,222100.0,174562.0,5139.0,65785.0,147777.0,7408.0,215697.0,23157.0,43777.0,32959.0,315963.0,11723.0,46456.0,288095.0,12751.0,117092.0,12686.0,89186.0,27072.0,6886.0,186767.0,90800.0,99571.0,39453.0,52348.0,30520.0,413408.0,20185.0,15761.0,25.81,30.9,100139_3637_0700807,1676926911710,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4867.0,467645.0,5517.0,222377.0,174652.0,5140.0,65774.0,148005.0,7403.0,215824.0,23143.0,43812.0,32957.0,315970.0,11721.0,46455.0,288142.0,12751.0,117174.0,12691.0,89202.0,27066.0,6884.0,186711.0,90798.0,99609.0,39439.0,52320.0,30549.0,413411.0,20181.0,15755.0,25.82,30.9,100139_3637_0700807,1676926912681,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4863.0,467160.0,5514.0,222119.0,174747.0,5144.0,65780.0,147761.0,7411.0,215822.0,23153.0,43792.0,32960.0,316115.0,11716.0,46453.0,288154.0,12749.0,117093.0,12688.0,89217.0,27049.0,6886.0,186705.0,90780.0,99567.0,39460.0,52324.0,30566.0,413376.0,20179.0,15761.0,25.84,30.9,100139_3637_0700807,1676926913651,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4865.0,466832.0,5514.0,221648.0,174726.0,5139.0,65790.0,147789.0,7408.0,216030.0,23148.0,43778.0,32951.0,316015.0,11723.0,46475.0,288402.0,12751.0,117102.0,12691.0,89197.0,27061.0,6883.0,186875.0,90789.0,99523.0,39462.0,52312.0,30520.0,413323.0,20185.0,15761.0,25.84,30.92,100139_3637_0700807,1676926914623,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4867.0,467230.0,5516.0,221926.0,174727.0,5136.0,65784.0,148096.0,7410.0,215904.0,23156.0,43800.0,32955.0,315902.0,11721.0,46465.0,288425.0,12749.0,117193.0,12688.0,89221.0,27071.0,6887.0,186674.0,90787.0,99611.0,39463.0,52307.0,30502.0,413404.0,20179.0,15757.0,25.81,30.89,100139_3637_0700807,1676926916565,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4866.0,467508.0,5514.0,222173.0,174824.0,5142.0,65691.0,147791.0,7411.0,215839.0,23145.0,43806.0,32950.0,315892.0,11720.0,46471.0,288156.0,12752.0,117162.0,12686.0,89220.0,27078.0,6889.0,186847.0,90759.0,99603.0,39472.0,52272.0,30531.0,413352.0,20177.0,15767.0,25.81,30.91,100139_3637_0700807,1676926917526,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4864.0,467611.0,5514.0,221970.0,174836.0,5138.0,65766.0,147576.0,7408.0,215875.0,23154.0,43825.0,32954.0,315963.0,11722.0,46429.0,288547.0,12751.0,117115.0,12688.0,89201.0,27048.0,6882.0,186775.0,90772.0,99621.0,39463.0,52311.0,30458.0,413348.0,20171.0,15760.0,25.85,30.89,100139_3637_0700807,1676926918497,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4869.0,467356.0,5511.0,222080.0,174661.0,5141.0,65684.0,147760.0,7407.0,215909.0,23149.0,43791.0,32946.0,316020.0,11722.0,46442.0,287957.0,12752.0,117128.0,12689.0,89197.0,27054.0,6887.0,186670.0,90776.0,99586.0,39458.0,52302.0,30533.0,413357.0,20176.0,15763.0,25.83,30.89,100139_3637_0700807,1676926919468,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
