precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1593.0,9652.0,38658.0,26019.0,101661.0,49037.0,5970.0,401277.0,6935.0,241814.0,234903.0,14615.0,34432.0,63836.0,3823.0,4189.0,99412.0,13139.0,187625.0,19176.0,17412.0,131818.0,309533.0,344352.0,50626.0,10879.0,25622.0,571152.0,32192.0,38244.0,136477.0,39605.0,25.94,36.81,100336_9598_704508,1676933604828,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9653.0,38682.0,25968.0,101643.0,49052.0,5969.0,401574.0,6930.0,242096.0,234956.0,14611.0,34430.0,63859.0,3818.0,4192.0,99421.0,13137.0,187515.0,19179.0,17412.0,131875.0,309596.0,345257.0,50623.0,10883.0,25525.0,570943.0,32193.0,38250.0,136426.0,39614.0,25.89,36.8,100336_9598_704508,1676933605801,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9650.0,38681.0,25938.0,101566.0,49043.0,5968.0,401195.0,6932.0,241853.0,235019.0,14613.0,34415.0,63848.0,3819.0,4193.0,99396.0,13140.0,187796.0,19177.0,17410.0,131844.0,309413.0,344903.0,50669.0,10883.0,25524.0,570490.0,32190.0,38240.0,136458.0,39623.0,25.94,36.81,100336_9598_704508,1676933606777,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9649.0,38673.0,25936.0,101626.0,49061.0,5968.0,400628.0,6933.0,241925.0,235086.0,14613.0,34420.0,63829.0,3816.0,4193.0,99415.0,13138.0,187386.0,19176.0,17405.0,131814.0,309427.0,345139.0,50633.0,10880.0,25588.0,570559.0,32193.0,38243.0,136403.0,39600.0,25.89,36.82,100336_9598_704508,1676933607752,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1594.0,9651.0,38660.0,25931.0,101606.0,49054.0,5968.0,401277.0,6932.0,241771.0,234919.0,14615.0,34422.0,63818.0,3817.0,4190.0,99420.0,13145.0,187301.0,19178.0,17409.0,131768.0,309714.0,344942.0,50633.0,10884.0,25539.0,570398.0,32189.0,38235.0,136365.0,39585.0,25.94,36.83,100336_9598_704508,1676933608727,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9650.0,38676.0,25903.0,101538.0,49024.0,5967.0,400866.0,6932.0,241909.0,234949.0,14606.0,34424.0,63828.0,3818.0,4191.0,99428.0,13141.0,187671.0,19174.0,17403.0,131754.0,309795.0,345257.0,50638.0,10884.0,25503.0,570500.0,32188.0,38232.0,136475.0,39604.0,25.94,36.83,100336_9598_704508,1676933609702,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9651.0,38669.0,25888.0,101580.0,49017.0,5969.0,400783.0,6933.0,241899.0,234950.0,14604.0,34419.0,63844.0,3820.0,4192.0,99415.0,13140.0,187722.0,19176.0,17405.0,131932.0,309811.0,345399.0,50636.0,10881.0,25438.0,569350.0,32187.0,38210.0,136326.0,39619.0,25.89,36.8,100336_9598_704508,1676933610671,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9648.0,38641.0,25885.0,101628.0,49046.0,5969.0,400774.0,6933.0,242016.0,234673.0,14593.0,34422.0,63854.0,3817.0,4191.0,99411.0,13139.0,187786.0,19177.0,17399.0,131695.0,309839.0,344746.0,50633.0,10882.0,25549.0,567935.0,32180.0,38197.0,136398.0,39587.0,25.93,36.8,100336_9598_704508,1676933611645,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9650.0,38653.0,25871.0,101670.0,49029.0,5966.0,401295.0,6932.0,241940.0,234738.0,14590.0,34417.0,63843.0,3814.0,4190.0,99388.0,13139.0,187618.0,19181.0,17398.0,131734.0,309815.0,343869.0,50629.0,10881.0,25535.0,568622.0,32177.0,38194.0,136382.0,39587.0,25.9,36.77,100336_9598_704508,1676933612620,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9650.0,38648.0,25851.0,101610.0,49039.0,5970.0,400163.0,6932.0,241751.0,234632.0,14584.0,34423.0,63832.0,3818.0,4192.0,99396.0,13141.0,187391.0,19179.0,17402.0,131682.0,309925.0,345079.0,50633.0,10885.0,25552.0,568362.0,32179.0,38192.0,136511.0,39583.0,25.91,36.74,100336_9598_704508,1676933613596,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9649.0,38659.0,25850.0,101645.0,49023.0,5967.0,399971.0,6931.0,242092.0,234730.0,14587.0,34424.0,63831.0,3821.0,4191.0,99413.0,13141.0,187641.0,19176.0,17394.0,131666.0,309862.0,344904.0,50606.0,10883.0,25542.0,567953.0,32173.0,38194.0,136389.0,39574.0,25.91,36.74,100336_9598_704508,1676933614565,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9649.0,38653.0,25853.0,101591.0,49063.0,5967.0,400031.0,6934.0,242111.0,234736.0,14580.0,34419.0,63841.0,3818.0,4191.0,99407.0,13138.0,187830.0,19179.0,17405.0,131842.0,309859.0,344597.0,50634.0,10881.0,25446.0,567552.0,32176.0,38174.0,136381.0,39565.0,25.92,36.72,100336_9598_704508,1676933615540,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1594.0,9649.0,38662.0,25834.0,101621.0,49032.0,5970.0,400761.0,6934.0,242076.0,234789.0,14569.0,34415.0,63834.0,3818.0,4190.0,99400.0,13136.0,187837.0,19179.0,17400.0,131836.0,309823.0,344841.0,50608.0,10882.0,25548.0,565971.0,32167.0,38182.0,136430.0,39604.0,25.96,36.7,100336_9598_704508,1676933616514,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9647.0,38657.0,25839.0,101588.0,49036.0,5969.0,400516.0,6932.0,242167.0,234571.0,14570.0,34413.0,63822.0,3819.0,4191.0,99403.0,13137.0,187674.0,19177.0,17394.0,131788.0,309614.0,345264.0,50605.0,10879.0,25460.0,566766.0,32172.0,38171.0,136388.0,39582.0,25.92,36.66,100336_9598_704508,1676933617490,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9648.0,38663.0,25840.0,101591.0,49070.0,5970.0,400666.0,6933.0,242328.0,234550.0,14568.0,34414.0,63822.0,3816.0,4192.0,99400.0,13136.0,187550.0,19178.0,17402.0,131692.0,309922.0,344011.0,50598.0,10880.0,25524.0,564902.0,32163.0,38166.0,136498.0,39575.0,25.9,36.65,100336_9598_704508,1676933618463,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1594.0,9646.0,38656.0,25818.0,101523.0,49058.0,5970.0,400859.0,6933.0,242372.0,234571.0,14568.0,34410.0,63839.0,3816.0,4189.0,99400.0,13135.0,187798.0,19177.0,17402.0,131788.0,309851.0,345002.0,50595.0,10883.0,25510.0,565244.0,32162.0,38153.0,136427.0,39594.0,25.89,36.65,100336_9598_704508,1676933619439,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9648.0,38659.0,25828.0,101615.0,49028.0,5966.0,401743.0,6932.0,242016.0,234472.0,14567.0,34415.0,63830.0,3818.0,4192.0,99385.0,13137.0,187798.0,19180.0,17401.0,131751.0,309966.0,344773.0,50616.0,10883.0,25536.0,564818.0,32168.0,38151.0,136437.0,39590.0,25.92,36.63,100336_9598_704508,1676933620394,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9644.0,38669.0,25821.0,101574.0,49042.0,5968.0,400970.0,6933.0,241913.0,234611.0,14562.0,34409.0,63828.0,3821.0,4190.0,99399.0,13140.0,187823.0,19176.0,17397.0,131755.0,309729.0,344108.0,50599.0,10879.0,25563.0,565191.0,32172.0,38148.0,136477.0,39571.0,25.93,36.62,100336_9598_704508,1676933621368,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9648.0,38672.0,25824.0,101605.0,49051.0,5966.0,400754.0,6934.0,241714.0,234545.0,14562.0,34409.0,63838.0,3816.0,4191.0,99400.0,13137.0,187578.0,19176.0,17392.0,131923.0,309628.0,343759.0,50639.0,10881.0,25602.0,564795.0,32168.0,38152.0,136539.0,39614.0,25.93,36.6,100336_9598_704508,1676933622342,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
