RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17554,216460,25861,1120,43768,74510,11753,296871,5705,84484,2000000,453749,3565,696945,5369,92663,23997,88102,36141,124282,175302,68505,11266,63453,8130,22691,5304,11026,85959,598421,351007,180480,21.7,32.74,1001.86,193134.67,-1,baseline
2000000,17567,216542,25860,1108,43723,74482,11771,296859,5691,84450,2000000,453739,3568,696756,5355,92930,24001,88217,36179,124249,175417,68507,11269,63479,8127,22709,5290,11037,85983,598814,351229,180509,21.7,32.73,1001.86,192589.81,-1,baseline
2000000,17574,216530,25884,1119,43766,74532,11770,297426,5682,84449,2000000,452401,3605,696834,5338,92839,24029,88182,36152,124338,175493,68510,11289,63443,8150,22708,5316,11042,85961,598134,351253,180461,21.7,32.74,1001.83,191616.76,-1,baseline
2000000,17568,216730,25863,1140,43728,74532,11764,296955,5721,84407,2000000,451716,3598,696834,5369,92915,23991,88143,36141,124326,175421,68480,11237,63437,8162,22706,5309,11055,85910,599647,351082,180459,21.69,32.76,1001.84,192698.53,-1,baseline
2000000,17595,216980,25944,1129,43756,74457,11757,296901,5728,84459,2000000,452599,3561,696458,5348,92662,24005,88262,36159,124487,175430,68480,11251,63431,8175,22716,5300,11044,85989,598907,351184,180439,21.69,32.75,1001.8,193463.06,-1,baseline
2000000,17588,216650,25842,1115,43779,74509,11773,296791,5723,84436,2000000,451758,3588,697406,5371,92785,24031,88283,36168,124280,175385,68566,11298,63530,8152,22731,5289,11062,86060,599094,351420,180455,21.69,32.76,1001.81,192264.35,-1,baseline
2000000,17579,216498,25861,1103,43784,74555,11764,296694,5721,84446,2000000,452382,3588,696770,5375,92721,23990,88161,36143,124473,175369,68554,11271,63489,8162,22724,5323,11055,86030,599473,351688,180539,21.69,32.74,1001.86,193134.67,-1,baseline
2000000,17584,216461,25863,1127,43777,74513,11764,296743,5711,84467,2000000,452603,3595,695801,5380,92853,24022,88226,36181,124576,175472,68490,11301,63509,8194,22702,5321,11060,86070,599270,351396,180453,21.69,32.75,1001.84,193792.57,-1,baseline
2000000,17558,216939,25855,1126,43743,74553,11768,296883,5727,84483,2000000,452770,3607,697174,5373,92828,24024,88375,36186,124225,175463,68526,11280,63472,8153,22729,5321,11048,85973,598843,351470,180527,21.69,32.75,1001.85,191832.14,-1,baseline
2000000,17579,216478,25879,1122,43769,74551,11768,296928,5718,84448,2000000,451779,3579,696479,5362,92522,24034,88202,36175,124431,175449,68473,11235,63478,8177,22738,5316,11055,86041,598684,352153,180501,21.69,32.76,1001.86,193463.06,-1,baseline
2000000,17577,216786,25856,1131,43751,74668,11754,297009,5698,84465,2000000,451676,3598,696567,5392,92665,24013,88235,36159,124540,175420,68464,11296,63508,8159,22736,5311,11030,85964,599818,351903,180445,21.7,32.75,1001.82,193463.06,-1,baseline
2000000,17590,216630,25872,1124,43784,74533,11784,297102,5723,84436,2000000,452224,3623,696668,5391,92709,24008,88108,36163,124377,175495,68492,11241,63489,8182,22702,5295,11050,86048,598915,351408,180460,21.69,32.76,1001.84,192589.81,-1,baseline
2000000,17574,216594,25902,1135,43786,74642,11768,297068,5735,84474,2000000,451550,3602,696490,5371,92733,24026,88104,36176,124589,175569,68558,11285,63479,8178,22745,5320,11069,86002,598503,351685,180443,21.69,32.73,1001.86,192048.01,-1,baseline
