precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1597.0,9750.0,38751.0,25577.0,102467.0,49428.0,6012.0,402707.0,6932.0,248088.0,229644.0,15225.0,34426.0,64144.0,3829.0,4220.0,101117.0,13246.0,189753.0,19156.0,17679.0,133270.0,313251.0,357788.0,51266.0,10936.0,25924.0,616065.0,32384.0,39268.0,136723.0,39616.0,27.11,36.62,100336_9598_704508,1676927160536,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1600.0,9751.0,38736.0,25569.0,102543.0,49435.0,6014.0,402821.0,6931.0,248428.0,229646.0,15221.0,34431.0,64145.0,3827.0,4223.0,101100.0,13247.0,190109.0,19154.0,17678.0,133387.0,313518.0,358176.0,51257.0,10935.0,25960.0,617113.0,32387.0,39263.0,136807.0,39623.0,27.14,36.62,100336_9598_704508,1676927161510,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9750.0,38739.0,25554.0,102538.0,49431.0,6012.0,402602.0,6931.0,248208.0,229619.0,15222.0,34426.0,64140.0,3829.0,4223.0,101106.0,13242.0,189723.0,19155.0,17679.0,133211.0,313787.0,358452.0,51281.0,10933.0,25925.0,615718.0,32387.0,39266.0,136743.0,39601.0,27.18,36.61,100336_9598_704508,1676927162485,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1595.0,9746.0,38732.0,25536.0,102532.0,49411.0,6016.0,402502.0,6929.0,248153.0,229725.0,15220.0,34428.0,64151.0,3828.0,4222.0,101109.0,13244.0,189535.0,19154.0,17682.0,133347.0,313593.0,358602.0,51272.0,10934.0,25953.0,614922.0,32387.0,39256.0,136834.0,39616.0,27.19,36.6,100336_9598_704508,1676927163458,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1597.0,9749.0,38732.0,25555.0,102561.0,49447.0,6015.0,402698.0,6928.0,247712.0,229604.0,15218.0,34421.0,64147.0,3830.0,4224.0,101102.0,13245.0,189808.0,19153.0,17679.0,133443.0,313891.0,357297.0,51255.0,10934.0,25930.0,614461.0,32376.0,39232.0,136921.0,39609.0,27.17,36.56,100336_9598_704508,1676927164434,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9748.0,38734.0,25555.0,102563.0,49453.0,6015.0,401830.0,6929.0,248288.0,229651.0,15216.0,34425.0,64164.0,3828.0,4225.0,101100.0,13239.0,189978.0,19158.0,17681.0,133395.0,313818.0,357802.0,51249.0,10932.0,25914.0,614999.0,32376.0,39243.0,136822.0,39569.0,27.16,36.56,100336_9598_704508,1676927165408,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9749.0,38745.0,25552.0,102535.0,49428.0,6010.0,401914.0,6932.0,248131.0,229599.0,15217.0,34419.0,64147.0,3832.0,4223.0,101109.0,13242.0,189609.0,19157.0,17673.0,133503.0,313395.0,358164.0,51255.0,10930.0,25997.0,614189.0,32371.0,39222.0,136818.0,39586.0,27.18,36.55,100336_9598_704508,1676927166382,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9745.0,38738.0,25552.0,102527.0,49446.0,6015.0,401970.0,6930.0,248041.0,229617.0,15215.0,34419.0,64153.0,3834.0,4222.0,101113.0,13246.0,189687.0,19156.0,17676.0,133410.0,313516.0,358526.0,51234.0,10931.0,25997.0,614570.0,32374.0,39216.0,136703.0,39602.0,27.17,36.55,100336_9598_704508,1676927167352,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1599.0,9749.0,38744.0,25535.0,102513.0,49435.0,6015.0,402229.0,6930.0,247796.0,229447.0,15210.0,34408.0,64158.0,3831.0,4223.0,101088.0,13243.0,189816.0,19156.0,17675.0,133355.0,313398.0,357578.0,51221.0,10932.0,26041.0,613839.0,32364.0,39221.0,136808.0,39600.0,27.17,36.52,100336_9598_704508,1676927168327,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1598.0,9747.0,38742.0,25529.0,102455.0,49400.0,6015.0,401407.0,6931.0,248019.0,229504.0,15206.0,34417.0,64128.0,3831.0,4222.0,101098.0,13242.0,190039.0,19153.0,17673.0,133144.0,313541.0,357484.0,51233.0,10931.0,26018.0,613398.0,32376.0,39219.0,136839.0,39584.0,27.13,36.51,100336_9598_704508,1676927169301,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
