RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17527,216238,25853,1089,43792,74414,11744,296320,5682,84304,2000000,453531,3533,695268,5307,92842,23969,87872,36093,124392,175267,68343,11212,62717,8109,22669,5270,10910,83059,594405,350916,180142,22.27,31.99,1002.01,183249.82,-1,baseline
2000000,17523,216188,25778,1053,43770,74473,11698,296519,5657,84298,2000000,453247,3527,696130,5302,92568,23976,88073,36089,124371,175257,68327,11248,62673,8098,22661,5268,10919,82955,593844,350790,180258,22.27,31.98,1001.99,183644.18,-1,baseline
2000000,17502,216031,25812,1073,43782,74463,11720,296247,5641,84289,2000000,453675,3518,695140,5313,92793,23959,88008,36079,124342,175225,68373,11239,62737,8098,22656,5235,10919,82818,594501,350594,180166,22.27,31.97,1002.0,184040.26,-1,baseline
2000000,17513,216136,25823,1046,43766,74468,11682,296212,5648,84283,2000000,454168,3541,695512,5298,92602,23947,87861,36061,124313,175353,68367,11214,62662,8082,22661,5258,10903,82895,594120,350612,180194,22.27,31.96,1002.02,182857.14,-1,baseline
2000000,17518,216262,25830,1025,43738,74572,11713,296786,5640,84329,2000000,453745,3534,695602,5297,92541,23970,87905,36079,124343,175238,68310,11234,62737,8109,22684,5259,10932,82901,593570,350360,180240,22.27,31.95,1002.01,183053.26,-1,baseline
2000000,17518,215881,25803,1044,43747,74460,11675,296579,5654,84300,2000000,453354,3526,695403,5297,92591,23964,87844,36074,124366,175214,68353,11202,62679,8073,22645,5242,10917,82896,591164,350693,180091,22.28,31.94,1002.04,184040.26,-1,baseline
2000000,17541,215906,25803,1069,43763,74448,11689,296259,5664,84305,2000000,453552,3533,695275,5290,92239,23964,87842,36093,124354,175275,68342,11218,62685,8089,22675,5270,10898,82887,591598,350965,180178,22.28,31.91,1001.99,183249.82,-1,baseline
2000000,17523,215970,25828,1094,43796,74470,11727,296547,5670,84324,2000000,453426,3529,695595,5332,92571,23966,88046,36087,124399,175241,68370,11260,62736,8132,22693,5261,10905,82903,592085,350592,180160,22.27,31.92,1001.99,183053.26,-1,baseline
2000000,17527,215902,25809,1085,43765,74441,11737,296335,5684,84332,2000000,453253,3526,695405,5313,92472,23957,87911,36074,124402,175327,68335,11216,62732,8084,22675,5284,10951,82810,594099,350644,180124,22.27,31.91,1001.99,184637.57,-1,baseline
2000000,17502,215879,25799,1078,43788,74538,11732,296453,5668,84341,2000000,452859,3554,694372,5314,92932,23952,87983,36099,124382,175268,68343,11250,62700,8093,22663,5270,10898,82751,593018,350743,180130,22.27,31.9,1002.03,184238.93,-1,baseline
2000000,17504,215779,25808,1059,43770,74450,11711,296335,5647,84329,2000000,453881,3527,694688,5325,92684,23986,87982,36117,124314,175366,68345,11228,62709,8082,22656,5266,10910,82994,594256,350598,180150,22.28,31.9,1002.01,184040.26,-1,baseline
2000000,17522,216408,25819,1050,43799,74410,11698,296438,5688,84268,2000000,453449,3494,695053,5309,92602,23997,88091,36106,124374,175359,68383,11241,62701,8112,22668,5245,10907,83119,593466,350800,180058,22.28,31.86,1002.03,184238.93,-1,baseline
