RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14712,937875,234243,640155,101852,58781,24429,376403,67885,449636,2000000,68679,10605,597654,133408,214569,168935,175409,138922,193757,218574,116061,32385,157006,27858,163242,34278,18185,1114631,612434,86980,103412,22.22,32.85,1001.63,119236.14,-1,baseline
2000000,14662,934190,234739,640022,101869,58763,24401,376680,67852,450856,2000000,68651,10565,597399,133428,216308,168987,175850,138813,193689,218567,116017,32351,156780,27863,163105,34230,18131,1094990,612264,86971,103387,22.21,32.86,1001.63,119570.29,-1,baseline
2000000,14674,935510,234309,639755,101834,58697,24408,376655,67897,449483,2000000,68699,10593,597227,133434,216359,168926,175874,138886,193880,218506,116058,32416,156691,27919,163124,34323,18191,1115725,612426,87046,103388,22.2,32.84,1001.65,119319.5,-1,baseline
2000000,14671,937975,234801,639486,101770,58756,24405,376495,67852,448147,2000000,68719,10586,596720,133548,215479,168925,175891,138810,193698,218434,116147,32412,156670,27897,163199,34287,18202,1123290,612573,87043,103428,22.19,32.85,1001.66,119152.89,-1,baseline
2000000,14676,937199,234968,639423,101906,58729,24390,376440,67830,448794,2000000,68648,10567,597193,133359,217717,169019,175605,138866,193801,218370,116053,32376,156482,27861,163174,34291,18172,1143296,612459,87038,103402,22.18,32.85,1001.65,119319.5,-1,baseline
2000000,14685,938914,234361,638645,101833,58799,24408,376324,67859,449332,2000000,68698,10579,597236,133565,218237,168852,175649,138928,193711,218734,116133,32428,156491,27907,163244,34280,18185,1122936,612392,87013,103418,22.18,32.83,1001.67,119486.57,-1,baseline
2000000,14682,937216,234420,638872,101972,58747,24434,376363,67880,447927,2000000,68672,10581,596845,133310,217236,168921,175671,138836,193651,218514,116191,32405,156202,27909,163306,34300,18188,1112412,612298,87028,103445,22.17,32.83,1001.65,119822.14,-1,baseline
2000000,14690,938914,234765,639105,101965,58741,24419,376491,67864,449581,2000000,68650,10586,597033,133475,215605,168971,175908,139060,193727,218533,116188,32403,156135,27900,163342,34305,18174,1139491,612360,87003,103448,22.18,32.83,1001.65,119402.98,-1,baseline
2000000,14689,938309,235268,639084,102088,58762,24400,376625,67832,449479,2000000,68752,10597,596779,133346,215999,169098,175761,138989,193893,218541,116173,32411,156200,27908,163388,34318,18225,1106961,612398,87031,103444,22.17,32.83,1001.64,119906.32,-1,baseline
2000000,14691,941757,235123,638182,101858,58702,24404,376647,67871,449479,2000000,68698,10588,596941,133371,213766,168967,175656,138859,193823,218514,116171,32401,155983,27873,163406,34284,18195,1115196,612403,86974,103441,22.17,32.83,1001.65,119654.12,-1,baseline
2000000,14674,939240,234615,638001,101938,58728,24408,376505,67822,449463,2000000,68719,10606,597181,133301,215932,169056,175446,138924,193901,218681,116109,32389,155956,27898,163300,34294,18211,1155568,612420,86955,103393,22.17,32.83,1001.65,119570.29,-1,baseline
2000000,14701,939754,234344,638680,101912,58675,24408,376456,67904,449076,2000000,68710,10595,597021,133460,214263,168937,175355,138870,193718,218631,116103,32390,155828,27888,163195,34280,18176,1130936,612411,87021,103432,22.19,32.84,1001.65,119486.57,-1,baseline
2000000,14680,939395,234383,638147,101951,58719,24394,376418,67835,449284,2000000,68647,10552,596921,133363,214802,169082,175474,138851,193794,218583,116081,32389,155772,27888,163133,34271,18176,1132995,612371,87022,103364,22.19,32.85,1001.64,119486.57,-1,baseline
2000000,14682,937760,234509,638261,101830,58695,24392,376612,67855,449506,2000000,68711,10600,597037,133470,215230,168954,175734,138859,193690,218530,116208,32375,155702,27890,163253,34288,18181,1141017,612283,87008,103384,22.2,32.84,1001.66,119402.98,-1,baseline
2000000,14675,939034,234004,638195,101902,58660,24381,376414,67861,449824,2000000,68699,10611,596974,133286,215701,168972,175336,138887,193808,218450,116204,32364,155644,27898,163278,34295,18167,1150378,612305,87022,103439,22.2,32.86,1001.67,119402.98,-1,baseline
2000000,14687,938046,234064,638052,101751,58635,24392,376692,67821,449087,2000000,68635,10586,597137,133368,214684,168956,175685,138927,193671,218446,116161,32354,155376,27891,163399,34280,18183,1151218,612275,86974,103414,22.21,32.84,1001.66,120159.58,-1,baseline
2000000,14666,936912,233921,637921,101865,58708,24412,376539,67861,449114,2000000,68670,10589,596438,133311,216386,168980,175401,138916,193751,218450,116089,32392,155183,27897,163317,34284,18172,1121815,612286,86973,103402,22.21,32.86,1001.67,119402.98,-1,baseline
2000000,14662,940156,234534,637052,101923,58747,24401,376407,67849,449357,2000000,68638,10581,596707,133424,214462,169072,175647,138909,193704,218485,116106,32389,155226,27884,163312,34287,18174,1121723,612182,87025,103414,22.21,32.85,1001.67,119822.14,-1,baseline
2000000,14689,937495,233840,637286,101825,58690,24385,376628,67834,448344,2000000,68666,10566,596709,133111,214574,169067,175654,138745,193667,218373,116120,32394,155126,27881,163124,34289,18179,1128085,612302,87047,103459,22.21,32.85,1001.68,119822.14,-1,baseline
2000000,14689,939045,233874,637058,101877,58736,24413,376587,67872,449624,2000000,68648,10577,597083,133326,216773,169007,175504,138837,193730,218454,116061,32365,155057,27886,163087,34299,18181,1131759,612236,86959,103435,22.21,32.86,1001.68,119402.98,-1,baseline
2000000,14673,938123,233774,636756,101843,58725,24397,376485,67893,450239,2000000,68682,10588,597096,133306,215640,168917,175365,138843,193680,218406,116206,32356,155039,27883,163220,34290,18172,1133456,612149,87002,103437,22.21,32.85,1001.65,119319.5,-1,baseline
2000000,14666,940171,234340,637019,101928,58769,24396,376401,67893,449426,2000000,68683,10582,596946,133248,216536,169114,175488,138954,193679,218387,116155,32371,154869,27880,163203,34264,18190,1141214,612158,87020,103411,22.21,32.85,1001.67,119654.12,-1,baseline
