RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14671,938211,236649,624024,101774,58893,24502,376768,67847,450376,2000000,69858,10574,597526,131539,221891,168453,174819,139400,193682,218159,116010,32380,159927,27912,163932,34433,18120,1112515,621298,87295,103539,21.99,33.15,1001.97,116948.37,-1,baseline
2000000,14680,936386,236000,623464,101733,58778,24494,376957,67861,450885,2000000,69838,10551,598505,131422,222550,168235,174985,139369,193794,218238,115993,32366,159235,27914,163798,34404,18088,1125452,620696,87289,103515,21.99,33.15,1001.97,117350.44,-1,baseline
2000000,14646,938390,236737,623018,101770,58804,24451,376601,67821,450913,2000000,69851,10533,597068,131353,221655,168289,174924,139433,193747,218107,116041,32369,158938,27883,163998,34408,18074,1129279,620083,87265,103491,21.99,33.12,1001.97,117431.19,-1,baseline
2000000,14662,936822,236533,622633,101788,58846,24493,376900,67803,450572,2000000,69863,10545,597382,131459,222619,168249,174983,139417,193712,218026,116060,32359,158519,27896,163732,34426,18086,1129159,619650,87218,103526,21.99,33.11,1001.99,117999.53,-1,baseline
2000000,14646,939581,236802,622503,101789,58786,24490,376891,67782,450394,2000000,69801,10543,597399,131551,222642,168229,175070,139383,193828,218041,116021,32378,158068,27912,163869,34406,18077,1126908,619232,87265,103503,21.99,33.1,1001.99,117431.19,-1,baseline
2000000,14641,938911,236428,622214,101563,58764,24499,376889,67850,450406,2000000,69812,10554,597833,131419,222286,168166,175133,139380,193796,218147,116095,32376,157559,27915,163970,34432,18083,1112119,618703,87285,103490,21.99,33.08,1001.96,118162.93,-1,baseline
2000000,14669,938100,235989,622088,101795,58890,24488,376914,67848,451192,2000000,69771,10568,597257,131334,221506,168184,175184,139459,193604,218104,116136,32371,157082,27906,164176,34438,18100,1124457,618180,87272,103496,21.99,33.06,1001.97,118081.17,-1,baseline
2000000,14669,938669,235871,621798,101686,58816,24504,376588,67852,450483,2000000,69737,10577,597744,131476,221573,168223,175261,139459,193845,218111,116107,32396,156568,27897,163959,34440,18073,1135544,617694,87257,103505,21.98,33.05,1002.01,118326.78,-1,baseline
2000000,14669,935921,236493,621226,101638,58857,24506,376674,67849,450490,2000000,69761,10574,596785,131400,222399,168316,175295,139364,193787,218069,116005,32389,156151,27922,163905,34423,18098,1137297,617308,87294,103500,21.97,33.04,1001.94,118326.78,-1,baseline
2000000,14659,935804,236890,621093,101710,58814,24513,376601,67834,450953,2000000,69725,10575,596843,131386,221948,168268,175194,139482,193773,218155,116040,32370,155676,27913,163873,34442,18075,1143370,616722,87279,103462,21.96,33.01,1001.98,118655.85,-1,baseline
2000000,14673,937785,236591,621241,101900,58905,24497,376654,67832,450760,2000000,69727,10570,597265,131307,222518,168241,175207,139467,193768,218264,116009,32388,155599,27915,163952,34458,18100,1136213,616429,87290,103488,21.96,32.99,1001.97,118655.85,-1,baseline
2000000,14662,938638,237198,620989,101754,58855,24495,376938,67823,452014,2000000,69706,10527,597575,131495,222691,168421,175066,139523,193838,218091,116091,32404,155138,27944,164028,34453,18077,1144150,616166,87304,103456,21.96,32.97,1001.97,118655.85,-1,baseline
2000000,14669,937700,237103,620489,101863,58802,24515,376852,67830,450803,2000000,69753,10579,597096,131310,221841,168415,174964,139486,193653,217972,116141,32398,154892,27935,163902,34482,18088,1150718,615768,87295,103422,21.94,32.97,1001.98,118573.41,-1,baseline
