precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,4841.0,450942.0,5509.0,226846.0,174229.0,5123.0,65298.0,147429.0,7396.0,208456.0,22258.0,43377.0,32912.0,311518.0,11432.0,45500.0,284255.0,12689.0,116516.0,12694.0,89097.0,26738.0,6813.0,181138.0,89084.0,99262.0,38178.0,45986.0,30435.0,386590.0,20173.0,15775.0,25.02,30.79,100139_3637_0700807,1676933944742,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4839.0,451185.0,5508.0,227132.0,174378.0,5118.0,65330.0,147229.0,7399.0,208331.0,22248.0,43353.0,32920.0,311703.0,11430.0,45501.0,284061.0,12686.0,116465.0,12699.0,89128.0,26757.0,6814.0,181090.0,89108.0,99362.0,38183.0,45975.0,30455.0,386613.0,20168.0,15769.0,25.01,30.8,100139_3637_0700807,1676933946683,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4842.0,451004.0,5512.0,226767.0,174237.0,5117.0,65237.0,147333.0,7401.0,208467.0,22258.0,43364.0,32919.0,311724.0,11434.0,45481.0,284177.0,12687.0,116443.0,12696.0,89133.0,26750.0,6814.0,181165.0,89085.0,99308.0,38185.0,45950.0,30469.0,386665.0,20168.0,15775.0,25.03,30.79,100139_3637_0700807,1676933947655,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4841.0,450702.0,5514.0,227167.0,174243.0,5115.0,65274.0,147258.0,7400.0,208339.0,22241.0,43390.0,32911.0,311614.0,11436.0,45477.0,284122.0,12690.0,116483.0,12697.0,89139.0,26753.0,6815.0,180956.0,89081.0,99293.0,38170.0,45948.0,30430.0,386536.0,20165.0,15772.0,25.02,30.79,100139_3637_0700807,1676933948626,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4845.0,450606.0,5511.0,227039.0,174370.0,5123.0,65247.0,146881.0,7397.0,208289.0,22250.0,43375.0,32916.0,311607.0,11431.0,45459.0,284193.0,12689.0,116455.0,12698.0,89141.0,26767.0,6812.0,180979.0,89092.0,99311.0,38173.0,45937.0,30438.0,386742.0,20169.0,15773.0,25.01,30.81,100139_3637_0700807,1676933949597,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4844.0,451108.0,5509.0,226807.0,174316.0,5119.0,65270.0,147012.0,7402.0,208286.0,22263.0,43376.0,32916.0,311522.0,11430.0,45443.0,284417.0,12689.0,116418.0,12703.0,89119.0,26745.0,6811.0,180908.0,89060.0,99299.0,38175.0,45922.0,30448.0,386489.0,20170.0,15770.0,25.02,30.81,100139_3637_0700807,1676933950568,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4841.0,450906.0,5513.0,226799.0,174218.0,5123.0,65274.0,147143.0,7394.0,208245.0,22260.0,43381.0,32921.0,311450.0,11433.0,45470.0,284346.0,12686.0,116454.0,12697.0,89126.0,26734.0,6812.0,181003.0,89083.0,99361.0,38160.0,45921.0,30484.0,386634.0,20170.0,15780.0,25.03,30.79,100139_3637_0700807,1676933951539,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4841.0,451134.0,5509.0,227172.0,174225.0,5120.0,65250.0,147426.0,7399.0,208183.0,22262.0,43369.0,32917.0,311500.0,11435.0,45486.0,284487.0,12688.0,116483.0,12695.0,89145.0,26748.0,6815.0,180988.0,89077.0,99308.0,38167.0,45946.0,30383.0,386493.0,20168.0,15773.0,25.02,30.8,100139_3637_0700807,1676933952508,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4841.0,450695.0,5509.0,227215.0,174102.0,5123.0,65254.0,146911.0,7400.0,208503.0,22251.0,43364.0,32923.0,311530.0,11429.0,45456.0,284279.0,12693.0,116517.0,12696.0,89126.0,26723.0,6818.0,181067.0,89073.0,99277.0,38157.0,45918.0,30465.0,386539.0,20167.0,15773.0,25.03,30.79,100139_3637_0700807,1676933953480,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4842.0,451053.0,5510.0,226968.0,174168.0,5121.0,65267.0,147310.0,7397.0,208289.0,22250.0,43343.0,32916.0,311380.0,11431.0,45486.0,284117.0,12687.0,116415.0,12697.0,89156.0,26705.0,6813.0,180933.0,89049.0,99253.0,38135.0,45918.0,30435.0,386546.0,20173.0,15775.0,25.02,30.78,100139_3637_0700807,1676933954451,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
