precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,4839.0,447756.0,5506.0,225695.0,174107.0,5115.0,65195.0,146694.0,7396.0,207124.0,22199.0,43172.0,32907.0,310920.0,11404.0,45261.0,283192.0,12672.0,116468.0,12698.0,89039.0,26672.0,6805.0,178488.0,88303.0,99191.0,38047.0,45116.0,30258.0,383507.0,20179.0,15785.0,24.91,30.29,100139_3637_0700807,1676934564523,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4840.0,447992.0,5503.0,225501.0,174013.0,5111.0,65209.0,146904.0,7398.0,207213.0,22196.0,43176.0,32907.0,310971.0,11399.0,45302.0,283131.0,12675.0,116472.0,12697.0,89047.0,26660.0,6808.0,178391.0,88316.0,99111.0,38054.0,45154.0,30376.0,383457.0,20173.0,15784.0,24.91,30.25,100139_3637_0700807,1676934566465,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4842.0,447947.0,5509.0,225552.0,174230.0,5111.0,65246.0,146837.0,7397.0,206988.0,22187.0,43188.0,32908.0,310863.0,11403.0,45304.0,283244.0,12673.0,116495.0,12695.0,89016.0,26654.0,6807.0,178359.0,88328.0,99119.0,38055.0,45136.0,30440.0,383504.0,20174.0,15779.0,24.94,30.25,100139_3637_0700807,1676934567436,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4842.0,447705.0,5510.0,225787.0,174283.0,5113.0,65260.0,146861.0,7400.0,207057.0,22195.0,43186.0,32913.0,310880.0,11403.0,45288.0,283223.0,12675.0,116327.0,12693.0,89020.0,26651.0,6810.0,178371.0,88324.0,99151.0,38046.0,45127.0,30452.0,383380.0,20177.0,15772.0,24.92,30.24,100139_3637_0700807,1676934568407,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4844.0,447729.0,5509.0,225869.0,174143.0,5113.0,65245.0,146801.0,7396.0,207353.0,22193.0,43185.0,32902.0,310836.0,11401.0,45310.0,283647.0,12677.0,116436.0,12698.0,88976.0,26669.0,6804.0,178324.0,88313.0,99168.0,38050.0,45100.0,30452.0,383380.0,20174.0,15771.0,24.9,30.23,100139_3637_0700807,1676934569377,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4841.0,448051.0,5507.0,225966.0,174151.0,5114.0,65193.0,146513.0,7394.0,207119.0,22191.0,43208.0,32901.0,311056.0,11399.0,45300.0,283650.0,12671.0,116501.0,12700.0,89012.0,26686.0,6811.0,178524.0,88339.0,99163.0,38046.0,45108.0,30476.0,383368.0,20170.0,15770.0,24.93,30.23,100139_3637_0700807,1676934570349,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4836.0,448236.0,5509.0,225815.0,174020.0,5117.0,65210.0,146532.0,7397.0,207140.0,22176.0,43195.0,32918.0,310856.0,11401.0,45299.0,283387.0,12674.0,116423.0,12700.0,89063.0,26677.0,6807.0,178350.0,88308.0,99192.0,38050.0,45074.0,30461.0,383422.0,20171.0,15776.0,24.93,30.24,100139_3637_0700807,1676934571319,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4836.0,447804.0,5511.0,226139.0,174013.0,5112.0,65270.0,146784.0,7397.0,206896.0,22191.0,43180.0,32902.0,311071.0,11397.0,45291.0,283322.0,12675.0,116504.0,12695.0,89016.0,26663.0,6809.0,178334.0,88299.0,99121.0,38056.0,45131.0,30381.0,383286.0,20174.0,15782.0,24.92,30.22,100139_3637_0700807,1676934572290,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4839.0,448020.0,5508.0,226077.0,174293.0,5115.0,65241.0,146745.0,7397.0,207151.0,22198.0,43204.0,32904.0,310660.0,11398.0,45324.0,282933.0,12670.0,116355.0,12697.0,88992.0,26671.0,6809.0,178492.0,88310.0,99152.0,38057.0,45140.0,30479.0,383437.0,20173.0,15770.0,24.95,30.22,100139_3637_0700807,1676934574227,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,4840.0,447489.0,5509.0,225530.0,174155.0,5119.0,65195.0,146849.0,7395.0,207181.0,22190.0,43189.0,32912.0,310718.0,11402.0,45324.0,283329.0,12674.0,116413.0,12700.0,89030.0,26658.0,6807.0,178479.0,88308.0,99170.0,38043.0,45092.0,30554.0,383311.0,20170.0,15780.0,24.91,30.2,100139_3637_0700807,1676934575197,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
