RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14698,944065,234245,580440,102362,58539,24405,377704,67899,448313,2000000,73734,10590,603617,133590,221007,165635,174196,138805,193936,218473,116312,32384,130635,27781,162891,34449,18037,1087680,619127,87029,103407,22.32,34.11,1000.56,117269.81,-1,baseline
2000000,14691,943486,234660,580724,102410,58523,24367,377551,67865,448247,2000000,73739,10593,602720,133574,223130,165734,174095,138726,193850,218435,116348,32400,130644,27752,162906,34435,18047,1091337,618998,87118,103493,22.32,34.09,1000.56,117512.04,-1,baseline
2000000,14680,944501,234237,580708,102397,58486,24360,377487,67864,447836,2000000,73671,10593,602304,133484,221222,165827,174145,138864,193804,218502,116373,32380,130689,27739,163143,34428,18039,1090679,618950,87123,103507,22.32,34.09,1000.56,117593.01,-1,baseline
2000000,14712,944540,234430,580509,102374,58568,24403,377426,67844,447723,2000000,73698,10586,603544,133564,221115,165653,174017,138777,193794,218383,116337,32385,130528,27750,163133,34455,18036,1080506,618885,87109,103457,22.32,34.09,1000.53,117755.28,-1,baseline
2000000,14675,948627,233941,580073,102357,58517,24388,377224,67868,448183,2000000,73704,10574,602895,133524,222392,165666,174247,138744,193782,218375,116231,32396,130522,27743,163162,34449,18055,1086134,618805,87024,103433,22.33,34.11,1000.56,117431.19,-1,baseline
2000000,14684,947119,234157,580672,102351,58555,24353,377509,67879,448536,2000000,73663,10584,603228,133414,221662,165864,174054,138817,193915,218515,116312,32391,130558,27749,163206,34473,18054,1089567,618813,87070,103453,22.33,34.1,1000.53,117269.81,-1,baseline
2000000,14691,944608,234554,580418,102297,58575,24408,377649,67905,448194,2000000,73779,10600,602361,133434,222725,165746,174283,138886,193818,218521,116294,32378,130525,27729,163257,34417,18011,1088829,618852,87058,103411,22.33,34.09,1000.55,117269.81,-1,baseline
2000000,14660,944985,234645,580412,102404,58481,24364,377388,67865,446937,2000000,73742,10566,602711,133481,223454,165901,173815,138849,193853,218466,116315,32430,130667,27770,163324,34473,18054,1095054,619031,87084,103458,22.33,34.1,1000.57,117593.01,-1,baseline
2000000,14680,944382,234727,580801,102390,58542,24397,377493,67888,448394,2000000,73789,10577,602591,133507,220123,165725,173888,138752,193789,218449,116353,32396,130519,27748,163170,34459,18046,1083797,618996,87105,103474,22.33,34.1,1000.59,117999.53,-1,baseline
2000000,14680,945573,234593,580391,102400,58514,24360,377071,67866,448173,2000000,73741,10605,603005,133562,220476,165740,174090,138719,193929,218610,116225,32396,130500,27759,163133,34445,18041,1082075,618858,87101,103436,22.33,34.1,1000.56,117918.0,-1,baseline
2000000,14707,944413,234422,580810,102367,58560,24395,377159,67853,448836,2000000,73663,10593,603053,133510,222827,165834,173975,138793,193820,218554,116326,32417,130638,27764,163181,34460,18077,1082028,618883,87123,103457,22.33,34.08,1000.57,117512.04,-1,baseline
2000000,14676,945189,234627,580717,102410,58543,24372,377135,67835,447612,2000000,73670,10584,602811,133511,221851,165765,173947,138764,193711,218545,116337,32402,130517,27757,163128,34460,18023,1088772,618860,87080,103412,22.32,34.08,1000.57,118244.8,-1,baseline
2000000,14685,945713,234458,580647,102334,58549,24387,377253,67857,447812,2000000,73743,10551,602608,133372,221157,165674,173965,138787,193723,218551,116266,32368,130485,27739,163062,34415,18032,1091090,618820,87066,103390,22.32,34.09,1000.57,118162.93,-1,baseline
