precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1593.0,9645.0,38663.0,25878.0,101314.0,49089.0,5960.0,403055.0,6937.0,241866.0,233269.0,14987.0,34458.0,63899.0,3826.0,4185.0,99506.0,13131.0,188253.0,19184.0,17372.0,131721.0,309126.0,341464.0,50529.0,10883.0,25587.0,588300.0,32148.0,38076.0,136479.0,39698.0,25.64,37.03,100336_9598_704508,1676932747362,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1589.0,9647.0,38676.0,25846.0,101233.0,49069.0,5960.0,402343.0,6934.0,242279.0,233036.0,14983.0,34448.0,63875.0,3826.0,4184.0,99503.0,13130.0,188117.0,19181.0,17368.0,131906.0,309215.0,340935.0,50542.0,10879.0,25557.0,587929.0,32141.0,38074.0,136507.0,39664.0,25.65,36.99,100336_9598_704508,1676932748338,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9646.0,38688.0,25839.0,101284.0,49100.0,5963.0,402124.0,6937.0,241692.0,233214.0,14977.0,34456.0,63881.0,3828.0,4187.0,99498.0,13126.0,188174.0,19184.0,17371.0,132025.0,309805.0,340931.0,50539.0,10879.0,25516.0,587841.0,32140.0,38058.0,136579.0,39707.0,25.65,36.97,100336_9598_704508,1676932749313,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1595.0,9646.0,38687.0,25811.0,101296.0,49054.0,5962.0,402149.0,6940.0,241485.0,233020.0,14972.0,34448.0,63876.0,3826.0,4185.0,99496.0,13127.0,187808.0,19184.0,17371.0,131985.0,309384.0,340604.0,50539.0,10879.0,25499.0,587582.0,32138.0,38068.0,136563.0,39700.0,25.65,36.96,100336_9598_704508,1676932750288,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9645.0,38674.0,25825.0,101257.0,49055.0,5963.0,402735.0,6938.0,241831.0,233021.0,14966.0,34443.0,63882.0,3824.0,4183.0,99484.0,13129.0,188277.0,19186.0,17369.0,131942.0,309215.0,339828.0,50532.0,10883.0,25545.0,586853.0,32130.0,38053.0,136626.0,39722.0,25.66,36.92,100336_9598_704508,1676932751263,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9647.0,38674.0,25820.0,101338.0,49067.0,5959.0,401726.0,6939.0,242143.0,233082.0,14967.0,34449.0,63871.0,3828.0,4185.0,99498.0,13124.0,188385.0,19186.0,17366.0,131821.0,309146.0,340655.0,50571.0,10874.0,25524.0,586235.0,32141.0,38053.0,136417.0,39712.0,25.65,36.91,100336_9598_704508,1676932752238,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9645.0,38674.0,25810.0,101273.0,49085.0,5961.0,401569.0,6939.0,242094.0,233055.0,14962.0,34445.0,63867.0,3830.0,4187.0,99506.0,13126.0,188724.0,19183.0,17367.0,131810.0,309285.0,340600.0,50557.0,10880.0,25583.0,585673.0,32140.0,38043.0,136538.0,39692.0,25.66,36.89,100336_9598_704508,1676932753214,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9647.0,38684.0,25788.0,101347.0,49085.0,5961.0,401682.0,6938.0,241981.0,233101.0,14959.0,34441.0,63850.0,3827.0,4183.0,99491.0,13127.0,188096.0,19186.0,17369.0,131854.0,309418.0,339927.0,50541.0,10877.0,25575.0,586079.0,32130.0,38037.0,136512.0,39674.0,25.63,36.88,100336_9598_704508,1676932754184,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1594.0,9646.0,38672.0,25798.0,101267.0,49059.0,5961.0,402401.0,6938.0,242003.0,233119.0,14956.0,34447.0,63865.0,3829.0,4184.0,99486.0,13126.0,188374.0,19184.0,17366.0,131760.0,309366.0,340279.0,50557.0,10874.0,25580.0,585747.0,32126.0,38027.0,136450.0,39684.0,25.64,36.88,100336_9598_704508,1676932755149,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9644.0,38681.0,25786.0,101336.0,49065.0,5960.0,402014.0,6939.0,241713.0,233041.0,14954.0,34446.0,63860.0,3829.0,4183.0,99501.0,13127.0,188477.0,19184.0,17365.0,131870.0,309387.0,340638.0,50540.0,10876.0,25538.0,585044.0,32123.0,38018.0,136497.0,39695.0,25.66,36.86,100336_9598_704508,1676932756124,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9645.0,38675.0,25773.0,101344.0,49064.0,5962.0,401590.0,6938.0,241488.0,232903.0,14942.0,34447.0,63862.0,3827.0,4185.0,99496.0,13128.0,188302.0,19188.0,17367.0,131890.0,309373.0,340168.0,50574.0,10881.0,25646.0,584170.0,32130.0,38021.0,136493.0,39663.0,25.61,36.83,100336_9598_704508,1676932757089,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9643.0,38663.0,25769.0,101311.0,49067.0,5962.0,401155.0,6937.0,242075.0,233124.0,14950.0,34437.0,63860.0,3825.0,4185.0,99505.0,13126.0,188381.0,19185.0,17365.0,131856.0,309093.0,340711.0,50604.0,10882.0,25549.0,584377.0,32125.0,38010.0,136462.0,39693.0,25.66,36.82,100336_9598_704508,1676932758064,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1588.0,9644.0,38669.0,25753.0,101335.0,49077.0,5961.0,401285.0,6940.0,241573.0,232803.0,14944.0,34455.0,63848.0,3826.0,4185.0,99490.0,13129.0,188468.0,19188.0,17359.0,131958.0,309311.0,340982.0,50580.0,10877.0,25542.0,584359.0,32133.0,38020.0,136371.0,39677.0,25.64,36.8,100336_9598_704508,1676932759038,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9646.0,38679.0,25769.0,101299.0,49099.0,5961.0,401562.0,6940.0,241664.0,232925.0,14942.0,34452.0,63868.0,3825.0,4184.0,99508.0,13127.0,188506.0,19185.0,17359.0,131779.0,309303.0,340745.0,50539.0,10877.0,25618.0,583692.0,32122.0,38013.0,136412.0,39708.0,25.64,36.8,100336_9598_704508,1676932760007,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9647.0,38671.0,25768.0,101256.0,49121.0,5962.0,401521.0,6937.0,241998.0,232918.0,14938.0,34448.0,63870.0,3825.0,4185.0,99494.0,13126.0,188665.0,19186.0,17366.0,131846.0,309174.0,340724.0,50555.0,10877.0,25582.0,583324.0,32125.0,38010.0,136478.0,39690.0,25.65,36.79,100336_9598_704508,1676932760983,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9646.0,38656.0,25786.0,101284.0,49059.0,5959.0,401056.0,6934.0,242265.0,232845.0,14934.0,34452.0,63872.0,3828.0,4182.0,99504.0,13126.0,188505.0,19185.0,17361.0,131813.0,309345.0,340501.0,50552.0,10878.0,25634.0,583653.0,32118.0,38006.0,136355.0,39668.0,25.67,36.78,100336_9598_704508,1676932761943,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9646.0,38653.0,25762.0,101353.0,49071.0,5963.0,401522.0,6935.0,242180.0,232839.0,14934.0,34440.0,63875.0,3826.0,4186.0,99493.0,13127.0,188374.0,19189.0,17362.0,131755.0,309476.0,341096.0,50528.0,10881.0,25622.0,583879.0,32126.0,38001.0,136401.0,39704.0,25.67,36.76,100336_9598_704508,1676932762918,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
