RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,14705,945122,234455,617061,102266,58508,24399,376470,67966,448602,2000000,70298,10606,599219,133668,221746,168697,175082,138539,193684,217775,116023,32447,148721,27913,162568,34367,18224,1103568,615370,86934,103483,22.47,33.54,1001.24,118491.09,-1,baseline
2000000,14703,944474,234068,617524,102304,58600,24401,376654,67919,449134,2000000,70331,10643,598716,133574,220950,168678,175071,138527,193739,217982,116077,32426,148665,27905,162616,34343,18231,1094224,615274,86925,103494,22.48,33.5,1001.26,118573.41,-1,baseline
2000000,14715,940421,233198,616368,102280,58615,24420,376578,67954,448999,2000000,70297,10604,598522,133568,220795,168552,175076,138391,193730,217800,116069,32394,148577,27891,162352,34349,18194,1091034,615232,86862,103475,22.48,33.5,1001.27,118655.85,-1,baseline
2000000,14717,939222,234380,616082,102271,58538,24379,376768,67879,448679,2000000,70268,10641,598847,133611,220586,168572,175289,138546,193729,217964,116114,32419,148453,27908,162573,34360,18215,1100466,615255,86885,103491,22.47,33.46,1001.25,118326.78,-1,baseline
2000000,14706,939290,234758,616037,102348,58523,24413,376618,67893,448124,2000000,70332,10602,598711,133700,220759,168549,175203,138481,193820,217841,116065,32450,148424,27923,162550,34358,18222,1093661,615217,86934,103439,22.48,33.44,1001.2,118408.88,-1,baseline
2000000,14696,939734,234060,616251,102305,58539,24410,376922,67914,447950,2000000,70316,10609,598459,133688,221093,168473,175000,138367,193762,217647,116146,32396,148498,27880,162605,34320,18201,1099187,615358,86851,103448,22.47,33.42,1001.2,118081.17,-1,baseline
2000000,14698,941860,234284,615398,102198,58565,24369,376735,67896,449397,2000000,70311,10598,598633,133715,222061,168569,175199,138544,193601,218029,116110,32420,148438,27909,162451,34334,18211,1101043,615253,86897,103449,22.47,33.39,1001.17,117755.28,-1,baseline
2000000,14714,942817,234169,616150,102339,58556,24404,376380,67887,448747,2000000,70248,10628,598131,133676,220949,168850,175059,138659,193716,218321,116088,32430,148417,27920,162684,34359,18268,1097267,615233,86941,103430,22.46,33.4,1001.2,118573.41,-1,baseline
2000000,14710,942134,233901,615927,102346,58548,24431,376313,67884,449146,2000000,70297,10616,598307,133644,221556,168670,175055,138582,193774,217742,116095,32440,148356,27918,162687,34355,18250,1092270,615213,86876,103484,22.47,33.38,1001.22,118738.4,-1,baseline
2000000,14701,941012,234186,615821,102264,58530,24418,376717,67875,449409,2000000,70273,10593,598278,133567,221005,168616,175347,138525,193874,218140,115963,32375,148181,27868,162525,34322,18176,1091592,615120,86889,103454,22.47,33.35,1001.2,118408.88,-1,baseline
2000000,14689,941279,233822,616166,102300,58570,24395,376463,67860,448432,2000000,70264,10602,598077,133636,221363,168570,175217,138508,193750,217733,116096,32368,148163,27862,162674,34333,18197,1094768,615116,86843,103493,22.46,33.35,1001.16,118162.93,-1,baseline
2000000,14687,935386,233429,615193,102475,58565,24379,376577,67892,448753,2000000,70227,10598,598185,133562,221057,168619,175298,138564,193695,217571,116058,32403,148067,27861,162557,34314,18204,1097328,614968,86809,103472,22.46,33.32,1001.13,118162.93,-1,baseline
2000000,14678,940271,233263,615134,102421,58560,24383,376486,67907,449229,2000000,70230,10595,598514,133666,221447,168529,175248,138592,193747,217720,116066,32407,148077,27921,162646,34372,18208,1094075,615264,86878,103484,22.47,33.31,1001.16,118573.41,-1,baseline
2000000,14710,941525,233240,615048,102497,58569,24388,376503,67947,449325,2000000,70307,10613,597864,133697,220619,168572,175012,138672,193626,217610,116106,32421,148051,27869,162478,34321,18210,1105472,615146,86929,103531,22.46,33.29,1001.12,118081.17,-1,baseline
2000000,14717,943198,233340,615132,102437,58513,24422,376786,67882,448945,2000000,70261,10600,598063,133738,220716,168689,175387,138484,193632,217765,116104,32416,148045,27880,162718,34325,18172,1107159,614992,86901,103484,22.47,33.27,1001.13,118821.07,-1,baseline
2000000,14706,940349,233385,615047,102341,58553,24417,376783,67914,449941,2000000,70237,10602,598211,133621,222000,168500,175262,138565,193608,217503,116065,32407,147968,27884,162632,34338,18233,1099800,615295,86941,103445,22.46,33.26,1001.15,118573.41,-1,baseline
2000000,14705,941243,233207,614994,102346,58557,24404,376612,67915,448859,2000000,70307,10600,598494,133723,221633,168589,175389,138489,193718,217763,116172,32437,147966,27893,162471,34318,18240,1093327,615298,86897,103449,22.47,33.25,1001.14,118903.85,-1,baseline
2000000,14691,939256,233591,614904,102331,58535,24403,376652,67880,449239,2000000,70270,10616,598151,133753,221368,168743,175201,138415,193723,217703,116058,32432,147941,27900,162450,34352,18213,1096494,615220,86940,103480,22.46,33.24,1001.12,118244.8,-1,baseline
2000000,14682,939425,233491,614570,102313,58603,24406,376804,67938,449268,2000000,70274,10605,598365,133747,220919,168752,175313,138536,193702,217947,116011,32414,147830,27893,162399,34329,18208,1096246,614975,86920,103441,22.47,33.23,1001.13,118738.4,-1,baseline
2000000,14703,940730,233684,614560,102364,58530,24388,376865,67897,449278,2000000,70274,10586,598247,133514,221763,168707,175314,138478,193715,217672,116075,32401,147763,27900,162502,34347,18199,1099852,614901,86910,103480,22.47,33.21,1001.15,118903.85,-1,baseline
2000000,14687,938882,233370,614539,102341,58705,24419,376674,67909,449071,2000000,70202,10628,598325,133668,221730,168569,175165,138509,193760,217973,116109,32414,147698,27889,162404,34336,18195,1097441,614846,86900,103435,22.47,33.21,1001.19,118903.85,-1,baseline
2000000,14715,938602,234012,614085,102352,58598,24400,376757,67897,448770,2000000,70217,10605,599045,133674,221669,168507,175627,138679,193718,217922,116037,32391,147738,27893,162489,34337,18200,1093989,614873,86884,103457,22.47,33.2,1001.19,118573.41,-1,baseline
2000000,14699,939842,233721,614143,102431,58550,24406,376967,67905,448829,2000000,70192,10579,598431,133827,221433,168667,175416,138576,193688,217653,115998,32399,147544,27884,162371,34333,18220,1091850,614760,86893,103479,22.47,33.21,1001.22,119236.14,-1,baseline
