RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17541,217216,25767,1028,43599,74625,11545,296863,5675,84664,2000000,506525,3534,699643,5464,92596,23078,87732,36128,124396,175179,69034,11276,66513,7735,22474,5300,10889,86244,602835,349202,180844,23.34,32.5,999.63,161412.35,-1,baseline
2000000,17543,217190,25729,1016,43627,74545,11566,297108,5673,84600,2000000,507432,3568,700019,5462,92654,23051,87712,36090,124268,175278,68993,11235,66467,7712,22430,5256,10832,86300,603643,349615,180751,23.34,32.49,999.65,162179.28,-1,baseline
2000000,17525,217382,25758,1007,43572,74478,11532,297045,5668,84615,2000000,506223,3547,699502,5442,92692,23022,87691,36079,124246,175169,69025,11246,66471,7719,22465,5302,10851,86268,603705,349626,180846,23.34,32.5,999.66,162642.95,-1,baseline
2000000,17565,216964,25738,1034,43612,74491,11586,297093,5656,84642,2000000,506583,3549,698537,5465,92656,23064,87694,36101,124293,175218,69011,11250,66476,7726,22456,5279,10862,86347,603018,349310,180863,23.34,32.5,999.71,162642.95,-1,baseline
2000000,17536,216995,25750,1055,43640,74510,11584,296937,5664,84647,2000000,506038,3570,698581,5451,92795,23060,87846,36102,124272,175128,69013,11257,66461,7733,22453,5261,10848,86288,604110,349291,180894,23.34,32.49,999.7,162798.09,-1,baseline
2000000,17527,216711,25740,1051,43641,74503,11596,297291,5682,84672,2000000,507204,3575,698050,5472,92876,23078,87755,36101,124309,175072,68998,11250,66474,7760,22478,5247,10867,86295,603609,350124,180786,23.34,32.5,999.71,162953.53,-1,baseline
2000000,17556,217010,25740,1037,43622,74591,11582,297325,5675,84649,2000000,505983,3559,698655,5467,92997,23042,87760,36105,124293,175063,68984,11248,66458,7733,22440,5242,10846,86361,603678,349767,180810,23.34,32.48,999.7,163109.26,-1,baseline
2000000,17547,217466,25756,1039,43650,74534,11591,297514,5679,84637,2000000,506094,3549,698833,5474,92883,23058,87822,36100,124252,175105,68973,11209,66467,7707,22424,5282,10867,86370,604169,349731,180910,23.33,32.48,999.7,163265.31,-1,baseline
2000000,17532,216966,25758,1066,43648,74503,11570,297180,5682,84652,2000000,505862,3540,699283,5425,92546,23039,87801,36078,124189,175132,68983,11239,66467,7707,22413,5270,10862,86346,604901,349972,180787,23.34,32.49,999.71,163421.64,-1,baseline
2000000,17540,217138,25702,1023,43595,74636,11575,296444,5680,84616,2000000,505892,3552,698907,5446,92893,23051,87878,36101,124313,175169,68988,11228,66483,7746,22444,5291,10880,86378,606352,350175,180785,23.34,32.49,999.74,163421.64,-1,baseline
