RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17616,218113,25771,1142,43553,74710,11612,298487,5700,84800,2000000,478336,3586,705441,5551,92612,22926,88011,36100,124493,175604,69093,11260,68791,7685,22465,5327,11121,89122,617115,349724,181408,22.37,34.47,999.44,167101.82,-1,baseline
2000000,17615,218044,25752,1085,43515,74622,11584,298666,5670,84783,2000000,478969,3563,704281,5549,92589,22935,87988,36118,124664,175661,69097,11271,68832,7655,22457,5323,11115,89221,617716,349934,181312,22.37,34.49,999.43,165964.34,-1,baseline
2000000,17622,217792,25766,1087,43513,74607,11621,298485,5714,84723,2000000,478640,3573,704557,5540,92465,22938,88039,36132,124566,175664,69099,11246,68790,7687,22429,5348,11129,89210,616937,349836,181404,22.37,34.5,999.44,166125.89,-1,baseline
2000000,17616,217886,25728,1090,43512,74514,11649,298343,5686,84723,2000000,478652,3543,704070,5536,92509,22888,87975,36087,124461,175546,69067,11215,68797,7647,22414,5311,11112,89128,616684,350027,181382,22.37,34.51,999.45,165803.1,-1,baseline
2000000,17636,217398,25735,1096,43546,74531,11635,298881,5725,84752,2000000,479333,3568,703915,5542,92891,22918,88036,36109,124429,175515,69067,11251,68782,7678,22407,5305,11096,89151,617173,350395,181429,22.37,34.51,999.44,165803.1,-1,baseline
2000000,17615,217871,25726,1117,43544,74569,11628,298642,5728,84784,2000000,478667,3568,704443,5565,92973,22938,87992,36164,124346,175619,69108,11255,68763,7674,22445,5295,11117,89216,617742,349813,181435,22.38,34.52,999.44,166938.37,-1,baseline
2000000,17620,218075,25741,1099,43567,74705,11612,298503,5670,84781,2000000,479002,3572,704636,5552,92823,22976,88033,36131,124211,175528,69095,11258,68795,7671,22434,5343,11138,89197,616992,350355,181489,22.37,34.54,999.43,165321.28,-1,baseline
2000000,17618,217526,25770,1090,43522,74519,11609,298797,5707,84776,2000000,479525,3538,705035,5552,92523,22936,87976,36111,124484,175500,69071,11283,68800,7687,22443,5312,11072,89168,617392,349741,181465,22.38,34.54,999.46,166287.75,-1,baseline
2000000,17604,217942,25752,1104,43506,74595,11589,298438,5666,84752,2000000,479444,3566,704719,5536,92679,22911,87978,36098,124291,175593,69085,11224,68810,7658,22427,5300,11096,89178,617190,350034,181346,22.38,34.52,999.43,166125.89,-1,baseline
2000000,17575,217607,25746,1101,43524,74583,11600,298527,5705,84762,2000000,479370,3561,704956,5535,92721,22929,87873,36087,124508,175533,69062,11242,68734,7635,22394,5279,11087,89217,617758,350143,181213,22.38,34.55,999.43,166449.93,-1,baseline
