precision_resistor,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,deviceid,timestamp_ms,mfc_1,mfc_2,mfc_3,mfc_4,mfc_5,trial_state
10000.0,1595.0,9650.0,38692.0,25931.0,101621.0,49056.0,5981.0,401944.0,6935.0,242221.0,235497.0,13938.0,34422.0,63802.0,3815.0,4186.0,99427.0,13178.0,187785.0,19189.0,17400.0,132150.0,310277.0,343276.0,50701.0,10893.0,25599.0,541852.0,32147.0,37950.0,136395.0,39524.0,25.7,36.42,100336_9598_704508,1676935796184,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1594.0,9648.0,38696.0,25888.0,101707.0,49078.0,5980.0,400880.0,6931.0,242253.0,235391.0,13929.0,34414.0,63812.0,3815.0,4186.0,99437.0,13176.0,187983.0,19191.0,17403.0,132130.0,310558.0,343469.0,50708.0,10895.0,25554.0,540530.0,32145.0,37954.0,136411.0,39509.0,25.73,36.39,100336_9598_704508,1676935797160,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9648.0,38696.0,25879.0,101668.0,49083.0,5981.0,400429.0,6933.0,242356.0,235422.0,13926.0,34429.0,63797.0,3816.0,4187.0,99421.0,13182.0,187717.0,19190.0,17400.0,132291.0,310849.0,343060.0,50682.0,10892.0,25530.0,540706.0,32144.0,37939.0,136374.0,39529.0,25.7,36.35,100336_9598_704508,1676935798134,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1590.0,9647.0,38703.0,25857.0,101734.0,49087.0,5982.0,400495.0,6935.0,242196.0,235383.0,13919.0,34416.0,63810.0,3818.0,4187.0,99419.0,13179.0,187624.0,19190.0,17398.0,132270.0,310470.0,344344.0,50679.0,10893.0,25507.0,539439.0,32147.0,37925.0,136349.0,39505.0,25.71,36.33,100336_9598_704508,1676935799100,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9644.0,38706.0,25892.0,101708.0,49040.0,5982.0,401099.0,6933.0,242247.0,235505.0,13917.0,34410.0,63823.0,3817.0,4185.0,99424.0,13178.0,187507.0,19193.0,17394.0,132293.0,310784.0,342919.0,50706.0,10892.0,25659.0,539145.0,32140.0,37918.0,136360.0,39531.0,25.66,36.27,100336_9598_704508,1676935800075,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9644.0,38711.0,25862.0,101740.0,49045.0,5983.0,400381.0,6933.0,242087.0,235340.0,13910.0,34418.0,63814.0,3813.0,4188.0,99419.0,13182.0,187729.0,19188.0,17402.0,132173.0,310304.0,343176.0,50705.0,10890.0,25524.0,539309.0,32139.0,37925.0,136435.0,39515.0,25.66,36.25,100336_9598_704508,1676935801050,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1594.0,9644.0,38704.0,25855.0,101700.0,49064.0,5981.0,400154.0,6929.0,241883.0,235358.0,13914.0,34415.0,63825.0,3816.0,4186.0,99419.0,13176.0,187584.0,19193.0,17398.0,132324.0,310501.0,342940.0,50656.0,10890.0,25546.0,538669.0,32144.0,37926.0,136361.0,39524.0,25.69,36.24,100336_9598_704508,1676935802016,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1591.0,9644.0,38716.0,25869.0,101706.0,49101.0,5979.0,399962.0,6932.0,241904.0,235305.0,13909.0,34418.0,63835.0,3816.0,4186.0,99417.0,13178.0,188024.0,19187.0,17400.0,132198.0,310437.0,342450.0,50686.0,10890.0,25528.0,539205.0,32139.0,37912.0,136344.0,39510.0,25.7,36.23,100336_9598_704508,1676935802989,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1593.0,9643.0,38700.0,25857.0,101678.0,49067.0,5979.0,399729.0,6932.0,241895.0,235371.0,13909.0,34421.0,63809.0,3813.0,4186.0,99403.0,13177.0,187392.0,19188.0,17398.0,132265.0,310718.0,342228.0,50634.0,10892.0,25563.0,537969.0,32132.0,37902.0,136348.0,39532.0,25.67,36.19,100336_9598_704508,1676935803966,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
10000.0,1592.0,9643.0,38688.0,25787.0,101751.0,49089.0,5982.0,400134.0,6931.0,242279.0,235200.0,13907.0,34419.0,63826.0,3817.0,4184.0,99418.0,13176.0,187485.0,19190.0,17391.0,132223.0,310665.0,343112.0,50637.0,10894.0,25562.0,538383.0,32133.0,37889.0,136398.0,39525.0,25.68,36.19,100336_9598_704508,1676935804941,-1.0,-1.0,-1.0,-1.0,-1.0,baseline_11
